Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
14693000	0.4029995	0.2412859	0.1259214	0.1118810	0.1019919	0.0318011	0.0210612	0.1150716	0.0532293	0.2698796	0.2885758	0.0977347	0.1972556	-638236.329
14694000	0.4014389	0.2489995	0.1387087	0.1238016	0.1084773	0.0534315	0.0381198	0.0666955	0.0597223	0.2201936	0.1069226	0.2302921	0.2122693	-638243.458
14695000	0.3932338	0.2296076	0.1230697	0.1051358	0.0886992	0.0361102	0.0270559	0.0746235	0.0637114	0.2675870	0.1226050	0.1098877	0.0974964	-638235.621
14696000	0.3954605	0.2505644	0.1320145	0.1110572	0.0951968	0.0385537	0.0285528	0.0828343	0.0605731	0.2307318	0.2414766	0.1034133	0.1037641	-638241.735
14697000	0.3979000	0.2603970	0.1452099	0.1308600	0.1198317	0.0392544	0.0265396	0.0852388	0.0563787	0.2728223	0.2678927	0.1284481	0.1374095	-638240.588
14698000	0.4129235	0.2466542	0.1473690	0.1295603	0.1172016	0.0460611	0.0254677	0.0696949	0.0572382	0.2139974	0.1417430	0.1360289	0.2121359	-638233.397
14699000	0.3999330	0.2196874	0.1099454	0.0986903	0.0782184	0.0375607	0.0243259	0.0956511	0.0633457	0.2547089	0.1878025	0.1415919	0.0888319	-638235.336
14700000	0.3804591	0.2410823	0.1224903	0.1083668	0.0956475	0.0435952	0.0282007	0.0911626	0.0612394	0.2314150	0.2738380	0.1635416	0.2301202	-638235.500
14701000	0.3898897	0.2494917	0.1258255	0.1127363	0.0989620	0.0512033	0.0363288	0.0688676	0.0489392	0.2074100	0.1527190	0.1389989	0.2213613	-638236.365
14702000	0.4094462	0.2458436	0.1427957	0.1243999	0.1132577	0.0583950	0.0418745	0.0648414	0.0552326	0.1970235	0.1002279	0.1076939	0.1493129	-638238.049
14703000	0.4033062	0.2404183	0.1377836	0.1266878	0.1149944	0.0425112	0.0318821	0.0791471	0.0500745	0.2705126	0.1840760	0.0632216	0.3275323	-638242.632
14704000	0.3955648	0.2490594	0.1495056	0.1418711	0.1280701	0.0453148	0.0292811	0.0746332	0.0525701	0.2384947	0.2133880	0.0916919	0.1787761	-638246.314
14705000	0.4013953	0.2852810	0.1604373	0.1349143	0.1224499	0.0543836	0.0328458	0.0792744	0.0454089	0.2657213	0.2439246	0.1097174	0.4119213	-638241.506
14706000	0.4130191	0.2581179	0.1618286	0.1476658	0.1368509	0.0451819	0.0350610	0.0643739	0.0497053	0.2263361	0.1253078	0.1672038	0.1740123	-638237.079
14707000	0.3915131	0.2473534	0.1642121	0.1460269	0.1308887	0.0576476	0.0371813	0.0744227	0.0587864	0.2045917	0.2086971	0.2553498	0.5273610	-638232.698
14708000	0.3638820	0.2501412	0.1588117	0.1432645	0.1267532	0.0617957	0.0469667	0.0550768	0.0446856	0.1790068	0.1270340	0.1207762	0.1442879	-638234.198
14709000	0.3904862	0.2452475	0.1288943	0.1180479	0.0977414	0.0465647	0.0287354	0.1006164	0.0831195	0.2268160	0.1458944	0.3683676	0.1487342	-638243.231
14710000	0.3863900	0.2537081	0.1271777	0.1143528	0.0992976	0.0384083	0.0263248	0.0881634	0.0558716	0.2802986	0.1265574	0.1523776	0.1576350	-638246.768
14711000	0.3919500	0.2676853	0.1270153	0.1149180	0.0994191	0.0376637	0.0283684	0.1077932	0.0548377	0.2430299	0.2891336	0.1265403	0.2778852	-638236.373
14712000	0.3907077	0.2532242	0.1286893	0.1062913	0.0881012	0.0386039	0.0242273	0.0985010	0.0491890	0.2289582	0.1718020	0.1034562	0.2906246	-638236.473
14713000	0.3984934	0.2479254	0.1383545	0.1207600	0.1050145	0.0430863	0.0255365	0.0815728	0.0465665	0.2134005	0.2041431	0.1212836	0.2543125	-638236.139
14714000	0.4064142	0.2443093	0.1455965	0.1221039	0.1052482	0.0446203	0.0307240	0.0725804	0.0503520	0.2259218	0.1489190	0.1357851	0.2127638	-638239.717
14715000	0.4030223	0.2463453	0.1408856	0.1271958	0.1141273	0.0471696	0.0361011	0.0844661	0.0622288	0.2521505	0.1180863	0.1702158	0.1870610	-638238.686
14716000	0.3581535	0.2483544	0.1471774	0.1372688	0.1201466	0.0380741	0.0271034	0.0793956	0.0548538	0.3040016	0.1389680	0.1053330	0.2931267	-638232.507
14717000	0.4012472	0.2610088	0.1464728	0.1339319	0.1197444	0.0331748	0.0240595	0.0859535	0.0502056	0.2684856	0.2917497	0.2371895	0.1379594	-638245.225
14718000	0.3749795	0.2632019	0.1665051	0.1512949	0.1375940	0.0486563	0.0284458	0.0666382	0.0441045	0.2163413	0.1589875	0.0830764	0.2481464	-638234.886
14719000	0.3975083	0.2720100	0.1865932	0.1653923	0.1523000	0.0589779	0.0408507	0.0688569	0.0510796	0.2154773	0.1682420	0.2369399	0.1234447	-638234.372
14720000	0.3794287	0.2564229	0.1722098	0.1557678	0.1464033	0.0507683	0.0279297	0.0648754	0.0503647	0.2255310	0.2251925	0.1606694	0.5608250	-638239.072
14721000	0.3758994	0.2653165	0.1614128	0.1386453	0.1248309	0.0459881	0.0302657	0.0751574	0.0587236	0.2635170	0.1945673	0.2016885	0.1966937	-638239.007
14722000	0.3790251	0.2519285	0.1571080	0.1456700	0.1330932	0.0532746	0.0346904	0.0646133	0.0548797	0.2547887	0.2578564	0.1631116	0.4156459	-638233.502
14723000	0.4022344	0.2638804	0.1712224	0.1508210	0.1376500	0.0533196	0.0344981	0.0802653	0.0513264	0.1884287	0.2064411	0.1562776	0.1794470	-638239.849
14724000	0.3945803	0.2461537	0.1469589	0.1313832	0.1225909	0.0472205	0.0346425	0.0844714	0.0414193	0.2296455	0.1153644	0.1354646	0.2471219	-638239.085
14725000	0.3949103	0.2528866	0.1305919	0.1187375	0.1077713	0.0424396	0.0296713	0.0987478	0.0542734	0.3426070	0.1633158	0.1949764	0.2592434	-638232.594
14726000	0.3893883	0.2660988	0.1196612	0.1087019	0.0974504	0.0391100	0.0286229	0.0760679	0.0570629	0.2434675	0.2489933	0.0956898	0.1450523	-638240.158
14727000	0.4038359	0.2205235	0.1166324	0.1010188	0.0899650	0.0391482	0.0305258	0.0941410	0.0628115	0.2897644	0.1577361	0.1291733	0.0739513	-638241.487
14728000	0.3958372	0.2562979	0.1407933	0.1188440	0.1062696	0.0390072	0.0310888	0.0737926	0.0657946	0.2856130	0.1403655	0.2119895	0.1627288	-638236.051
14729000	0.4051319	0.2572363	0.1231282	0.1139524	0.1031924	0.0433309	0.0289142	0.0845878	0.0595005	0.2431199	0.2911445	0.1970919	0.2047365	-638245.351
14730000	0.3901439	0.2654660	0.1314153	0.1242848	0.1199969	0.0285877	0.0194735	0.1039334	0.0794494	0.3080377	0.4803997	0.1483573	0.3632032	-638243.954
14731000	0.3718915	0.2532369	0.1340617	0.1170798	0.1079109	0.0485076	0.0368691	0.0758475	0.0539273	0.2513950	0.1008543	0.1282546	0.1377602	-638244.496
14732000	0.3994703	0.2485239	0.1404244	0.1232536	0.1082829	0.0437927	0.0303424	0.0889867	0.0519409	0.2590378	0.1696504	0.0817029	0.2365041	-638238.537
14733000	0.3960820	0.2431424	0.1469349	0.1298195	0.1167371	0.0433783	0.0326584	0.0805376	0.0528834	0.2544966	0.1004822	0.1737869	0.2463612	-638239.719
14734000	0.3775002	0.2337362	0.1344515	0.1199837	0.1006117	0.0378295	0.0260554	0.0811196	0.0456295	0.2826584	0.1556602	0.1029712	0.3170679	-638239.762
14735000	0.3551257	0.2443903	0.1374751	0.1215128	0.1071945	0.0385444	0.0277710	0.0754987	0.0620604	0.2688733	0.0989700	0.1149712	0.1701520	-638242.211
14736000	0.4071399	0.2473198	0.1253571	0.1160865	0.1005863	0.0424521	0.0337160	0.0917059	0.0644418	0.3017628	0.1465512	0.2710671	0.1299365	-638244.905
14737000	0.3989435	0.2490088	0.1326794	0.1161822	0.1019885	0.0466315	0.0375211	0.0631664	0.0687066	0.2022962	0.2091156	0.1987346	0.0999729	-638241.390
14738000	0.3887269	0.2287279	0.1191373	0.1088408	0.0938746	0.0336887	0.0226563	0.0804619	0.0653437	0.2533020	0.1058634	0.3155842	0.1171018	-638238.213
14739000	0.3958363	0.2572100	0.1212061	0.1094511	0.0983161	0.0361228	0.0278426	0.0942876	0.0560165	0.2753046	0.1610737	0.1190672	0.1076136	-638237.683
14740000	0.3972178	0.2455135	0.1267322	0.1123149	0.0973843	0.0481873	0.0369611	0.0810486	0.0616424	0.2736953	0.2075177	0.2004346	0.1666191	-638243.110
14741000	0.3748399	0.2627344	0.1331022	0.1221188	0.1135011	0.0424523	0.0293159	0.0964009	0.0565212	0.2276873	0.2433887	0.1446567	0.2523407	-638235.778
14742000	0.3636811	0.2536613	0.1373360	0.1263038	0.1114217	0.0482953	0.0304871	0.0712141	0.0523926	0.2095893	0.1203634	0.1914674	0.3283550	-638236.953
14743000	0.4027999	0.2475343	0.1408560	0.1216310	0.1125709	0.0477741	0.0342276	0.0657945	0.0656213	0.2382786	0.2335749	0.1132592	0.2222757	-638237.586
14744000	0.3756894	0.2424445	0.1565555	0.1360468	0.1289563	0.0522223	0.0374923	0.0754106	0.0513643	0.3001388	0.2677578	0.3495453	0.1285892	-638242.894
14745000	0.3730330	0.2495342	0.1565577	0.1379094	0.1183475	0.0483601	0.0338097	0.0603834	0.0511563	0.2101679	0.1382758	0.1582979	0.2384950	-638248.882
14746000	0.3775768	0.2521082	0.1469844	0.1325542	0.1205864	0.0493799	0.0332511	0.0999090	0.0481053	0.2384668	0.1408148	0.1140565	0.3139752	-638236.957
14747000	0.3927322	0.2347765	0.1435327	0.1267801	0.1051901	0.0408376	0.0279586	0.0754071	0.0559116	0.2589378	0.1107238	0.1316246	0.1336757	-638235.166
14748000	0.3506435	0.2506390	0.1227102	0.1075516	0.0954159	0.0333698	0.0245762	0.0943134	0.0687337	0.2653696	0.3023934	0.1447003	0.1055643	-638240.108
14749000	0.4027149	0.2654384	0.1313623	0.1189692	0.1051613	0.0454075	0.0346913	0.0784381	0.0540606	0.2271948	0.0982628	0.0731080	0.1133562	-638249.958
14750000	0.3723497	0.2521679	0.1547951	0.1393971	0.1216481	0.0418640	0.0300939	0.0759275	0.0603323	0.2671875	0.1829669	0.1410031	0.1166847	-638238.124
14751000	0.4025135	0.2486872	0.1268132	0.1148342	0.0997423	0.0444999	0.0326690	0.0935444	0.0521337	0.2519882	0.0570510	0.1357190	0.0825918	-638238.953
14752000	0.3788144	0.2650959	0.1208348	0.1096354	0.0978008	0.0371069	0.0263825	0.0929264	0.0606525	0.2788968	0.1769096	0.2839026	0.2366858	-638244.436
14753000	0.3995094	0.2449899	0.1347764	0.1206241	0.0990258	0.0458423	0.0253995	0.0894851	0.0540080	0.2030747	0.0883113	0.1947536	0.2019982	-638236.254
14754000	0.3990003	0.2534664	0.1049566	0.0956150	0.0834872	0.0377035	0.0272280	0.0900251	0.0620812	0.2455447	0.1340556	0.1250157	0.1522303	-638237.044
14755000	0.3959762	0.2534082	0.1171045	0.1039557	0.0949864	0.0333697	0.0261071	0.0768357	0.0636674	0.2653304	0.1586090	0.0932612	0.1658004	-638246.235
14756000	0.3630878	0.2524446	0.1135841	0.1007155	0.0922528	0.0300717	0.0226825	0.0928607	0.0643480	0.2841670	0.3119609	0.1658525	0.1989368	-638240.644
14757000	0.3720227	0.2562134	0.1110958	0.0955762	0.0826166	0.0393835	0.0278374	0.0937026	0.0743556	0.2245804	0.1932514	0.3037973	0.2429940	-638240.123
14758000	0.3984473	0.2078935	0.1101496	0.0964677	0.0865978	0.0353633	0.0258858	0.1030700	0.0694018	0.2514017	0.0678308	0.2083525	0.1610936	-638236.373
14759000	0.4012750	0.2460506	0.1304682	0.1173523	0.1052283	0.0377598	0.0284129	0.0781510	0.0594843	0.2644292	0.1104136	0.2016032	0.1599519	-638234.315
14760000	0.4004637	0.3317491	0.1356955	0.1256076	0.1083025	0.0430680	0.0307871	0.0814587	0.0494654	0.2383478	0.3082726	0.1644306	0.3870458	-638232.979
14761000	0.4006607	0.2475183	0.1592521	0.1442224	0.1298901	0.0487141	0.0357031	0.0783692	0.0446748	0.2219635	0.2116087	0.1708377	0.2316360	-638241.833
14762000	0.3824718	0.2829170	0.1605199	0.1441897	0.1307661	0.0631526	0.0398828	0.0527518	0.0471500	0.2540337	0.2110208	0.1354228	0.3140586	-638235.892
14763000	0.3359830	0.2502742	0.1604767	0.1370817	0.1265516	0.0410121	0.0296060	0.0845537	0.0554796	0.3085939	0.2633336	0.1963461	0.3000309	-638243.028
14764000	0.3408982	0.2624487	0.1456400	0.1308227	0.1160588	0.0543674	0.0454728	0.0670867	0.0604544	0.2967988	0.1499479	0.2489864	0.1397809	-638242.982
14765000	0.3705554	0.2538839	0.1597107	0.1439243	0.1289224	0.0577651	0.0423235	0.0593221	0.0564633	0.2418931	0.2377732	0.1464790	0.1798559	-638234.280
14766000	0.4122329	0.2543885	0.1355303	0.1245557	0.1100656	0.0422167	0.0298830	0.0861461	0.0488003	0.2238508	0.3941475	0.1505833	0.2079313	-638238.931
14767000	0.3948666	0.2535411	0.1428608	0.1231797	0.1060512	0.0392263	0.0302128	0.0699328	0.0556171	0.2109208	0.0621491	0.1592489	0.2579757	-638244.389
14768000	0.3950503	0.2589053	0.1281048	0.1180980	0.1038138	0.0302917	0.0221855	0.0887578	0.0654323	0.2711630	0.1042157	0.1705972	0.2112041	-638238.516
14769000	0.4027728	0.2518862	0.1257718	0.1086014	0.0974933	0.0429893	0.0269282	0.0858165	0.0551624	0.2924200	0.1257176	0.1098597	0.2504555	-638236.673
14770000	0.3965495	0.2575568	0.1198326	0.1066032	0.0939431	0.0368718	0.0233007	0.0706435	0.0482107	0.2505919	0.1155084	0.1845869	0.0888497	-638241.342
14771000	0.3655459	0.2273301	0.1145640	0.1013796	0.0898321	0.0482596	0.0314354	0.0830644	0.0495881	0.3087940	0.1024350	0.1085068	0.2174525	-638238.412
14772000	0.3957286	0.2198310	0.1049832	0.0942947	0.0815302	0.0342848	0.0251578	0.1148481	0.0678292	0.2746726	0.1455079	0.0977722	0.2684385	-638237.816
14773000	0.4024213	0.2527535	0.1265226	0.1163176	0.1024758	0.0360558	0.0256995	0.0847368	0.0492497	0.2683255	0.2129003	0.1640358	0.2144849	-638238.626
14774000	0.3953568	0.2661296	0.1328767	0.1180851	0.1025538	0.0405541	0.0301933	0.0766458	0.0582258	0.2686614	0.1406949	0.3484018	0.1653212	-638233.478
14775000	0.3660117	0.2503174	0.1357306	0.1246506	0.1067402	0.0378217	0.0287550	0.0884586	0.0619684	0.2390403	0.2415280	0.2258388	0.1382226	-638236.689
14776000	0.3991108	0.2491901	0.1370537	0.1230943	0.1095670	0.0397875	0.0305187	0.0805758	0.0620415	0.2787336	0.1070826	0.3051558	0.2581010	-638247.493
14777000	0.3540764	0.2496357	0.1299237	0.1140791	0.0944515	0.0506267	0.0355632	0.0830185	0.0502401	0.2481492	0.1701461	0.2456950	0.1953019	-638238.299
14778000	0.3992030	0.2642927	0.1452633	0.1343407	0.1210993	0.0577329	0.0451836	0.0619329	0.0544353	0.3088904	0.2035603	0.1026504	0.4256127	-638240.090
14779000	0.3933369	0.2435922	0.1376485	0.1254635	0.1145421	0.0491064	0.0342930	0.0780997	0.0532008	0.2910493	0.1070070	0.1777830	0.1387563	-638239.039
14780000	0.3708437	0.2489382	0.1516419	0.1388055	0.1220368	0.0594745	0.0451645	0.0626903	0.0497411	0.2027537	0.1700982	0.2359316	0.1504016	-638243.953
14781000	0.3999577	0.2745806	0.1537530	0.1404021	0.1254129	0.0406904	0.0281148	0.0909451	0.0591325	0.2262329	0.3759282	0.0735555	0.4531684	-638241.908
14782000	0.3808733	0.2535787	0.1431108	0.1336913	0.1134607	0.0378925	0.0281625	0.0717563	0.0548730	0.3047897	0.1157814	0.2643713	0.2591165	-638234.887
14783000	0.4033782	0.2561856	0.1649313	0.1431949	0.1202048	0.0462227	0.0314741	0.0671891	0.0418197	0.2164237	0.1408213	0.1516625	0.2729148	-638241.670
14784000	0.4002616	0.2515714	0.1528324	0.1359827	0.1216279	0.0489113	0.0327681	0.0724662	0.0467796	0.2574556	0.1334124	0.0913494	0.2055832	-638234.600
14785000	0.3810950	0.2479675	0.1373947	0.1202984	0.1065679	0.0460204	0.0322374	0.0850744	0.0439677	0.2257620	0.2123967	0.1674572	0.1699649	-638232.687
14786000	0.3835079	0.2481315	0.1397774	0.1266975	0.1149867	0.0562773	0.0365119	0.0594996	0.0517513	0.2191991	0.1337848	0.0721579	0.1618687	-638233.632
14787000	0.3933268	0.2517243	0.1302119	0.1161872	0.1021256	0.0435193	0.0290160	0.0756525	0.0468155	0.2247511	0.1066608	0.1813938	0.2001793	-638238.864
14788000	0.3890417	0.2511275	0.1363751	0.1226638	0.1103109	0.0413607	0.0268117	0.0905342	0.0510123	0.2677876	0.1950175	0.1484353	0.2665068	-638234.610
14789000	0.3861875	0.2573846	0.1311017	0.1165572	0.0990654	0.0405643	0.0306879	0.0974149	0.0649356	0.1910903	0.1703781	0.1867140	0.1779945	-638237.963
14790000	0.4028344	0.2481214	0.1304491	0.1154795	0.1007004	0.0479996	0.0359374	0.0716464	0.0450746	0.1944559	0.1331465	0.1344962	0.1695908	-638235.604
14791000	0.3788900	0.2607433	0.1494451	0.1337353	0.1180214	0.0525578	0.0299842	0.0829336	0.0466265	0.3269111	0.1288701	0.1280548	0.3157699	-638243.294
14792000	0.4056479	0.2481509	0.1316801	0.1243653	0.1112056	0.0367551	0.0290057	0.1008356	0.0567351	0.2725569	0.2221668	0.1928133	0.1523580	-638241.021
14793000	0.3693780	0.2492383	0.1358156	0.1231325	0.1106345	0.0469037	0.0309409	0.0828173	0.0541312	0.2781833	0.1717535	0.1158506	0.2108432	-638241.470
14794000	0.3849735	0.2473960	0.1500076	0.1384907	0.1283302	0.0446642	0.0311187	0.0791386	0.0468354	0.2793748	0.2757274	0.1640408	0.3062349	-638237.840
14795000	0.4047418	0.2501128	0.1414926	0.1226700	0.1101386	0.0458390	0.0325727	0.0741300	0.0581730	0.2466877	0.1538780	0.1329124	0.2274654	-638237.929
14796000	0.4019760	0.2531393	0.1226243	0.1049387	0.0927728	0.0361170	0.0223072	0.0815451	0.0621703	0.2885507	0.1152619	0.1753246	0.1386776	-638237.069
14797000	0.3712704	0.2652521	0.1378475	0.1274786	0.1168946	0.0408540	0.0308289	0.0671527	0.0599896	0.2756618	0.1438308	0.1727436	0.2115773	-638235.368
14798000	0.3789916	0.2468548	0.1703070	0.1435709	0.1300258	0.0591171	0.0430524	0.0651558	0.0498270	0.2441662	0.2649539	0.1702016	0.1469724	-638231.493
14799000	0.3784935	0.2644006	0.1831428	0.1717848	0.1615795	0.0554957	0.0383176	0.0599505	0.0476122	0.2373571	0.2365103	0.0913279	0.2116108	-638240.625
14800000	0.3936063	0.2746760	0.1870769	0.1677634	0.1536668	0.0581463	0.0482230	0.0710005	0.0377448	0.2588237	0.2109659	0.2092046	0.2277943	-638237.391
14801000	0.3921315	0.3002296	0.1701219	0.1542687	0.1373900	0.0529241	0.0293608	0.0619479	0.0568382	0.2109724	0.2039785	0.3357844	0.2891747	-638236.810
14802000	0.3939652	0.2639847	0.1719047	0.1546973	0.1437573	0.0656272	0.0384204	0.0553819	0.0491311	0.2017878	0.1927387	0.0918472	0.2481825	-638243.496
14803000	0.4055960	0.2473907	0.1589204	0.1408766	0.1186019	0.0515267	0.0360992	0.0608397	0.0536645	0.1985751	0.0776378	0.1583655	0.2854805	-638246.068
14804000	0.3843060	0.2459886	0.1417999	0.1327648	0.1225792	0.0417661	0.0268621	0.0629125	0.0717489	0.2707821	0.1320919	0.1802277	0.2091643	-638241.158
14805000	0.3873913	0.2517346	0.1480085	0.1344606	0.1204517	0.0469948	0.0346155	0.0678496	0.0562707	0.2241927	0.1548907	0.1289965	0.2145056	-638235.880
14806000	0.3642564	0.2547671	0.1437505	0.1344842	0.1172235	0.0521541	0.0343286	0.0886194	0.0506178	0.2466645	0.1245370	0.1086465	0.3377052	-638237.685
14807000	0.4092125	0.2544679	0.1411762	0.1192585	0.1041957	0.0424816	0.0261942	0.0809384	0.0424779	0.2436724	0.2139738	0.1771649	0.2074528	-638236.208
14808000	0.3736794	0.2465060	0.1384357	0.1226741	0.1128050	0.0509516	0.0318245	0.0823673	0.0497041	0.2585323	0.2146704	0.1060238	0.2819985	-638238.185
14809000	0.3892052	0.2456066	0.1245442	0.1081396	0.0929668	0.0460328	0.0315355	0.0756552	0.0596525	0.2297217	0.1442441	0.1758910	0.2430465	-638235.454
14810000	0.3949480	0.2528473	0.1145358	0.0982340	0.0863076	0.0392113	0.0257908	0.0840998	0.0584009	0.3118826	0.1779019	0.2779961	0.2840055	-638237.588
14811000	0.4003444	0.2455012	0.1223708	0.1079318	0.0977009	0.0384388	0.0288621	0.0893013	0.0584382	0.2653630	0.1760610	0.1167221	0.2786026	-638242.269
14812000	0.4009240	0.2322246	0.1198058	0.1038931	0.0913986	0.0496317	0.0325414	0.0737286	0.0537212	0.2261705	0.0901055	0.1152288	0.1361925	-638245.800
14813000	0.3990650	0.2452612	0.1382079	0.1250804	0.1093899	0.0409911	0.0250896	0.0728835	0.0488302	0.2348397	0.1184762	0.0458112	0.1458973	-638241.140
14814000	0.3935031	0.2530770	0.1546733	0.1370924	0.1219561	0.0560939	0.0321168	0.0926878	0.0470910	0.2305195	0.2240338	0.1810238	0.2532970	-638243.200
14815000	0.3723445	0.2508389	0.1783966	0.1465874	0.1363657	0.0455586	0.0358919	0.0758873	0.0563641	0.2088643	0.1687213	0.2094317	0.1634762	-638238.872
14816000	0.3978596	0.2544296	0.1607972	0.1432510	0.1287606	0.0445797	0.0346962	0.0790343	0.0448737	0.2279767	0.1029950	0.2052550	0.1741374	-638252.974
14817000	0.4095971	0.2745610	0.1805514	0.1585502	0.1476004	0.0578228	0.0436287	0.0687074	0.0455509	0.2250032	0.1309493	0.1552288	0.2425356	-638238.148
14818000	0.3920848	0.2675544	0.1726928	0.1532549	0.1441887	0.0629732	0.0371016	0.0706427	0.0418139	0.2005008	0.2484278	0.1141985	0.2845624	-638241.826
14819000	0.4119623	0.2459213	0.1537141	0.1390786	0.1233211	0.0528778	0.0348325	0.0732250	0.0578703	0.1794823	0.0989642	0.2673869	0.2714041	-638243.812
14820000	0.4075698	0.2524985	0.1647275	0.1517948	0.1341673	0.0383836	0.0267740	0.0820534	0.0469338	0.2025213	0.1581887	0.1217169	0.1252386	-638241.515
14821000	0.3899865	0.2738829	0.1727141	0.1537870	0.1424040	0.0462574	0.0323859	0.0636523	0.0582866	0.2081005	0.2574981	0.1041836	0.2026771	-638240.625
14822000	0.3390608	0.2539036	0.1614123	0.1435474	0.1343088	0.0426324	0.0289535	0.0914335	0.0629906	0.2705164	0.2153001	0.2480041	0.3467519	-638235.257
14823000	0.3986412	0.2550032	0.1550572	0.1401685	0.1185893	0.0554858	0.0384630	0.0625173	0.0588515	0.2430513	0.1150845	0.4151947	0.2419295	-638235.864
14824000	0.3941140	0.2495611	0.1557958	0.1415783	0.1241154	0.0629270	0.0499192	0.0761004	0.0411965	0.1935941	0.1478632	0.3895444	0.2320154	-638231.820
14825000	0.3712913	0.2543773	0.1500883	0.1350307	0.1162572	0.0536373	0.0393698	0.0569249	0.0469972	0.2221966	0.2141156	0.1609409	0.2422553	-638255.457
14826000	0.4057582	0.2615981	0.1560831	0.1331333	0.1171213	0.0472296	0.0360123	0.0555682	0.0586822	0.2301520	0.1520778	0.1572038	0.2123870	-638247.802
14827000	0.3985066	0.2494870	0.1509503	0.1321166	0.1206432	0.0484743	0.0339280	0.0712607	0.0488447	0.2699067	0.1488026	0.0904506	0.2404431	-638241.385
14828000	0.3881586	0.2526367	0.1598332	0.1398312	0.1281258	0.0472286	0.0338357	0.0694215	0.0518616	0.2240582	0.1297130	0.1184709	0.1746304	-638239.131
14829000	0.4028558	0.2394089	0.1326627	0.1214378	0.1090065	0.0467829	0.0275169	0.0711522	0.0444682	0.3170479	0.2213789	0.1124064	0.3838999	-638232.593
14830000	0.3989140	0.2403329	0.1201776	0.1073088	0.0999149	0.0330746	0.0204557	0.0825215	0.0651614	0.2772870	0.1200193	0.1788341	0.1833354	-638235.684
14831000	0.4032181	0.2464109	0.1412875	0.1266117	0.1151060	0.0426010	0.0291061	0.0788365	0.0550946	0.2189148	0.1056438	0.1207635	0.1321502	-638240.482
14832000	0.3932158	0.2597427	0.1327373	0.1177319	0.1004567	0.0445675	0.0272587	0.0872334	0.0505224	0.2923448	0.1371729	0.1758025	0.2713525	-638242.693
14833000	0.3744621	0.2491793	0.1307940	0.1147387	0.0998716	0.0395701	0.0271121	0.0808601	0.0521108	0.2372970	0.2404568	0.3466830	0.2418744	-638240.532
14834000	0.3988183	0.2551236	0.1325106	0.1183952	0.1060644	0.0411364	0.0267786	0.0759201	0.0571787	0.2484878	0.1684795	0.4810245	0.1187388	-638233.978
14835000	0.4058054	0.2367481	0.1321041	0.1183697	0.1065730	0.0429461	0.0303571	0.0842746	0.0592621	0.2503480	0.1780888	0.1177773	0.1921106	-638235.225
14836000	0.3938637	0.2587144	0.1399791	0.1245826	0.1085355	0.0446778	0.0282101	0.0598759	0.0562393	0.2725960	0.0930795	0.1017344	0.2497468	-638235.981
14837000	0.4013439	0.2378897	0.1471805	0.1352615	0.1222753	0.0487780	0.0352374	0.0701890	0.0478685	0.2174935	0.1026764	0.0841226	0.0922366	-638237.508
14838000	0.3940670	0.2481595	0.1396385	0.1276281	0.1165343	0.0502096	0.0359408	0.0941497	0.0522649	0.2463412	0.3075313	0.0952351	0.1154758	-638240.986
14839000	0.3949292	0.2500308	0.1404675	0.1264392	0.1149520	0.0402585	0.0311594	0.0777782	0.0524020	0.2618418	0.1311903	0.1321212	0.1644184	-638243.434
14840000	0.4025198	0.2475250	0.1407911	0.1278688	0.1169827	0.0361819	0.0238597	0.0910402	0.0531961	0.2507829	0.1049331	0.0921222	0.1183912	-638239.474
14841000	0.3971392	0.2502135	0.1541962	0.1423362	0.1290810	0.0496341	0.0384083	0.0687904	0.0486167	0.2531807	0.1361830	0.3595058	0.2601866	-638240.579
14842000	0.3996358	0.2517713	0.1518132	0.1302130	0.1231065	0.0419652	0.0237503	0.1186457	0.0551185	0.2657738	0.2915324	0.1948423	0.1677727	-638238.770
14843000	0.4041201	0.2504318	0.1410413	0.1288799	0.1148743	0.0524836	0.0371083	0.0855970	0.0522570	0.2297741	0.2564686	0.1902636	0.1627667	-638237.272
14844000	0.3893858	0.2483697	0.1671532	0.1485618	0.1270756	0.0427563	0.0296540	0.0714723	0.0551221	0.2763852	0.1434939	0.1132914	0.3219888	-638232.770
14845000	0.3978607	0.2675614	0.1358688	0.1255457	0.1052726	0.0436806	0.0316574	0.0854218	0.0546014	0.2385275	0.2366176	0.1891137	0.2644176	-638241.953
14846000	0.3947443	0.2659062	0.1771271	0.1579303	0.1403421	0.0626733	0.0339738	0.0528227	0.0428855	0.2262016	0.2050867	0.1233314	0.2277732	-638237.695
14847000	0.3960322	0.2508644	0.1612881	0.1481939	0.1309502	0.0449159	0.0319824	0.0747031	0.0469458	0.2618854	0.0820087	0.0798737	0.1441626	-638237.048
14848000	0.3853860	0.2600056	0.1657730	0.1529371	0.1375344	0.0470758	0.0282324	0.0641325	0.0531678	0.2523728	0.0943817	0.0927925	0.2178957	-638234.075
14849000	0.4020702	0.2480350	0.1465016	0.1270754	0.1147284	0.0382481	0.0270327	0.0825211	0.0569192	0.2281149	0.1335778	0.1788557	0.2167013	-638243.164
14850000	0.4013951	0.2656514	0.1490689	0.1339257	0.1183958	0.0459493	0.0341950	0.0709802	0.0511070	0.2378980	0.2092813	0.1199952	0.1084309	-638238.424
