Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
573800	0.3680134	0.2616747	0.1193974	0.0995957	0.0865745	0.0396012	0.0309788	0.0899327	0.0580025	0.2135395	0.1516209	0.2095064	0.1959988	-638237.784
574000	0.3805151	0.2704466	0.1197218	0.1064561	0.0959599	0.0467808	0.0348175	0.0737006	0.0504884	0.3139958	0.2270297	0.1932775	0.2398816	-638243.674
574200	0.3946945	0.2795388	0.1281530	0.1124937	0.1002718	0.0417634	0.0312241	0.0764804	0.0656310	0.2273403	0.1228566	0.2107344	0.2086353	-638240.700
574400	0.3940130	0.2681580	0.1417093	0.1272029	0.1064110	0.0450592	0.0286372	0.0809347	0.0529075	0.2543223	0.2018602	0.0992108	0.1416204	-638243.055
574600	0.3988134	0.2715347	0.1423201	0.1287946	0.1085124	0.0461612	0.0323667	0.0739936	0.0499326	0.2328273	0.1785126	0.3500691	0.2647025	-638240.334
574800	0.3940047	0.2447662	0.1335947	0.1219188	0.1110074	0.0402865	0.0252860	0.0768423	0.0544469	0.1915585	0.0936314	0.1030594	0.1929035	-638236.944
575000	0.3960041	0.2482192	0.1352019	0.1193632	0.1025140	0.0420247	0.0294262	0.0763405	0.0564283	0.2707049	0.1620371	0.1868274	0.1750335	-638235.082
575200	0.3955352	0.2516861	0.1214375	0.1070859	0.0965421	0.0309195	0.0241824	0.0909705	0.0717974	0.3263038	0.1408067	0.2198294	0.2120700	-638238.161
575400	0.3909847	0.2473611	0.1216479	0.1076201	0.0932758	0.0314816	0.0222290	0.0872509	0.0531393	0.3025198	0.1527354	0.1652415	0.1549840	-638239.174
575600	0.3933042	0.2511595	0.1305286	0.1181667	0.0996982	0.0433404	0.0266669	0.0769689	0.0552153	0.2336272	0.1092212	0.1317207	0.4285258	-638236.988
575800	0.3921110	0.2465196	0.1257970	0.1090918	0.1004323	0.0407919	0.0315571	0.0774924	0.0555027	0.2237689	0.1638430	0.1805210	0.1390166	-638244.247
576000	0.3984652	0.2483686	0.1191934	0.1086759	0.0974986	0.0442796	0.0280272	0.0699274	0.0483271	0.3365640	0.1641641	0.0615411	0.3393871	-638236.379
576200	0.3856646	0.2522793	0.1204166	0.1052628	0.0933980	0.0328574	0.0253833	0.0851058	0.0601802	0.2329813	0.1857346	0.1953857	0.1626266	-638238.566
576400	0.3654591	0.2687200	0.1240081	0.1075172	0.0972151	0.0341027	0.0268461	0.0878247	0.0557124	0.2370497	0.2445524	0.1571135	0.2533201	-638231.901
576600	0.4030278	0.2522701	0.1200987	0.1042992	0.0952824	0.0323984	0.0262268	0.0998743	0.0548822	0.2847476	0.1475026	0.1637493	0.2237380	-638239.862
576800	0.3770863	0.2452189	0.1248569	0.1128263	0.0966388	0.0435659	0.0287049	0.0816338	0.0596740	0.2294506	0.1337623	0.2546710	0.1611742	-638233.126
577000	0.3918059	0.2522764	0.1225800	0.1091644	0.0919419	0.0403028	0.0311879	0.0912597	0.0651075	0.2434069	0.1319706	0.2138012	0.2369004	-638243.627
577200	0.3882654	0.2418807	0.1229857	0.1089383	0.0964998	0.0396631	0.0289548	0.0776370	0.0729515	0.2156240	0.1482767	0.4388228	0.1148829	-638234.405
577400	0.4002743	0.2420465	0.1220907	0.1089100	0.0986145	0.0393254	0.0296022	0.0793911	0.0495132	0.2479682	0.2374986	0.1785686	0.2097177	-638233.216
577600	0.3930510	0.2352812	0.1297107	0.1144110	0.1038536	0.0390628	0.0246984	0.0797222	0.0691223	0.2099732	0.1276555	0.0835533	0.2412805	-638239.750
577800	0.4012379	0.2453267	0.1328157	0.1156858	0.1042006	0.0331887	0.0231043	0.0774896	0.0587778	0.2744014	0.2632657	0.2192998	0.2061576	-638236.187
578000	0.3771040	0.2576827	0.1375496	0.1150502	0.0975861	0.0370239	0.0268921	0.0788987	0.0625845	0.2000916	0.1218280	0.2501764	0.1749101	-638235.428
578200	0.3860549	0.2583144	0.1252285	0.1109454	0.1003605	0.0402265	0.0270004	0.0913372	0.0542710	0.2031863	0.2123181	0.0850065	0.2659971	-638243.305
578400	0.3799605	0.2566665	0.1291646	0.1146367	0.1022139	0.0371264	0.0270864	0.0760676	0.0584599	0.2663923	0.1362286	0.1224024	0.1228214	-638243.878
578600	0.3956253	0.2500511	0.1407131	0.1217578	0.1110459	0.0446103	0.0302120	0.0821279	0.0558806	0.2453882	0.0906486	0.1088902	0.1124497	-638236.307
578800	0.3958958	0.2423480	0.1280656	0.1151913	0.1020792	0.0404873	0.0286112	0.0740095	0.0539990	0.2146460	0.1117988	0.1383590	0.0878750	-638239.518
579000	0.3873558	0.2471718	0.1285160	0.1179947	0.1015546	0.0453536	0.0327427	0.0712746	0.0577206	0.2151550	0.1418971	0.1160371	0.2366193	-638233.275
579200	0.3981912	0.2487041	0.1328313	0.1243818	0.1095556	0.0426078	0.0275138	0.0678156	0.0636746	0.2881237	0.0710653	0.1078953	0.1272276	-638235.646
579400	0.4032960	0.2456942	0.1388495	0.1258584	0.1105630	0.0460966	0.0285266	0.0822858	0.0487260	0.2264382	0.1018460	0.1298277	0.1274631	-638240.214
579600	0.3624399	0.2513785	0.1452316	0.1263974	0.1087743	0.0368024	0.0255467	0.1070810	0.0578789	0.2791909	0.2026982	0.2305860	0.1967805	-638239.839
579800	0.3683568	0.2394707	0.1405155	0.1240392	0.1106446	0.0388639	0.0245443	0.0831177	0.0530496	0.2679552	0.2331190	0.1365163	0.2686494	-638234.208
580000	0.4029737	0.2421961	0.1436198	0.1257317	0.1181965	0.0500927	0.0384355	0.0889010	0.0531687	0.2139612	0.2630327	0.0793990	0.0748472	-638238.733
580200	0.3933089	0.2515912	0.1574673	0.1366412	0.1213280	0.0537124	0.0414762	0.0669590	0.0404989	0.1769846	0.1617104	0.1821900	0.1371360	-638232.766
580400	0.4012513	0.2625734	0.1519876	0.1337199	0.1190307	0.0506097	0.0333965	0.0649627	0.0480377	0.2037197	0.1968799	0.1210874	0.1541946	-638232.233
580600	0.3911672	0.2503810	0.1566438	0.1425841	0.1294540	0.0470704	0.0357119	0.0788088	0.0614159	0.2354287	0.2462610	0.1958307	0.1438647	-638234.044
580800	0.3910613	0.2477228	0.1550962	0.1440593	0.1303668	0.0537507	0.0382870	0.0671884	0.0424141	0.2152282	0.1785138	0.1325661	0.0877399	-638233.654
581000	0.3919368	0.2913978	0.1671850	0.1544626	0.1310966	0.0680550	0.0368127	0.0579975	0.0518397	0.2229484	0.2028161	0.2050322	0.3420851	-638236.600
581200	0.3973662	0.2563082	0.1712670	0.1460495	0.1304104	0.0479370	0.0312768	0.0678597	0.0431794	0.1991584	0.1713407	0.1076579	0.1438579	-638241.615
581400	0.3953336	0.2591122	0.1716156	0.1521951	0.1368512	0.0466993	0.0380051	0.0821906	0.0537309	0.2173533	0.1957921	0.4188057	0.1864226	-638237.834
581600	0.3968121	0.2661629	0.1780120	0.1613653	0.1438613	0.0492754	0.0337805	0.0561297	0.0466070	0.1807038	0.1472237	0.1219461	0.1224413	-638236.115
581800	0.3533553	0.2407768	0.1638802	0.1431768	0.1296769	0.0548848	0.0363856	0.0701311	0.0622691	0.2316705	0.3092205	0.2265066	0.3775906	-638230.533
582000	0.3923751	0.2546425	0.1626620	0.1445713	0.1291713	0.0496000	0.0345319	0.0682911	0.0533859	0.2325676	0.1441415	0.1246866	0.1536196	-638233.824
582200	0.3945575	0.2628538	0.1525371	0.1409662	0.1245267	0.0511775	0.0425236	0.0610813	0.0527401	0.2146355	0.2231392	0.2542304	0.1824099	-638235.871
582400	0.3845596	0.2584113	0.1528795	0.1404453	0.1312201	0.0589997	0.0417637	0.0692212	0.0592986	0.2391340	0.1894491	0.1794963	0.3457232	-638238.737
582600	0.3965752	0.2568794	0.1542893	0.1361919	0.1140269	0.0554382	0.0393840	0.0811216	0.0484881	0.2059163	0.1448233	0.0740131	0.4099618	-638233.041
582800	0.4102118	0.2400502	0.1504036	0.1321583	0.1198094	0.0442603	0.0271236	0.0669275	0.0464759	0.1779977	0.2372312	0.2051058	0.1824305	-638231.557
583000	0.3847565	0.2647586	0.1515185	0.1362737	0.1250918	0.0445540	0.0301878	0.0709206	0.0522931	0.2266917	0.3892561	0.2027813	0.1884298	-638243.133
583200	0.3944748	0.2735764	0.1418468	0.1285525	0.1194392	0.0417926	0.0303907	0.0938951	0.0568798	0.1905921	0.3698304	0.1481442	0.2296486	-638230.644
583400	0.3957066	0.2439066	0.1504930	0.1361059	0.1263660	0.0502740	0.0397384	0.0666353	0.0478560	0.2001716	0.1023158	0.1378936	0.1910683	-638243.114
583600	0.3962757	0.2550754	0.1502287	0.1367134	0.1222660	0.0494203	0.0346358	0.0633362	0.0465234	0.2289447	0.1128411	0.1621410	0.1885025	-638238.334
583800	0.3978880	0.2484175	0.1464700	0.1297238	0.1192971	0.0551830	0.0354945	0.0658288	0.0572310	0.2006233	0.1529681	0.2149798	0.1893177	-638240.314
584000	0.3736396	0.2534371	0.1536251	0.1380874	0.1190526	0.0543457	0.0315998	0.0615166	0.0440010	0.1756450	0.0752156	0.1259614	0.3447407	-638235.501
584200	0.4089774	0.2441584	0.1509937	0.1385743	0.1200344	0.0487703	0.0323273	0.0676428	0.0508201	0.2886739	0.2427209	0.0736265	0.3195325	-638250.241
584400	0.3899974	0.2590150	0.1457525	0.1335894	0.1219883	0.0482047	0.0272608	0.0800907	0.0602095	0.2906445	0.1774554	0.2023573	0.2180848	-638241.749
584600	0.3992407	0.2453929	0.1405495	0.1238577	0.1108580	0.0384782	0.0305693	0.0868586	0.0592709	0.2384107	0.1811853	0.2690040	0.1734019	-638243.223
584800	0.3933921	0.2368518	0.1316114	0.1193011	0.1063449	0.0492338	0.0331058	0.0697585	0.0473733	0.2200489	0.0931900	0.1192435	0.1178893	-638246.922
585000	0.3781876	0.2388043	0.1407746	0.1187912	0.1080408	0.0477449	0.0333760	0.0729755	0.0568086	0.2189299	0.0941242	0.2559126	0.2460649	-638237.801
585200	0.3856506	0.2576513	0.1442695	0.1350702	0.1248013	0.0553556	0.0377385	0.0620613	0.0485344	0.2104233	0.2194899	0.0739427	0.2076994	-638242.247
585400	0.4029792	0.2482125	0.1432157	0.1316818	0.1116143	0.0446599	0.0346947	0.0683165	0.0465929	0.2437229	0.4836777	0.1178190	0.2633503	-638242.633
585600	0.3900896	0.2552337	0.1447177	0.1323494	0.1212116	0.0403178	0.0287423	0.0801349	0.0616440	0.2523330	0.1579445	0.1436425	0.1321401	-638248.014
585800	0.4051787	0.2490507	0.1495341	0.1371389	0.1241747	0.0496214	0.0369684	0.0630105	0.0525695	0.2159662	0.0952817	0.0859296	0.1142950	-638247.737
586000	0.4147532	0.2527165	0.1456316	0.1300901	0.1189841	0.0379169	0.0271834	0.0704907	0.0628396	0.2775017	0.1022908	0.1771652	0.2943372	-638238.786
586200	0.3998448	0.2479230	0.1467901	0.1338846	0.1215509	0.0464172	0.0269045	0.1008298	0.0646661	0.2233987	0.2017672	0.1354311	0.2090748	-638245.731
586400	0.4017983	0.2468885	0.1491305	0.1333912	0.1228657	0.0522325	0.0382057	0.0706981	0.0519359	0.2146472	0.0950309	0.2503976	0.1367626	-638230.403
586600	0.4020912	0.2482830	0.1586428	0.1401810	0.1282346	0.0457210	0.0346008	0.0781308	0.0522753	0.2279702	0.0769526	0.1307582	0.2156142	-638237.455
586800	0.4146964	0.2588057	0.1478206	0.1331068	0.1161874	0.0536919	0.0410020	0.0722723	0.0619980	0.2318913	0.1650778	0.1159155	0.2057894	-638239.222
587000	0.3749855	0.2508399	0.1527742	0.1364471	0.1261336	0.0546714	0.0415098	0.0728383	0.0570404	0.2481002	0.1136647	0.1019623	0.1728748	-638228.707
587200	0.3995767	0.2642208	0.1652177	0.1449454	0.1315696	0.0580925	0.0397005	0.0676395	0.0488801	0.1725595	0.2333991	0.1517150	0.1453924	-638242.160
587400	0.4088112	0.2703623	0.1757456	0.1640986	0.1426382	0.0598999	0.0415686	0.0656172	0.0533478	0.1994476	0.1348186	0.2550070	0.1602899	-638236.961
587600	0.3976872	0.2682284	0.1643182	0.1507567	0.1220469	0.0586482	0.0353700	0.0590834	0.0443672	0.2207020	0.2191006	0.4433839	0.1639281	-638238.336
587800	0.4010096	0.2574821	0.1647262	0.1473215	0.1302395	0.0631224	0.0483851	0.0690611	0.0487252	0.2319104	0.2010427	0.1356340	0.2624054	-638240.256
588000	0.3921646	0.2438829	0.1741178	0.1561445	0.1402839	0.0627300	0.0443517	0.0616235	0.0441649	0.1972429	0.1642965	0.1036729	0.2225774	-638232.437
588200	0.4073133	0.2642775	0.1681835	0.1513178	0.1364176	0.0527414	0.0351729	0.0720841	0.0380048	0.2485469	0.1676546	0.2140352	0.2167237	-638234.625
588400	0.4073420	0.2655803	0.1637448	0.1494752	0.1323076	0.0491040	0.0332723	0.0791216	0.0447701	0.1672202	0.2634419	0.0765076	0.1484754	-638243.292
588600	0.3765549	0.2641651	0.1664229	0.1451892	0.1318515	0.0437164	0.0226750	0.0712349	0.0548335	0.2547332	0.1419976	0.2872236	0.3957508	-638239.563
588800	0.3406638	0.2596278	0.1652980	0.1377830	0.1225138	0.0382534	0.0275172	0.0737288	0.0545240	0.2748641	0.1270253	0.2445870	0.2676315	-638243.888
589000	0.3458062	0.2628165	0.1461153	0.1295837	0.1208161	0.0559254	0.0255595	0.0994473	0.0548366	0.3362745	0.3642621	0.1304111	0.4165922	-638251.240
589200	0.3538252	0.2522311	0.1527176	0.1429235	0.1269830	0.0548501	0.0474414	0.0751319	0.0459736	0.2568933	0.2207846	0.2980486	0.1819186	-638234.516
589400	0.3567626	0.2528770	0.1528460	0.1421166	0.1325201	0.0592993	0.0459078	0.0797845	0.0613028	0.2024143	0.1583542	0.2973003	0.2904513	-638245.858
589600	0.3665949	0.2502948	0.1527567	0.1384933	0.1261988	0.0564421	0.0433259	0.0572635	0.0506538	0.2926875	0.1155434	0.1353547	0.2303042	-638241.903
589800	0.3558027	0.2573817	0.1519893	0.1367774	0.1152309	0.0475610	0.0341232	0.0730317	0.0484434	0.2155151	0.1976186	0.1159995	0.2152360	-638235.505
590000	0.3831320	0.2531286	0.1505501	0.1308084	0.1203456	0.0443810	0.0324590	0.0878909	0.0506928	0.2478453	0.1759126	0.1371312	0.1567603	-638237.289
590200	0.4033706	0.2538067	0.1507558	0.1372433	0.1258441	0.0527285	0.0337286	0.0859517	0.0463665	0.3057773	0.4324120	0.1313124	0.2834582	-638234.297
590400	0.4034887	0.2517015	0.1511325	0.1408739	0.1218610	0.0480467	0.0337086	0.0758459	0.0539431	0.1998668	0.2117267	0.1294038	0.2985753	-638246.781
590600	0.3941152	0.2530508	0.1620248	0.1475028	0.1289005	0.0526252	0.0317364	0.0783006	0.0484717	0.2112900	0.2505217	0.1420192	0.1703723	-638239.671
590800	0.4187292	0.2573944	0.1636114	0.1478495	0.1348296	0.0436090	0.0366600	0.0831306	0.0440074	0.2112562	0.1979516	0.2121217	0.1246324	-638236.514
591000	0.4022469	0.2672045	0.1571860	0.1401425	0.1242234	0.0479004	0.0368205	0.0779214	0.0516680	0.2214142	0.0967080	0.2428650	0.0944090	-638240.737
591200	0.4031378	0.2683628	0.1644977	0.1449348	0.1295672	0.0520208	0.0323801	0.0728279	0.0406284	0.1760643	0.2547178	0.1176272	0.3034929	-638233.313
591400	0.4009405	0.2519966	0.1755158	0.1563158	0.1341176	0.0540868	0.0387396	0.0646210	0.0405777	0.2063334	0.1398445	0.2296054	0.2405324	-638242.953
591600	0.4053024	0.2483652	0.1766544	0.1575000	0.1386317	0.0517787	0.0400099	0.0753514	0.0661247	0.2262348	0.1843285	0.2543425	0.2013417	-638231.839
591800	0.4059346	0.2564019	0.1601515	0.1442630	0.1281258	0.0526081	0.0377699	0.0642022	0.0539779	0.1922902	0.1132141	0.0938802	0.2079092	-638241.303
592000	0.3898990	0.2847917	0.1533874	0.1366935	0.1192297	0.0436550	0.0291665	0.0620554	0.0404563	0.2200434	0.1755847	0.1729888	0.2466789	-638240.251
592200	0.3714108	0.2811742	0.1545926	0.1408967	0.1228029	0.0511932	0.0363682	0.0682901	0.0614661	0.1831734	0.1462827	0.2358779	0.3424595	-638253.139
592400	0.3611324	0.2751754	0.1552470	0.1390228	0.1154001	0.0468646	0.0336297	0.0831881	0.0435488	0.2391318	0.1989142	0.2539557	0.2136433	-638241.733
592600	0.3670810	0.2647283	0.1584873	0.1342875	0.1202582	0.0471837	0.0290607	0.0688608	0.0459013	0.2663485	0.1584973	0.1378373	0.2838830	-638238.085
592800	0.3815177	0.2648085	0.1601218	0.1408793	0.1199808	0.0471693	0.0296939	0.0646621	0.0470457	0.1941860	0.2969563	0.0968992	0.3318078	-638236.142
593000	0.3989702	0.2683966	0.1464840	0.1286913	0.1108890	0.0360299	0.0263107	0.0752651	0.0469489	0.2719967	0.1148511	0.3468902	0.1586269	-638239.302
593200	0.3788350	0.2434881	0.1424449	0.1292986	0.1171316	0.0355038	0.0205786	0.0843673	0.0695642	0.3272919	0.1350629	0.2207597	0.1591375	-638240.138
593400	0.4000621	0.2301622	0.1422768	0.1308369	0.1226049	0.0444698	0.0240766	0.0862459	0.0579991	0.2765589	0.1779244	0.0686703	0.2527470	-638239.593
593600	0.4041562	0.2609471	0.1504916	0.1370364	0.1256233	0.0431108	0.0334466	0.0795465	0.0507505	0.2012482	0.1673623	0.1336251	0.1279151	-638238.363
593800	0.4101658	0.2637423	0.1599955	0.1430641	0.1254995	0.0442338	0.0269857	0.0736200	0.0508337	0.2565982	0.1699901	0.2578072	0.1973189	-638242.066
594000	0.4129199	0.2699101	0.1611444	0.1423896	0.1252181	0.0444825	0.0316490	0.0772843	0.0415772	0.2450973	0.2224733	0.1420086	0.2603895	-638242.380
594200	0.4095797	0.2585387	0.1591338	0.1370442	0.1220805	0.0414974	0.0311498	0.0698875	0.0622065	0.1859762	0.1967502	0.2363628	0.2954427	-638235.932
594400	0.3989480	0.2395840	0.1598759	0.1421960	0.1259192	0.0388785	0.0270618	0.0723340	0.0583496	0.2403005	0.1237453	0.2130044	0.1079513	-638246.430
594600	0.4172345	0.2362436	0.1580647	0.1412579	0.1307464	0.0468102	0.0327846	0.0716679	0.0511114	0.2313498	0.1356730	0.1160153	0.1754167	-638244.199
594800	0.3887739	0.2462202	0.1649501	0.1427739	0.1321365	0.0471140	0.0336608	0.0772482	0.0519045	0.2518357	0.1271712	0.1028211	0.2922732	-638236.216
595000	0.4023783	0.2573231	0.1538937	0.1385853	0.1234133	0.0361350	0.0269600	0.0717044	0.0629226	0.2844353	0.1404841	0.1774244	0.1702509	-638240.675
595200	0.3976753	0.2448083	0.1447770	0.1335356	0.1208799	0.0375714	0.0246896	0.0774520	0.0583742	0.2457355	0.0742859	0.1930619	0.1793410	-638240.095
595400	0.3895106	0.2485254	0.1443694	0.1316148	0.1148469	0.0461435	0.0319286	0.0820776	0.0582639	0.1983573	0.1201932	0.0949817	0.1548532	-638253.572
595600	0.3924840	0.2521097	0.1547991	0.1408596	0.1305045	0.0531517	0.0366686	0.0846544	0.0585844	0.2640584	0.1655255	0.2214925	0.2377070	-638237.197
595800	0.4076137	0.2519748	0.1619984	0.1423838	0.1254884	0.0519245	0.0348601	0.0614829	0.0506971	0.2162140	0.1372902	0.0902036	0.2843447	-638243.546
596000	0.3907646	0.2521336	0.1464583	0.1348860	0.1217664	0.0502546	0.0348853	0.0810336	0.0514454	0.2225815	0.4777773	0.0815791	0.1830523	-638244.105
596200	0.3919574	0.2484185	0.1530556	0.1329329	0.1167538	0.0475725	0.0323785	0.0609200	0.0467224	0.2223518	0.3869803	0.0771824	0.4510898	-638241.891
596400	0.3824476	0.2528993	0.1437317	0.1330119	0.1214220	0.0445173	0.0270665	0.0816701	0.0503316	0.2690547	0.1440256	0.0892575	0.2543750	-638233.995
596600	0.3571368	0.2502129	0.1451074	0.1335805	0.1148330	0.0454803	0.0312595	0.0736479	0.0465304	0.2344050	0.3253669	0.1113938	0.2573458	-638240.464
596800	0.3582384	0.2538728	0.1470600	0.1281726	0.1168676	0.0525491	0.0419906	0.0677500	0.0550181	0.2391301	0.2209547	0.1767201	0.3625818	-638245.731
597000	0.4001956	0.2561551	0.1426727	0.1268921	0.1148982	0.0611932	0.0463887	0.0783447	0.0603369	0.1801655	0.2651357	0.2343055	0.2871270	-638248.763
597200	0.3841988	0.2653028	0.1497543	0.1353321	0.1198240	0.0482498	0.0365081	0.0718540	0.0465901	0.2184045	0.1667856	0.2641527	0.0797916	-638246.442
597400	0.3868715	0.2545454	0.1443087	0.1240352	0.1032021	0.0473117	0.0331892	0.0860477	0.0536470	0.2408033	0.1811607	0.2330485	0.2292879	-638245.685
597600	0.3968577	0.2500940	0.1325664	0.1224278	0.1140694	0.0552707	0.0384426	0.0641446	0.0538309	0.1981669	0.1382833	0.1260545	0.2044764	-638231.866
597800	0.3970166	0.2757153	0.1485769	0.1238686	0.1112377	0.0480714	0.0362961	0.0601071	0.0434750	0.1833633	0.1820717	0.1797741	0.1342026	-638237.029
598000	0.3726492	0.2521024	0.1483836	0.1301919	0.1106692	0.0477512	0.0316597	0.0962964	0.0498855	0.2432004	0.3265266	0.0654052	0.2782897	-638244.151
598200	0.3868836	0.2446358	0.1463175	0.1327752	0.1175949	0.0571228	0.0381566	0.0726488	0.0418865	0.2234201	0.1095224	0.1432834	0.3975218	-638233.974
598400	0.3969671	0.2452667	0.1493788	0.1291586	0.1149910	0.0398738	0.0271178	0.0766736	0.0728040	0.2434397	0.2174019	0.2219523	0.2326086	-638237.660
598600	0.3864835	0.2474276	0.1471029	0.1332752	0.1182687	0.0422008	0.0324541	0.0788470	0.0771605	0.2722307	0.2151843	0.1487488	0.2015970	-638238.427
598800	0.3653236	0.2549123	0.1552601	0.1397703	0.1265640	0.0422272	0.0329621	0.0943852	0.0456171	0.2450561	0.3147468	0.2403611	0.1613443	-638240.935
599000	0.4062717	0.2649949	0.1511154	0.1372061	0.1285639	0.0438378	0.0318919	0.0713164	0.0538160	0.2140593	0.1345615	0.3611799	0.1453986	-638233.203
599200	0.3985203	0.2509057	0.1406298	0.1304829	0.1199556	0.0465882	0.0349969	0.0685326	0.0470532	0.2163464	0.1177483	0.0646075	0.1184488	-638234.035
599400	0.3734511	0.2392827	0.1402182	0.1324196	0.1247541	0.0437686	0.0333533	0.0761722	0.0723630	0.3190595	0.1499396	0.1417868	0.2099524	-638235.587
599600	0.4025777	0.2549217	0.1456643	0.1305321	0.1164546	0.0498614	0.0332934	0.0708182	0.0531555	0.2260821	0.2122013	0.0876613	0.1089039	-638242.607
599800	0.4002680	0.2456386	0.1493056	0.1305722	0.1177193	0.0476892	0.0344082	0.0779930	0.0458125	0.2124291	0.1545638	0.0612056	0.1061307	-638238.698
600000	0.3951026	0.2571977	0.1488764	0.1332358	0.1193016	0.0516266	0.0366696	0.0693283	0.0540972	0.1764164	0.0996742	0.0906079	0.1600404	-638245.739
600200	0.3981629	0.2505241	0.1377096	0.1277376	0.1102040	0.0422338	0.0322311	0.0704628	0.0602749	0.2480375	0.1359494	0.1493837	0.1929036	-638248.964
600400	0.3856396	0.2595454	0.1395684	0.1296736	0.1184650	0.0442862	0.0283628	0.0753446	0.0613268	0.2172138	0.2652348	0.1223495	0.2758261	-638239.425
600600	0.4050739	0.2346605	0.1442542	0.1245241	0.1124922	0.0451559	0.0341352	0.0795911	0.0483960	0.2287108	0.1852463	0.1135822	0.1321799	-638231.114
600800	0.3970151	0.2472912	0.1453473	0.1254739	0.1142336	0.0393364	0.0243822	0.0980157	0.0616269	0.2246904	0.2421463	0.1597902	0.1765429	-638242.833
601000	0.3997415	0.2445358	0.1322651	0.1246750	0.1112121	0.0520625	0.0327002	0.0791284	0.0490533	0.2425434	0.1830274	0.1662051	0.1809426	-638238.897
601200	0.3785667	0.2479774	0.1350868	0.1203408	0.1055690	0.0528120	0.0400362	0.0865727	0.0571753	0.2388168	0.2767318	0.1633753	0.3018230	-638239.326
601400	0.3938790	0.2451974	0.1390128	0.1233650	0.1124370	0.0546572	0.0404525	0.0769489	0.0465375	0.2515569	0.1756120	0.1815126	0.1541084	-638242.712
601600	0.3933161	0.2691462	0.1361207	0.1199558	0.1062803	0.0495770	0.0361063	0.0669137	0.0446436	0.2146141	0.2436394	0.1661783	0.2672297	-638234.578
601800	0.3892678	0.2525768	0.1317139	0.1233565	0.1063348	0.0417670	0.0292150	0.0752583	0.0540979	0.3029263	0.1269407	0.2257436	0.2536125	-638240.278
602000	0.3916009	0.2415389	0.1303308	0.1178931	0.1041349	0.0414625	0.0294540	0.0745230	0.0532056	0.2280404	0.1080392	0.1303537	0.1546071	-638242.665
602200	0.3972751	0.2490860	0.1207965	0.1097008	0.0993445	0.0392811	0.0296418	0.0753749	0.0619810	0.2857331	0.1630126	0.1161793	0.1670205	-638239.268
602400	0.3968729	0.2344570	0.1220805	0.1089868	0.1000242	0.0330744	0.0250747	0.0818731	0.0615199	0.2891421	0.0695174	0.1907630	0.0832569	-638242.210
602600	0.3964043	0.2485527	0.1172360	0.1050202	0.0924082	0.0319921	0.0218417	0.0794554	0.0642399	0.2062154	0.3037107	0.1048364	0.1770068	-638234.687
602800	0.3961595	0.2474773	0.1207897	0.1074567	0.0968061	0.0350388	0.0243959	0.0833854	0.0545652	0.2677603	0.1395928	0.0833515	0.1323885	-638242.053
603000	0.3902022	0.2410332	0.1260735	0.1114889	0.0958986	0.0362150	0.0260082	0.0706766	0.0566041	0.2993820	0.0958699	0.1059149	0.2129365	-638240.842
603200	0.3847122	0.2531473	0.1257128	0.1088560	0.1009005	0.0402019	0.0261424	0.0755166	0.0519047	0.2598276	0.0874891	0.1314964	0.2078432	-638238.509
603400	0.3965620	0.2589754	0.1216338	0.1127810	0.0974032	0.0379149	0.0253429	0.0750379	0.0578523	0.2317534	0.1913115	0.0695550	0.1253432	-638241.242
603600	0.3735776	0.2447369	0.1321691	0.1063123	0.0889041	0.0368092	0.0247340	0.0866830	0.0717724	0.2307781	0.1957682	0.3399791	0.3095654	-638239.949
603800	0.4005247	0.2445938	0.1208783	0.1077715	0.0945009	0.0385777	0.0271245	0.0931139	0.0506633	0.2801679	0.0863940	0.1549720	0.2435985	-638229.087
604000	0.3954324	0.2626103	0.1285250	0.1104885	0.0980416	0.0440807	0.0358045	0.0670604	0.0657853	0.2406978	0.2067312	0.3179326	0.1002923	-638240.579
604200	0.3897586	0.2531487	0.1216780	0.1087969	0.0932440	0.0379685	0.0262163	0.0777303	0.0553129	0.2897643	0.1056052	0.1480435	0.0803541	-638236.235
604400	0.3803748	0.2380816	0.1203533	0.1092759	0.0999923	0.0361945	0.0248753	0.0673294	0.0491985	0.3052210	0.2043004	0.1594289	0.1832051	-638237.600
604600	0.3990130	0.2496167	0.1242618	0.1094030	0.0964014	0.0356512	0.0263875	0.0909770	0.0578802	0.2586980	0.1309093	0.1409684	0.1603038	-638244.103
604800	0.4065893	0.2507137	0.1274286	0.1150975	0.1022299	0.0374603	0.0228689	0.0739639	0.0554261	0.2930675	0.1309866	0.0981925	0.1841924	-638237.374
605000	0.3902593	0.2549175	0.1344443	0.1155424	0.1028371	0.0388019	0.0250086	0.1029507	0.0529573	0.2419636	0.3030385	0.0981624	0.1248130	-638239.599
605200	0.3989534	0.2497825	0.1304858	0.1128356	0.1049888	0.0365255	0.0293798	0.0961039	0.0519603	0.2842651	0.1114744	0.1395970	0.1257688	-638237.042
605400	0.3891926	0.2454609	0.1328075	0.1197675	0.1031485	0.0464673	0.0257982	0.0979419	0.0577226	0.2032806	0.3127934	0.1691962	0.3370162	-638237.303
605600	0.3979627	0.2543723	0.1324444	0.1223298	0.1140861	0.0365539	0.0296790	0.0755973	0.0504914	0.2710883	0.1465816	0.1127875	0.2300315	-638241.528
