Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
10989000	1.0545657	0.9943936	0.8978905	0.8198976	0.6451751	0.5658771	0.0198141	0.0069444	0.0705464	0.4668206	0.4068354	0.7161438	-2128008.116
10990000	0.9862161	0.9660239	0.8874531	0.8368408	0.5761923	0.6702608	0.0209859	0.0134425	0.1175555	0.5379546	0.7539617	0.5647917	-2128003.098
10991000	1.0130571	0.9496018	0.8915222	0.7835046	0.5272632	0.7689518	0.0192495	0.0132082	0.0904003	0.3547768	0.3014811	0.3778881	-2128005.518
10992000	0.9882542	0.9559228	0.9123089	0.8220746	0.5280714	0.7501941	0.0243015	0.0104931	0.0823978	0.5338309	0.6877464	0.2421246	-2128006.152
10993000	1.0074321	1.0057567	0.9275313	0.8970999	0.5907328	0.7197673	0.0217330	0.0100107	0.0926874	0.6325587	0.3885769	0.3455746	-2128003.474
10994000	1.0567097	1.0016508	0.9080376	0.8349903	0.5712455	0.7556327	0.0176575	0.0084820	0.0971859	0.5532512	0.6664180	0.4028946	-2128011.682
10995000	1.0678544	1.0003219	0.9572067	0.9082109	0.7029960	0.6924773	0.0159911	0.0106727	0.1412863	0.5615149	0.3975566	0.4524578	-2128010.875
10996000	1.0369014	0.9859817	0.9377224	0.8939083	0.6927379	0.7685770	0.0151944	0.0105244	0.1083759	0.3365390	0.4571814	0.3373413	-2128004.154
10997000	1.0678508	0.9935843	0.9219670	0.8500891	0.6668553	0.5886434	0.0155878	0.0103778	0.0820267	0.4189050	0.7144821	0.3431467	-2128006.062
10998000	1.0888102	1.0021178	0.9800326	0.9209790	0.7350177	0.6755553	0.0243206	0.0086414	0.0643924	0.4673751	0.4462228	0.3088671	-2128006.378
10999000	1.0514152	1.0280936	0.9770298	0.9158705	0.7134663	0.6950015	0.0163142	0.0080931	0.0977860	0.5275857	0.2804767	0.2718783	-2128012.060
11000000	1.0581655	1.0487713	0.9837275	0.9354809	0.7420353	0.7862171	0.0203724	0.0109926	0.0930462	0.8287701	0.2395740	0.7187160	-2128008.407
11001000	1.0735073	1.0710729	0.9982319	0.9301027	0.6756888	0.7283739	0.0136013	0.0142208	0.0822309	0.3693917	0.5231620	0.2315351	-2128010.517
11002000	1.0960415	1.0863489	0.9922128	0.9364845	0.6146089	0.6844629	0.0119629	0.0129963	0.0787884	0.4791037	0.4102196	1.5228034	-2128010.975
11003000	1.0697057	1.0368233	0.9859785	0.9489356	0.7033227	0.8396230	0.0275688	0.0103822	0.1090218	0.5393260	0.4025567	0.3143070	-2128005.130
11004000	1.0914372	1.0392297	0.9963597	0.9560578	0.7391028	0.8039190	0.0185540	0.0128888	0.1411752	0.3339554	0.6469641	0.4432531	-2128003.309
11005000	1.0770668	1.0521131	1.0159644	0.9443312	0.7134291	0.8079215	0.0129827	0.0132042	0.0918257	0.4859724	0.6567608	0.4747406	-2128003.692
11006000	1.0989875	1.0599582	0.9950748	0.9163898	0.7041084	0.8129563	0.0188273	0.0083891	0.1092373	0.3758275	0.4375264	0.4694381	-2128014.112
11007000	1.0978294	1.0271323	0.9425510	0.9095713	0.6769044	0.7410406	0.0165215	0.0112440	0.1136976	0.4860906	0.3430961	0.3908017	-2128011.556
11008000	1.0753682	0.9771599	0.9482366	0.8931531	0.7163640	0.6352671	0.0145173	0.0150978	0.0898777	0.3356730	0.6296610	0.6528989	-2128000.867
11009000	1.0867628	0.9756536	0.9460944	0.8742387	0.7317196	0.5884292	0.0191961	0.0106067	0.0927829	0.4806512	0.4968323	0.5274565	-2128005.815
11010000	1.0832338	0.9874102	0.9258575	0.8726819	0.7517390	0.6071653	0.0166086	0.0157456	0.0949874	0.4149012	0.3468071	0.5914488	-2128007.022
11011000	1.0758113	0.9737589	0.9302686	0.8970516	0.7267706	0.6067181	0.0213253	0.0086800	0.0723107	0.3697404	0.4327055	0.5693003	-2128006.421
11012000	1.0591365	0.9770316	0.9384771	0.8779849	0.7238451	0.6520762	0.0212702	0.0120425	0.1044886	0.5636984	0.3671856	0.3594255	-2128013.044
11013000	1.0779211	0.9725269	0.9208637	0.8642127	0.7130612	0.6744713	0.0166837	0.0116280	0.1070009	0.2957483	0.3541426	0.6271161	-2128006.271
11014000	1.0221079	0.9547470	0.8939873	0.8620374	0.7063996	0.6628659	0.0214454	0.0121557	0.1212391	0.3584794	0.3395203	0.4330863	-2128000.120
11015000	1.0294372	1.0114490	0.9254796	0.8547550	0.6584784	0.7338245	0.0161438	0.0098351	0.0602166	0.4389205	0.6927340	0.5275895	-2128002.493
11016000	1.0823716	1.0053174	0.9396280	0.8621770	0.6207858	0.7378088	0.0166450	0.0089017	0.0843706	0.5315778	0.2889714	0.3330837	-2128007.248
11017000	1.0844100	0.9898477	0.9450635	0.8507540	0.7069752	0.6302904	0.0151858	0.0099897	0.0847714	0.2671760	0.3179616	0.2601701	-2128005.665
11018000	1.0882009	0.9681670	0.9291766	0.8832895	0.6444600	0.7899785	0.0204530	0.0174254	0.1567294	0.3956884	0.6466427	0.5377839	-2128003.093
11019000	1.0790684	0.9618067	0.9172663	0.8850101	0.6684739	0.6249718	0.0179771	0.0155837	0.1133821	0.4658876	0.4266629	0.5096171	-2128007.961
11020000	1.0510643	0.9699021	0.9217353	0.8752416	0.6055266	0.7306398	0.0255811	0.0143725	0.0954094	0.6298666	0.4264859	0.4958235	-2128009.847
11021000	1.0995891	0.9747692	0.9064441	0.8246260	0.6003405	0.8039546	0.0209774	0.0093551	0.1232814	0.3831543	0.3478832	0.4506950	-2128011.500
11022000	1.1034192	0.9702340	0.9242035	0.8107272	0.6225632	0.7091131	0.0237398	0.0122589	0.0693816	0.9036923	0.3246116	0.3609093	-2128008.195
11023000	1.0930638	0.9528637	0.8949242	0.8560952	0.6026106	0.6267018	0.0122495	0.0120051	0.0779159	0.2407815	0.3504252	0.2955308	-2128006.007
11024000	1.1005702	0.9526740	0.9035826	0.8769239	0.6960767	0.6536975	0.0158891	0.0127135	0.1209753	0.3603556	0.5084447	0.5069243	-2128007.043
11025000	1.0948531	1.0525468	0.9437146	0.8825101	0.6154534	0.6501983	0.0225105	0.0119663	0.0761408	0.5271340	0.2685249	0.5211955	-2128002.815
11026000	1.0371670	1.0264442	0.9847546	0.9152339	0.7111461	0.6591819	0.0167119	0.0104123	0.1077256	0.2609956	0.3864843	0.6593774	-2128002.186
11027000	1.0924148	1.0247980	0.9916841	0.9521037	0.7262440	0.8177154	0.0241459	0.0117490	0.1007521	0.3767836	0.7037873	0.5420369	-2128010.256
11028000	1.1025680	1.0311557	0.9972513	0.9437943	0.7019243	0.7142404	0.0140134	0.0096377	0.0738165	0.2788870	0.2521115	0.4790316	-2128006.600
11029000	1.0737928	1.0397117	1.0088512	0.8928958	0.6863485	0.7988858	0.0177617	0.0124881	0.0703789	0.2476605	0.4831931	0.3776997	-2128009.502
11030000	1.0320437	1.0152371	0.9270276	0.8737224	0.7001310	0.7772202	0.0236646	0.0105684	0.0837773	0.5027881	0.3655773	0.5177988	-2128009.145
11031000	1.0842487	0.9988374	0.8996078	0.8368688	0.7218865	0.7576191	0.0242729	0.0102341	0.0850504	0.4321592	0.4598492	0.8244972	-2128009.580
11032000	1.0960269	0.9539513	0.9056812	0.8414927	0.7177432	0.5917908	0.0159823	0.0141436	0.0875359	0.2086329	0.2945900	0.3208554	-2128001.586
11033000	1.1045591	0.9645073	0.8792225	0.7910946	0.5958749	0.7000331	0.0237165	0.0167517	0.1185830	0.7122162	0.6072803	0.5040470	-2128006.659
11034000	1.0301849	0.9608673	0.9371947	0.8941588	0.6482784	0.8228181	0.0221473	0.0088484	0.1217909	0.3278442	0.4850958	0.6087569	-2128004.907
11035000	1.0761207	0.9939427	0.9141253	0.8760829	0.7021540	0.7184499	0.0166870	0.0091685	0.1356737	0.3043528	0.2891342	1.2002677	-2128006.535
11036000	1.0451234	0.9858895	0.9374515	0.8742882	0.7515920	0.7917531	0.0140250	0.0148164	0.0903337	0.1714263	0.4468218	0.4787070	-2128005.676
11037000	1.0680775	0.9997167	0.9624743	0.8930694	0.7332692	0.8424670	0.0206804	0.0150751	0.0889907	0.9542372	0.4397404	0.5405049	-2127999.677
11038000	1.0670588	0.9542045	0.8624228	0.8086778	0.6546223	0.6610561	0.0158384	0.0092116	0.1086216	0.3140223	0.2914136	0.4062879	-2128003.992
11039000	1.0556473	0.9471265	0.9070010	0.8439617	0.7058619	0.6315804	0.0158038	0.0140758	0.0962883	0.5108563	0.5408713	0.3930257	-2128007.363
11040000	1.0579810	1.0075417	0.9662538	0.8660270	0.7170844	0.6158133	0.0244294	0.0104370	0.0875900	1.4757193	0.4169554	0.4107378	-2128005.215
11041000	1.0946440	0.9688736	0.9175059	0.8466150	0.7304176	0.5606043	0.0189620	0.0106589	0.1138642	0.5149509	0.3727579	0.3896634	-2128006.820
11042000	1.0656277	0.9903662	0.9279561	0.8645846	0.7082473	0.6170568	0.0211162	0.0169415	0.0744418	0.9237480	0.9091966	0.3929283	-2128014.926
11043000	1.0748735	0.9777726	0.9341690	0.8546019	0.7214527	0.7040952	0.0242583	0.0123628	0.1188961	0.4203603	0.3620936	0.6970366	-2128015.366
11044000	1.0663047	0.9607762	0.8835298	0.8201348	0.6938955	0.6863468	0.0187106	0.0162631	0.0853910	0.5179423	0.3710458	0.4318643	-2128014.108
11045000	1.0934761	0.9463657	0.8518810	0.8098013	0.6049767	0.5928602	0.0115038	0.0113851	0.0870987	0.3589499	0.7682049	0.2996828	-2128004.551
11046000	1.0338636	0.9942433	0.9246465	0.8203008	0.5804461	0.6623984	0.0151593	0.0191412	0.0734190	0.3739738	0.9872389	0.4887195	-2128005.219
11047000	1.0507812	0.9675995	0.9120667	0.8344783	0.5666162	0.6259742	0.0164552	0.0110466	0.0884049	0.4372928	0.2735760	0.4035082	-2128013.183
11048000	1.0822010	0.9573759	0.8745608	0.8140769	0.5481282	0.5724422	0.0182034	0.0109016	0.1153209	0.9799946	0.4796231	0.3845290	-2128009.562
11049000	1.0682202	0.9512455	0.8891217	0.7828547	0.5147671	0.3852837	0.0185140	0.0140276	0.0689514	0.4633574	0.6980148	0.4184515	-2128007.147
11050000	1.0117171	0.9454297	0.8560844	0.7870909	0.5478025	0.4568511	0.0263957	0.0132087	0.1033522	0.9270062	0.4431664	0.6606180	-2128003.847
11051000	1.0975231	0.9453223	0.9067007	0.8448280	0.6084458	0.5560130	0.0191455	0.0147908	0.1131090	0.3695663	0.3253188	0.8279795	-2128007.583
11052000	1.0036356	0.9647292	0.9440345	0.8384113	0.5871841	0.5484966	0.0163949	0.0115215	0.0695948	0.3993987	0.7482168	0.8345078	-2128004.257
11053000	1.0945919	0.9505514	0.8903228	0.8312552	0.6560254	0.6166919	0.0156842	0.0117426	0.1055750	0.2771816	0.2152520	0.3255807	-2128002.880
11054000	1.0126042	0.9446627	0.8971297	0.8318530	0.7039515	0.6243368	0.0209188	0.0113380	0.1487514	0.5439914	0.4812178	0.9608921	-2128010.182
11055000	1.0664944	0.9569403	0.8552676	0.8093706	0.6619754	0.6044208	0.0165855	0.0111084	0.1241434	0.4881005	0.3689006	0.5633519	-2128007.733
11056000	1.0274727	0.9585621	0.8943301	0.8521218	0.6778624	0.5009403	0.0163903	0.0116642	0.0903759	0.5158576	0.5034536	0.4314614	-2128009.753
11057000	1.0197935	0.9594222	0.9122613	0.8414295	0.6678884	0.6226500	0.0187977	0.0075746	0.1036264	0.4008274	0.4747859	0.7343333	-2128005.985
11058000	1.0127029	0.9672799	0.9108267	0.8280389	0.6775081	0.5738767	0.0211258	0.0143962	0.1990266	0.4241540	0.8777624	0.7072685	-2128009.057
11059000	1.0578960	0.9531893	0.8652250	0.8257667	0.7126239	0.6431178	0.0132914	0.0082844	0.1269227	0.7151072	0.4521046	0.5343875	-2128005.864
11060000	1.0669254	0.9578617	0.8987052	0.8279392	0.6698372	0.6247232	0.0165535	0.0109388	0.1569744	0.4440103	0.1927280	0.7766443	-2128014.188
11061000	1.0700859	0.9389163	0.8617414	0.8108451	0.7102122	0.6057480	0.0199835	0.0132847	0.1271589	0.5521012	0.7577031	0.3702504	-2128008.030
11062000	1.0679673	0.9529087	0.8714792	0.8198976	0.7349145	0.6403941	0.0362098	0.0100092	0.1032625	0.7478164	0.3797694	0.8220120	-2128005.672
11063000	1.0164395	0.9626070	0.8608794	0.8243444	0.7051451	0.5440503	0.0222616	0.0077895	0.1131680	0.7244181	0.3182127	0.5393563	-2128004.998
11064000	1.1004407	0.9513264	0.8826668	0.8400131	0.6355874	0.6594455	0.0204724	0.0221644	0.1657295	0.4299261	0.8439776	0.6315321	-2128020.222
11065000	1.0785619	0.9520661	0.9084864	0.8591070	0.6638123	0.7542196	0.0239851	0.0086084	0.1437864	0.4940712	0.3617753	0.4049736	-2128009.524
11066000	1.0994948	0.9621971	0.8954512	0.8557205	0.6836451	0.6635203	0.0185963	0.0089324	0.1298542	0.2913286	0.2574216	0.7116980	-2128008.038
11067000	1.0407217	0.9663344	0.9177251	0.8408914	0.7242920	0.6643224	0.0203528	0.0086727	0.1305967	0.9090104	0.9637937	0.6327139	-2128006.574
11068000	1.0933513	0.9958771	0.8892227	0.8426428	0.7006165	0.5551392	0.0174312	0.0104315	0.0930269	0.4278365	0.3473079	0.4526276	-2128007.615
11069000	1.0737487	0.9881528	0.9258369	0.8247518	0.7020015	0.6038331	0.0253580	0.0106529	0.0951808	0.6108572	0.3309167	0.3600867	-2128003.097
11070000	1.0654614	1.0336566	0.9255232	0.8624864	0.7101748	0.5732180	0.0250735	0.0101025	0.1215862	1.2002229	0.5180461	0.6726745	-2128001.258
11071000	1.0364997	0.9602787	0.9058453	0.8489494	0.5947201	0.5049408	0.0188049	0.0120418	0.1069635	0.6316870	0.4620165	0.4770931	-2128005.115
11072000	1.0063245	0.9745793	0.9115430	0.8571761	0.6053227	0.5447231	0.0150328	0.0084479	0.0670227	0.3122175	0.1845188	0.6587361	-2128004.944
11073000	1.0085959	0.9507337	0.8909752	0.8241214	0.5599796	0.6399792	0.0193045	0.0096135	0.0901796	0.3698575	0.3669747	0.5845493	-2128003.752
11074000	1.0903195	0.9484713	0.8993306	0.8531014	0.5659853	0.5831608	0.0125275	0.0085160	0.0915633	0.3055721	0.2162534	0.1955970	-2128009.346
11075000	1.0368779	0.9607324	0.8717494	0.8101882	0.5761236	0.5501739	0.0170296	0.0134387	0.0850917	0.3370376	0.5708318	0.2666317	-2128012.261
11076000	1.0241292	0.9738233	0.9169928	0.8485357	0.5725945	0.4466922	0.0163094	0.0098119	0.0853278	0.4335879	0.2575833	0.7553274	-2128004.401
11077000	1.0814031	0.9483022	0.8805981	0.7954030	0.5623560	0.5093724	0.0192651	0.0159613	0.1288243	0.4644567	0.6357397	0.9893810	-2128008.766
11078000	1.0846851	0.9649986	0.8923687	0.8379593	0.6413447	0.3718759	0.0197330	0.0141082	0.1284392	0.8214899	0.4218736	0.6736492	-2128006.881
11079000	1.0339656	0.9564026	0.9168252	0.8355640	0.5604784	0.4278137	0.0145112	0.0150277	0.1391168	0.3090924	0.4913171	0.6071161	-2128003.032
11080000	1.0274368	0.9774624	0.8987454	0.8059442	0.5886705	0.5038480	0.0170185	0.0091267	0.0793257	0.6476668	0.2815454	0.6231075	-2128017.497
11081000	1.0275142	0.9618718	0.8765873	0.8239418	0.5709729	0.5464865	0.0242230	0.0265164	0.0759137	0.4685645	1.7727823	0.2652606	-2128005.985
11082000	1.0895068	0.9515297	0.8453520	0.8004027	0.5824012	0.7096645	0.0122222	0.0078996	0.1027022	0.3536964	0.3374242	0.7268720	-2128010.537
11083000	1.0723643	0.9507532	0.8834003	0.8405183	0.5143566	0.7597027	0.0171460	0.0087262	0.0845061	0.3224157	0.2562068	0.3176754	-2128010.604
11084000	1.0551751	0.9683739	0.8844691	0.8241525	0.5193871	0.7093170	0.0157333	0.0139443	0.0840271	0.3276678	0.7068119	0.4692787	-2128007.944
11085000	1.0863405	0.9430651	0.8486459	0.8107095	0.6088183	0.7547063	0.0186157	0.0161584	0.1025969	0.3622312	0.5129248	0.2970282	-2128001.146
11086000	1.1039620	0.9642536	0.9116956	0.8257719	0.5550280	0.7250869	0.0168772	0.0083872	0.1304381	0.5320223	0.6853525	0.6601342	-2128010.911
11087000	1.0635993	0.9522934	0.9168494	0.8884141	0.5819610	0.7169290	0.0207426	0.0104596	0.1858489	0.3504424	0.3005604	0.4338343	-2128017.040
11088000	1.0880651	0.9611236	0.9089202	0.8685363	0.5928181	0.7090458	0.0226326	0.0095309	0.1148497	0.7065183	0.5692314	0.5281903	-2128008.052
11089000	1.0830572	1.0301849	0.9465172	0.8349822	0.5878625	0.8247403	0.0126856	0.0072967	0.0637350	0.4018795	0.8817699	0.4653399	-2128008.991
11090000	1.0709790	1.0223214	0.9599832	0.8002475	0.6056960	0.8765328	0.0181774	0.0088141	0.0925204	0.5419298	0.4617700	0.8360168	-2128007.833
11091000	1.0674785	1.0288733	0.9478549	0.7953237	0.5388348	0.9249491	0.0165837	0.0163633	0.1049714	0.3841668	0.6999902	0.3446030	-2128001.856
11092000	1.1070965	1.0041147	0.8639030	0.7758416	0.6211739	0.8928892	0.0117276	0.0111783	0.0756359	0.4176289	0.4209561	0.4227955	-2128007.719
11093000	1.0452871	0.9960221	0.8453932	0.8043093	0.5422665	0.8603535	0.0172285	0.0132055	0.1318410	0.3678372	0.4914252	0.5111288	-2128006.700
11094000	1.0661550	1.0583411	0.8370660	0.7584176	0.4407357	0.8958656	0.0181355	0.0101072	0.1014873	0.4721261	0.9284774	0.5873561	-2128005.756
11095000	1.0799743	0.9992549	0.8615009	0.8294238	0.5434199	0.9079680	0.0206723	0.0093040	0.1600440	0.4594052	0.4407961	0.5806273	-2128014.044
11096000	1.0535933	1.0386471	0.9017806	0.8246529	0.4144581	0.9110709	0.0120833	0.0075996	0.0624693	0.5906055	0.3259052	0.5933609	-2128005.861
11097000	1.0845769	1.0335000	0.9772780	0.8561778	0.4125382	0.8762777	0.0173768	0.0085806	0.1480160	0.4438209	0.7015644	0.4413483	-2128017.016
11098000	1.0967845	1.0475135	0.9512474	0.9088599	0.4940005	0.9207418	0.0233634	0.0128510	0.0798581	0.4460362	0.7115838	0.6091012	-2128006.513
11099000	1.0767216	1.0225267	0.9719681	0.9253167	0.5187374	0.9282839	0.0170694	0.0154209	0.0717949	0.6272623	0.9529931	0.5634261	-2128004.700
11100000	1.0753513	1.0136190	0.9623885	0.9106487	0.5513509	0.9070862	0.0160293	0.0144378	0.1231452	0.4925330	0.6444543	0.3913825	-2128019.643
11101000	1.0795132	1.0351106	0.9684772	0.8239561	0.6049575	0.8728078	0.0304482	0.0161490	0.1226941	1.1731386	1.3030912	0.5259594	-2128005.164
11102000	1.0348987	1.0164771	0.9823696	0.8851280	0.6787478	0.8553872	0.0170969	0.0081779	0.0968453	0.6700542	0.3743333	0.6597346	-2128012.805
11103000	1.0934718	1.0008526	0.9261977	0.8049830	0.6519391	0.8145433	0.0138123	0.0106698	0.0879198	0.2812359	0.4985999	0.5218026	-2128001.913
11104000	1.0210078	0.9742227	0.8644817	0.7423830	0.6090034	0.7777909	0.0175730	0.0089156	0.0984104	0.7109757	0.6061067	0.4963263	-2128005.972
11105000	1.0514878	0.9494692	0.9065812	0.8501384	0.5887740	0.7146816	0.0173392	0.0100104	0.0805058	0.2937834	0.2463551	0.2506136	-2128008.701
11106000	1.0975619	0.9466410	0.8772016	0.8540010	0.5506929	0.6189180	0.0203019	0.0107076	0.1122343	0.2908720	0.3580513	0.8880628	-2128002.188
11107000	1.0798032	0.9492789	0.8787425	0.8251704	0.5762767	0.6965112	0.0263039	0.0139270	0.0796622	0.4643126	0.3845893	0.3943823	-2128008.236
11108000	1.1022770	0.9700080	0.9221626	0.8595486	0.5025177	0.6872110	0.0179610	0.0080892	0.0813338	0.5614724	0.5164848	0.3495228	-2128003.377
11109000	0.9918431	0.9531952	0.8936626	0.8511953	0.4436708	0.7523579	0.0284354	0.0118792	0.1172431	0.6210164	0.4251892	0.6189148	-2128010.028
11110000	1.0683793	1.0096947	0.8892806	0.7791805	0.5055977	0.8397301	0.0166464	0.0068192	0.1123508	0.5816698	0.4510353	0.5179513	-2128013.070
11111000	1.0476535	0.9985324	0.8905290	0.7830217	0.4569460	0.7482628	0.0209282	0.0142867	0.0792449	0.3563860	0.8237403	0.3389314	-2128005.534
11112000	1.0741923	1.0582350	0.8891210	0.7779796	0.5730652	0.6337395	0.0168023	0.0122201	0.1233463	0.7352132	0.4556180	0.9211791	-2128002.242
11113000	1.0833654	0.9813426	0.9308739	0.8514138	0.6615713	0.7015516	0.0218183	0.0069949	0.0841900	0.4177412	0.1525987	0.3155931	-2128003.653
11114000	1.0969342	1.0020776	0.9063183	0.8687506	0.7123393	0.7681223	0.0251390	0.0101840	0.1340196	0.5748712	0.3773690	0.6080155	-2128007.401
11115000	1.0805643	0.9584977	0.9079924	0.8457409	0.5654348	0.7575536	0.0348195	0.0201158	0.1170037	0.5869757	0.9457135	0.4055031	-2128001.556
11116000	0.9626983	0.9521434	0.8991321	0.8585342	0.4653563	0.7333020	0.0180287	0.0087902	0.1203451	0.3868674	0.3556451	0.4507220	-2128005.557
11117000	1.0293291	0.9551763	0.8529770	0.8091675	0.4815644	0.6269306	0.0233186	0.0082953	0.0588194	0.4858291	0.6604264	0.4425449	-2128022.097
11118000	1.0812082	0.9506787	0.9116091	0.8275838	0.4543173	0.6841475	0.0151169	0.0106854	0.1587345	0.3054278	0.4220088	0.4731927	-2128009.082
11119000	1.0950779	0.9685427	0.9243708	0.8494222	0.5022853	0.7234424	0.0172629	0.0093531	0.0846049	0.5043892	0.4306829	0.2884243	-2128004.167
11120000	1.0318275	0.9569045	0.9149537	0.8553834	0.5372237	0.7999111	0.0181422	0.0093123	0.0923725	0.5177804	0.4051531	0.3284673	-2128002.619
11121000	1.0352572	0.9602534	0.9122569	0.8604533	0.6512550	0.7579093	0.0154890	0.0159513	0.0801544	0.3566370	0.4507016	0.1611483	-2128003.003
11122000	1.0930949	0.9759958	0.9237148	0.8719976	0.6503165	0.7295284	0.0194135	0.0137432	0.0907186	0.4300039	0.3071155	0.6116133	-2128003.927
11123000	1.0865739	0.9979402	0.9608575	0.8751545	0.5718865	0.6875210	0.0160364	0.0084461	0.1071088	0.3289999	0.4356451	0.2434756	-2128007.949
11124000	1.0245102	1.0227890	0.9625827	0.8607477	0.6785359	0.6853453	0.0227184	0.0146106	0.0684352	0.8977937	0.8736557	0.3398668	-2128010.660
11125000	1.1007884	0.9722707	0.9260114	0.8568928	0.7067101	0.5453262	0.0163539	0.0118373	0.1970465	0.3358053	0.8029945	1.2249165	-2128004.874
11126000	0.9974850	0.9587604	0.9162405	0.8504391	0.6149255	0.4515309	0.0211139	0.0138983	0.1377732	0.3962313	0.3640240	0.6648599	-2128005.015
11127000	0.9728993	0.9643876	0.8890022	0.7868714	0.5653848	0.6089571	0.0168518	0.0120952	0.1070567	0.4366615	0.4702820	0.3552065	-2128014.693
11128000	1.0576576	0.9818445	0.9144891	0.7775816	0.6403098	0.7442670	0.0138245	0.0091179	0.0922418	0.4480810	0.2929855	0.5113938	-2128009.402
11129000	1.1006814	0.9745673	0.9353250	0.8572676	0.6619980	0.5590841	0.0151332	0.0107572	0.1203498	0.2341910	0.7502771	0.5545225	-2128007.676
11130000	1.0241317	0.9672266	0.8992346	0.8291371	0.6128539	0.6321001	0.0245355	0.0101138	0.0845062	0.5546509	0.5614297	0.3699043	-2128008.121
11131000	1.0608146	0.9718107	0.8942624	0.8442594	0.5715643	0.6445652	0.0208658	0.0113251	0.1018094	0.6036743	0.3746586	0.4669324	-2128007.416
11132000	1.0597540	0.9498947	0.9106528	0.8492961	0.6469883	0.5321561	0.0174839	0.0094683	0.0973282	0.2893148	0.7984102	0.2935733	-2128009.239
11133000	1.0919406	0.9531521	0.9038112	0.8388650	0.7189809	0.4332666	0.0336998	0.0101315	0.0933935	1.0658636	0.3920200	0.9476549	-2128008.585
11134000	1.0048573	0.9507339	0.8933063	0.8419467	0.6425915	0.6111955	0.0174833	0.0118960	0.0979038	0.2920883	0.3167223	0.5967288	-2128011.445
11135000	1.0810208	0.9597220	0.9205311	0.8258487	0.6484168	0.5889413	0.0224355	0.0094859	0.0887175	0.6341595	0.5013472	0.4303843	-2128010.933
11136000	1.0716509	0.9644143	0.8701933	0.7464879	0.5042072	0.7285527	0.0179943	0.0084905	0.0745581	0.7101195	0.2313565	0.3278571	-2128006.326
11137000	1.0691724	0.9844562	0.8566558	0.7588761	0.4614193	0.7814381	0.0171820	0.0103153	0.0946410	0.5476643	0.4079088	0.5080315	-2128010.432
11138000	1.0129266	0.9557715	0.9021918	0.8229595	0.5413283	0.7189360	0.0221352	0.0113480	0.0767528	0.3307028	0.3637077	0.6913676	-2128008.924
11139000	1.0629557	0.9568657	0.9195933	0.7651097	0.5101678	0.7581420	0.0146914	0.0064292	0.1919336	0.5951633	0.4001578	0.8853426	-2128004.409
11140000	1.0025509	0.9780345	0.9204052	0.8585791	0.4548967	0.7582699	0.0522390	0.0124776	0.0722924	1.1960081	0.3169026	0.6111852	-2128008.652
11141000	1.0585488	0.9445545	0.8658557	0.7892747	0.4703011	0.7238770	0.0251165	0.0079784	0.1311997	0.5681059	0.2721465	0.4730578	-2128016.597
11142000	1.0879203	0.9720129	0.9087096	0.8357507	0.6159802	0.8250249	0.0130617	0.0084435	0.1020967	0.5001818	0.3964407	0.3626830	-2128018.208
11143000	1.0893203	0.9887378	0.8737578	0.8348865	0.6457239	0.8195042	0.0264410	0.0104061	0.1377962	0.7560870	0.7984880	0.3052980	-2128010.952
11144000	1.0168499	0.9699378	0.8914217	0.8440396	0.5656197	0.6941345	0.0190287	0.0113084	0.1407388	0.9327892	0.2978712	0.7721875	-2128007.286
11145000	1.0458049	0.9611014	0.9109179	0.8292914	0.5422167	0.6292811	0.0196421	0.0115126	0.1228879	0.3010842	0.6519664	0.5171144	-2128010.972
11146000	0.9942389	0.9871013	0.9313725	0.8297403	0.5648845	0.7532272	0.0244213	0.0177736	0.1106647	0.3795374	0.4629115	0.4133811	-2128009.204
11147000	1.0949083	0.9820980	0.9371824	0.8927498	0.4967414	0.7741953	0.0152912	0.0124069	0.1173311	0.8623080	0.3947074	0.8164546	-2128012.868
11148000	1.0662020	0.9883388	0.9347344	0.9012416	0.4687411	0.6673825	0.0193577	0.0126627	0.1206335	0.4315254	0.5871068	0.3697941	-2128002.727
11149000	1.0776482	1.0203131	0.9509110	0.8627328	0.5209437	0.6295127	0.0208660	0.0085234	0.1211483	0.8026444	0.2504982	0.5857677	-2128008.451
11150000	1.0641508	1.0305356	0.9148992	0.8504671	0.4719069	0.6167054	0.0158822	0.0085903	0.0943025	0.4445561	0.4850780	0.4112259	-2128006.313
11151000	1.0739575	0.9500927	0.8937486	0.8189498	0.5372608	0.6270257	0.0190700	0.0114593	0.0782827	0.6432193	0.5610127	0.8028085	-2128010.873
11152000	1.0283937	0.9851582	0.8656517	0.7503195	0.4531041	0.6237283	0.0235327	0.0160156	0.0985330	0.4302748	0.4384394	0.3574159	-2128006.895
11153000	1.0488098	1.0003640	0.8788957	0.8292015	0.5245831	0.7407776	0.0171735	0.0096633	0.0860729	0.3193057	0.2904387	0.5067265	-2128013.187
11154000	1.0732652	0.9749615	0.8509664	0.8169437	0.5281791	0.6600583	0.0137759	0.0103070	0.1073297	0.5482764	0.5679870	0.6182114	-2128008.730
11155000	0.9729669	0.9516899	0.8758502	0.8487382	0.5941953	0.5368816	0.0177769	0.0120983	0.1137851	0.2619851	0.3590075	0.6202649	-2128007.742
