Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
3192000	1.0029279	0.9832509	0.9057198	0.8183381	0.6031497	0.7132899	0.0217173	0.0099703	0.0918200	0.7715319	0.2474888	0.5663144	-2128008.655
3193000	1.0051128	0.9635982	0.9108874	0.8698364	0.5358584	0.5864695	0.0155869	0.0113847	0.1073935	0.4492563	0.3486936	0.4001762	-2128010.882
3194000	1.0961979	0.9907848	0.9635263	0.8609101	0.5330816	0.6607378	0.0169647	0.0211267	0.1011647	0.3068958	0.6285701	0.7228572	-2128005.648
3195000	1.1002810	0.9850645	0.9564742	0.7509600	0.5495109	0.7376470	0.0215645	0.0089648	0.1273988	0.8824703	0.7691459	1.1968455	-2128008.176
3196000	1.0807465	0.9777431	0.9019965	0.7887353	0.4885408	0.7926561	0.0139702	0.0157033	0.1157748	0.3252184	0.6181430	0.4324132	-2128008.614
3197000	1.0751440	0.9809541	0.8894386	0.8221247	0.5062059	0.8399643	0.0195135	0.0092262	0.1142031	0.3886670	0.8366604	0.5040096	-2128007.870
3198000	1.0988662	1.0761111	0.8640855	0.8329351	0.5049474	0.8905916	0.0113921	0.0118377	0.0837630	0.3983859	0.5030137	0.7104874	-2128003.835
3199000	1.0433093	0.9671302	0.8873513	0.8213521	0.5948428	0.8912420	0.0195698	0.0076622	0.1091168	0.4154959	0.6270887	0.2248227	-2128006.300
3200000	1.0949899	0.9971644	0.8936518	0.8109999	0.6503679	0.8892901	0.0174458	0.0102221	0.0783901	0.4693299	0.4276166	0.4999431	-2128008.918
3201000	1.0674773	0.9997239	0.8937478	0.8192235	0.6807328	0.8835525	0.0192511	0.0175216	0.0923571	0.2661334	0.6008148	0.4548894	-2128008.809
3202000	1.1076132	1.0057798	0.8990512	0.8489310	0.6023433	0.8021457	0.0242355	0.0084369	0.0957571	0.3968877	0.5001379	0.4243121	-2128001.813
3203000	1.0573962	0.9477290	0.9065850	0.8070737	0.6431566	0.6472948	0.0144138	0.0093504	0.0915026	0.3948502	0.3101230	0.6650779	-2128012.443
3204000	1.0702298	0.9682059	0.9063202	0.7759129	0.6168835	0.6617316	0.0204275	0.0135748	0.0765887	0.3682918	0.6710292	0.3890876	-2128007.546
3205000	1.0749349	0.9359786	0.8799998	0.8179779	0.6618157	0.6771674	0.0197754	0.0141172	0.1031907	0.4579547	0.3733020	0.3584417	-2128007.294
3206000	1.0713953	0.9846471	0.9444526	0.7787193	0.5842949	0.7225782	0.0135394	0.0112314	0.0817921	0.2700356	0.2955740	0.7062651	-2128015.023
3207000	1.0017349	0.9502858	0.8764050	0.8032808	0.5355981	0.6919587	0.0194897	0.0070616	0.0989520	0.5032752	0.3619813	0.2351354	-2128012.895
3208000	0.9808892	0.9522926	0.8868204	0.7942199	0.5464088	0.6908635	0.0128678	0.0240054	0.2030349	0.4565625	0.9470855	1.1398714	-2128005.770
3209000	0.9834927	0.9496032	0.8616394	0.8062838	0.5751141	0.6986898	0.0169286	0.0106341	0.0911110	0.5416107	0.6161702	0.3383185	-2128014.218
3210000	1.0766110	0.9854173	0.9272886	0.7907981	0.5693566	0.6905357	0.0117605	0.0093363	0.1093239	0.3385589	0.7992115	0.5097510	-2128008.319
3211000	1.0460119	0.9696648	0.9143956	0.8398248	0.4461777	0.7679525	0.0134289	0.0103106	0.0767331	0.4002512	0.6783163	0.3459200	-2128007.537
3212000	1.0264023	0.9517231	0.9110419	0.8700967	0.4767597	0.7379478	0.0331289	0.0150044	0.0876922	1.2326360	0.5395936	0.5937420	-2128011.792
3213000	0.9913804	0.9846488	0.9414352	0.8905480	0.4522631	0.7327494	0.0200051	0.0106116	0.0997692	0.3255095	0.5892156	0.4510162	-2128003.425
3214000	1.0024816	0.9817750	0.9419908	0.8852720	0.4723105	0.8487424	0.0197734	0.0115043	0.0993943	0.3170395	0.4709609	0.7630195	-2128003.762
3215000	1.0147429	0.9954289	0.9057153	0.8403947	0.5336774	0.8795926	0.0167684	0.0085396	0.0926267	0.3939074	0.4789301	0.6844832	-2128008.800
3216000	1.0260246	1.0001417	0.8748232	0.7775913	0.5143752	0.7697093	0.0190376	0.0079970	0.0862389	0.5405870	0.1758277	0.5010714	-2128005.101
3217000	1.0253439	0.9634412	0.8495369	0.7967431	0.5552425	0.7123930	0.0252261	0.0195063	0.0992447	0.4564866	1.0205265	0.4323546	-2128010.434
3218000	1.0742115	0.9464931	0.8746823	0.8056939	0.6121990	0.6223332	0.0178652	0.0088071	0.1152162	0.3572810	0.3279738	0.8115064	-2128001.033
3219000	1.0846949	0.9503994	0.8712080	0.8117575	0.6034089	0.7453295	0.0175841	0.0100598	0.0697684	0.3632253	0.2922132	0.4394430	-2128008.607
3220000	1.0933976	0.9576038	0.9165307	0.8574204	0.5568006	0.8142536	0.0168207	0.0098607	0.1090164	0.4115139	0.3485851	0.3879568	-2128005.135
3221000	1.0781995	0.9894458	0.9140975	0.8507330	0.5991333	0.7032136	0.0146291	0.0143502	0.0831427	0.5180864	0.7479686	0.2564675	-2128013.471
3222000	1.0895202	0.9868684	0.9133710	0.8724324	0.6291102	0.7649655	0.0163703	0.0074999	0.0917396	0.3630048	0.7201219	0.4853252	-2128018.932
3223000	1.0957662	0.9607397	0.8992651	0.8440993	0.6185421	0.6767694	0.0199612	0.0070919	0.1285723	0.2251732	0.3254764	0.4787274	-2128005.167
3224000	1.1007507	0.9595822	0.8537187	0.8127501	0.5334879	0.6599430	0.0251202	0.0085037	0.0959697	0.6136073	0.4737541	0.2705574	-2128011.897
3225000	1.0909658	0.9607480	0.8673304	0.8308615	0.4664268	0.7047791	0.0141313	0.0155535	0.1224417	0.4494215	0.8729475	0.5354994	-2128005.281
3226000	1.0866348	0.9478300	0.8910773	0.8283747	0.5056331	0.7266772	0.0175557	0.0126194	0.1082719	0.5782098	0.4454390	0.3905874	-2128002.575
3227000	1.0745684	0.9778470	0.8781801	0.8426112	0.5322289	0.7006612	0.0156399	0.0113597	0.1127735	0.7008783	0.3022772	0.5517740	-2128004.845
3228000	1.1004647	0.9499098	0.8774276	0.8073763	0.6098079	0.7627590	0.0170493	0.0108059	0.0830979	0.3182551	0.5830368	0.3926087	-2128005.577
3229000	1.1006816	1.0114365	0.9262245	0.8545813	0.5749127	0.7526343	0.0152835	0.0101322	0.0999502	0.2577779	0.6996846	0.3246770	-2128011.297
3230000	0.9826353	0.9509514	0.9001862	0.8488126	0.5524399	0.5507041	0.0252109	0.0155909	0.1198670	0.3637393	0.6907989	0.4826425	-2128007.633
3231000	0.9923732	0.9505870	0.8744722	0.8196835	0.6195936	0.6441820	0.0191877	0.0101550	0.0498761	0.5000457	0.2600229	0.4944502	-2128008.056
3232000	1.0448280	1.0192125	0.9646439	0.7528075	0.5115730	0.8265808	0.0189153	0.0142081	0.1258539	0.8148138	0.5736384	0.4629576	-2128008.383
3233000	1.0515934	0.9743655	0.9378254	0.8424790	0.4576432	0.7661439	0.0212154	0.0116568	0.0711486	0.3130229	0.8582067	0.4300129	-2128004.997
3234000	1.0317150	0.9548940	0.8786256	0.7639113	0.4213861	0.8152958	0.0291243	0.0127209	0.0824732	0.6925404	0.6720975	0.3129733	-2128011.913
3235000	1.0127042	1.0120379	0.9070910	0.8405940	0.4161285	0.7535775	0.0227870	0.0106192	0.1189847	0.4431871	0.2622286	0.3545341	-2128002.812
3236000	1.0758852	1.0062443	0.9489927	0.8384179	0.5001911	0.7644499	0.0169548	0.0148049	0.1234546	0.4505080	1.0640751	0.6520272	-2128013.139
3237000	1.0331878	0.9796770	0.9405513	0.8629523	0.5547148	0.7579121	0.0216552	0.0120007	0.1229613	0.6467251	0.2967926	0.6900650	-2128003.409
3238000	0.9589019	0.9577181	0.9153011	0.8541037	0.5690445	0.7555884	0.0185530	0.0156461	0.0973204	0.4846060	0.5815118	0.3422570	-2128004.148
3239000	1.0170231	0.9740338	0.9233311	0.8131161	0.5128252	0.6357325	0.0175117	0.0155378	0.0652610	0.5078006	0.4002860	0.5630644	-2128008.403
3240000	1.0753790	1.0070554	0.8939526	0.8476067	0.4798261	0.6399125	0.0123546	0.0078122	0.0909629	0.6647805	0.4655426	0.3512363	-2128009.344
3241000	1.0255014	0.9606801	0.9065300	0.8468992	0.4718808	0.6355461	0.0246257	0.0176478	0.0892797	0.6331058	0.8105768	0.5487160	-2128005.214
3242000	1.0882841	1.0040274	0.9450631	0.8540910	0.4523277	0.7154322	0.0211015	0.0140397	0.0604413	0.2410285	0.5567103	0.3436700	-2128006.341
3243000	1.0487820	0.9796028	0.9531378	0.8176453	0.5058656	0.6889558	0.0158231	0.0108507	0.1170791	0.4168101	0.6505840	0.5306123	-2128004.378
3244000	1.0788486	1.0244888	0.9634536	0.8680223	0.5949589	0.5342555	0.0130080	0.0103292	0.0858737	0.5465528	0.4058638	0.3109849	-2128007.233
3245000	1.1161876	1.0183797	0.9471524	0.8757147	0.5900128	0.4108222	0.0201838	0.0133193	0.1005048	0.4665077	0.9807847	0.6660421	-2128002.078
3246000	1.0723630	0.9781345	0.9269546	0.8710122	0.6402726	0.4940623	0.0162182	0.0124990	0.0970230	0.4909990	0.4560271	0.5726920	-2128004.561
3247000	1.0641553	1.0144723	0.9349878	0.8543123	0.6297035	0.4997804	0.0151406	0.0108309	0.1099651	0.2091343	0.3150949	0.5601588	-2128006.433
3248000	1.0671102	0.9596057	0.9046493	0.8431826	0.6771013	0.3997004	0.0225857	0.0119097	0.0946553	0.3520932	0.2937796	0.7881957	-2128001.896
3249000	1.0389616	0.9691839	0.9127695	0.8689771	0.6949807	0.4668890	0.0262711	0.0097568	0.0914614	0.7250613	0.9129471	0.4057040	-2128009.735
3250000	1.0455018	0.9610611	0.9061778	0.8133068	0.6135663	0.5511034	0.0228382	0.0076192	0.0869110	0.3402046	0.3846571	0.3322889	-2128003.420
3251000	1.0988655	0.9586362	0.8754762	0.7943226	0.6392196	0.6702620	0.0198558	0.0089162	0.1105207	0.4467778	0.7736596	0.6087287	-2128013.679
3252000	1.0674571	0.9501879	0.9049813	0.8431339	0.6131093	0.7136572	0.0225848	0.0116612	0.0770033	0.9138591	1.1022551	0.2944035	-2128016.604
3253000	1.0910142	0.9548481	0.9126860	0.8396694	0.6279898	0.7223378	0.0192402	0.0139191	0.1176583	0.4333026	0.4459840	0.3550691	-2128012.301
3254000	1.0547462	0.9710586	0.9053260	0.8389402	0.5329906	0.7424598	0.0195970	0.0153605	0.1513340	0.4245448	0.7175004	0.6379128	-2128011.788
3255000	1.0509069	0.9765308	0.8935303	0.8503857	0.5601085	0.7206246	0.0183010	0.0124961	0.1071966	0.3422838	0.4259451	0.5077112	-2128014.857
3256000	1.0503773	0.9537389	0.8863984	0.8114950	0.5386025	0.6884714	0.0268488	0.0090370	0.1037573	0.6789372	0.2881325	0.7068933	-2128003.746
3257000	0.9910346	0.9544046	0.8873186	0.8559319	0.5209255	0.7336221	0.0181350	0.0105538	0.0861453	0.3039637	0.5641260	0.2967187	-2128007.701
3258000	1.0450839	1.0077310	0.9286398	0.8735946	0.4892969	0.7170650	0.0119938	0.0080812	0.1068487	0.4943387	0.2980181	0.6606622	-2128015.476
3259000	1.0029690	0.9723859	0.9289180	0.7894317	0.5376608	0.6889161	0.0167155	0.0097509	0.1084481	0.4212645	0.3665718	0.3634491	-2128005.627
3260000	1.0202040	0.9432029	0.8746971	0.7961735	0.5411002	0.5034213	0.0331167	0.0109742	0.1293036	0.6252049	0.5114595	0.8476705	-2127999.743
3261000	0.9870316	0.9687977	0.9226312	0.8701909	0.6264421	0.5349176	0.0196171	0.0128003	0.1627915	0.4524259	0.5305793	0.9192411	-2128006.391
3262000	0.9779275	0.9540981	0.9029808	0.8761871	0.7020055	0.5763185	0.0226810	0.0077023	0.1187020	0.5184908	0.3598884	0.6033980	-2128008.195
3263000	1.0921651	0.9434168	0.9016182	0.8639380	0.6238436	0.5714078	0.0191729	0.0089179	0.1081721	0.3858477	0.4984965	0.2922903	-2128009.405
3264000	1.0648317	1.0218749	0.9767405	0.8746129	0.7097454	0.4651330	0.0159809	0.0147761	0.0885103	0.3877843	0.8114199	0.4839947	-2128007.309
3265000	1.0753837	1.0025256	0.9310763	0.8453606	0.7310379	0.5189501	0.0269588	0.0104170	0.1246260	0.3345743	0.4485473	1.1810617	-2128003.703
3266000	1.0906407	0.9845024	0.9470269	0.8546994	0.7442904	0.4873947	0.0236190	0.0114729	0.0980991	0.8684658	0.2927542	0.6996633	-2128009.732
3267000	1.0933907	0.9706098	0.9050382	0.8494461	0.7660003	0.4442641	0.0290205	0.0095248	0.1273527	0.6454248	0.5374260	0.5741461	-2128014.809
3268000	0.9826063	0.9673137	0.9009695	0.8306552	0.7636257	0.6369682	0.0187388	0.0165049	0.1329038	0.3924236	0.6177440	1.2543131	-2128010.936
3269000	1.0796107	0.9691235	0.8933128	0.8384980	0.7470885	0.4874984	0.0319525	0.0095141	0.1596196	1.1383897	0.3222463	0.8098480	-2128009.167
3270000	1.1023747	1.0376265	0.9723018	0.8487851	0.7392507	0.5162713	0.0215591	0.0145451	0.1168838	0.4908315	0.9809718	0.5256772	-2128011.508
3271000	1.0808207	0.9538992	0.8897462	0.8300306	0.6957053	0.4852806	0.0145901	0.0148772	0.0903084	0.5042851	0.5866473	0.3621825	-2128007.722
3272000	1.0601165	0.9640945	0.9342861	0.8393542	0.6269205	0.5135667	0.0293498	0.0114027	0.1169505	0.7628625	0.4008088	0.3936098	-2128006.571
3273000	1.0175798	0.9582425	0.8858943	0.8119795	0.6299240	0.5206751	0.0284811	0.0116013	0.1084402	1.0154777	0.4984541	0.6151274	-2128007.222
3274000	1.0786138	0.9561190	0.8461975	0.7629580	0.6087965	0.6103187	0.0171340	0.0225377	0.0754374	0.6543049	0.7558295	0.3968668	-2128005.849
3275000	1.0875796	0.9348330	0.8149907	0.7776723	0.6605298	0.5503415	0.0160691	0.0147674	0.1116514	0.4225110	0.7445202	0.5201830	-2128005.040
3276000	0.9635137	0.9497149	0.8336396	0.7723821	0.6613724	0.4830941	0.0267658	0.0104903	0.0762797	0.3184021	0.6258260	0.3657477	-2128009.887
3277000	1.0606703	0.9693906	0.9017569	0.7896741	0.6833553	0.3178030	0.0182435	0.0121874	0.0942941	0.7204462	0.4640047	0.5994524	-2128008.424
3278000	1.0133354	0.9486149	0.8841969	0.8193097	0.7044325	0.3891044	0.0197073	0.0079381	0.0764685	0.4871581	0.3568738	0.6906709	-2128002.062
3279000	1.0697106	0.9451530	0.8858514	0.8396541	0.7129980	0.5054709	0.0233446	0.0109695	0.0894660	0.4099338	0.5683393	0.5125591	-2128008.955
3280000	1.0703997	0.9559228	0.9090820	0.8597794	0.6738653	0.5794218	0.0212782	0.0079723	0.1043646	0.3955836	0.3970478	0.3614496	-2128012.022
3281000	1.0614142	0.9626708	0.8865871	0.8280077	0.6769035	0.6911699	0.0208213	0.0162163	0.1320586	0.2766807	0.4745598	0.4950317	-2128002.625
3282000	1.0938521	0.9389390	0.8833367	0.8336004	0.6584601	0.6992979	0.0135918	0.0122484	0.1309247	0.4522190	0.3508417	0.8641525	-2128006.931
3283000	1.0822487	1.0293205	0.8669879	0.8218257	0.6216793	0.6555582	0.0184178	0.0121040	0.0707297	0.3563285	0.5894068	0.4368299	-2128005.077
3284000	1.0884322	0.9659157	0.9177194	0.8376228	0.5943450	0.7307417	0.0134740	0.0116847	0.1091557	0.2891065	0.5706114	0.4548032	-2128007.241
3285000	1.0122330	1.0116596	0.9373680	0.8596529	0.5540556	0.8011647	0.0140796	0.0081697	0.1228306	0.3253507	0.4159603	0.5021660	-2128011.995
3286000	1.0827683	1.0284011	0.9409226	0.8558421	0.6098226	0.8106423	0.0150507	0.0096491	0.1013666	0.3355544	0.4139527	0.3474916	-2128007.934
3287000	1.1005694	1.0452342	0.9635382	0.8833280	0.6341678	0.7845162	0.0184037	0.0085999	0.0718095	0.4117947	0.1496829	0.7435752	-2128001.988
3288000	1.1076840	1.0307147	0.9809472	0.8938503	0.6692015	0.7663257	0.0169813	0.0106229	0.0895090	0.8968176	0.5765456	0.5331415	-2128011.889
3289000	0.9906839	0.9864107	0.9641876	0.9027349	0.6884919	0.8183219	0.0144713	0.0102815	0.1306877	0.3665264	0.5007504	1.0765505	-2128008.805
3290000	0.9859095	0.9818932	0.9585943	0.9084620	0.6719714	0.8461821	0.0146014	0.0125262	0.0917530	0.4210379	0.4187955	0.4741382	-2128007.763
3291000	0.9885164	0.9799396	0.9484840	0.8919128	0.6944822	0.8823201	0.0168117	0.0094705	0.1034987	0.7344739	0.5112356	0.3353812	-2128007.105
3292000	1.0573981	1.0049384	0.9593210	0.9000298	0.6674612	0.6975731	0.0177761	0.0125388	0.0993599	0.3726008	0.5521762	0.5012822	-2128006.741
3293000	1.0648684	0.9714843	0.9411710	0.8854581	0.7268338	0.5159500	0.0199029	0.0114084	0.0921212	0.6847859	0.3841454	0.9164655	-2128010.766
3294000	1.0750772	0.9855585	0.9318739	0.8620770	0.7113463	0.6793998	0.0179929	0.0149232	0.1174841	0.4887272	0.6037785	0.7002730	-2128005.455
3295000	1.0845912	0.9757987	0.9323248	0.8906158	0.7611042	0.6160361	0.0194547	0.0132219	0.0873241	0.5030910	1.0221150	0.4885726	-2128006.280
3296000	1.0992732	0.9760848	0.9348514	0.9021875	0.7303959	0.6486893	0.0158959	0.0108308	0.1282795	0.4942625	0.5396822	0.3314434	-2128004.449
3297000	1.0729934	1.0105199	0.9512457	0.8916553	0.7279954	0.7870858	0.0158000	0.0118179	0.0789679	0.5420769	0.3498089	0.2304953	-2128003.118
3298000	1.0736168	0.9913811	0.9457731	0.8884544	0.6715025	0.5980876	0.0159446	0.0083042	0.1461111	0.2453799	0.4182019	0.4551515	-2128008.049
3299000	1.0445068	1.0016653	0.9335813	0.8872009	0.7518177	0.7785155	0.0244582	0.0151861	0.1025283	0.3619004	0.4394958	0.6650260	-2128001.767
3300000	1.0954602	0.9972197	0.9394174	0.8814899	0.7121330	0.7892430	0.0180414	0.0159511	0.1238639	0.8991342	0.5582190	0.6756680	-2128006.588
3301000	1.0438002	0.9897624	0.9429326	0.8923741	0.7104796	0.6432864	0.0145596	0.0086574	0.1262758	0.3517106	0.3159886	0.5559957	-2128010.552
3302000	1.0372079	0.9860429	0.9419093	0.8934032	0.6647848	0.7213887	0.0209070	0.0094891	0.0950742	0.3273547	0.2658491	0.9272314	-2128010.535
3303000	1.0949834	0.9758645	0.9421532	0.8883941	0.7341531	0.7539548	0.0180688	0.0092592	0.0823418	0.2439753	0.4332398	0.6173855	-2128012.016
3304000	1.0522916	1.0374616	0.9865500	0.8935168	0.7068977	0.7677046	0.0153730	0.0070999	0.1096982	0.3675879	0.5274717	0.3490947	-2128006.257
3305000	1.0391226	1.0241325	0.9640854	0.8842782	0.6803602	0.7226908	0.0225645	0.0153466	0.0924187	0.4818970	0.5041911	0.5924798	-2128010.618
3306000	1.0574173	1.0432977	0.9837624	0.9071268	0.6960769	0.6795274	0.0143349	0.0080422	0.1777497	0.3123309	0.2692457	0.7588643	-2128009.195
3307000	1.0586676	1.0237857	0.9415283	0.8766567	0.6888425	0.6117889	0.0138911	0.0077389	0.1170455	0.2975833	0.4217984	0.4376804	-2128007.482
3308000	1.0026485	0.9981878	0.9124038	0.8630934	0.7278999	0.7492013	0.0192719	0.0095992	0.0722072	0.5601460	0.5967636	0.3567921	-2128006.506
3309000	0.9808536	0.9755006	0.9107686	0.8630758	0.7633121	0.6952773	0.0195511	0.0128233	0.1105383	0.3466308	0.3483930	0.3645797	-2128007.278
3310000	1.0053098	0.9512243	0.9060576	0.8532860	0.7459324	0.6760010	0.0156456	0.0108257	0.1310784	0.5247592	0.5860268	0.5563943	-2128002.038
3311000	1.0275290	0.9743810	0.9129008	0.8639834	0.7659612	0.6534207	0.0192286	0.0101552	0.1520844	0.3040267	0.4621637	0.9984945	-2128011.369
3312000	1.0094810	0.9862230	0.9482695	0.8840470	0.7799891	0.5429292	0.0196233	0.0122611	0.0945318	0.6090757	0.2304495	0.6010252	-2128010.936
3313000	1.0635615	1.0327712	0.9457224	0.9080821	0.7473615	0.5619484	0.0147624	0.0115366	0.0969075	0.2744804	0.3542126	0.4614863	-2128014.859
3314000	1.0763035	1.0041374	0.9446025	0.9020073	0.7126593	0.7172766	0.0205574	0.0157952	0.0860228	0.2762111	0.4798791	0.3629179	-2128008.082
3315000	1.0797347	0.9719189	0.9508145	0.9086337	0.7460051	0.7346338	0.0183265	0.0134939	0.1277942	0.5725994	0.8583357	0.4663593	-2128004.462
3316000	1.0231416	1.0161331	0.9377387	0.9137955	0.7325558	0.6616149	0.0173515	0.0095561	0.0901779	0.4339543	0.3051036	0.3982067	-2128005.325
3317000	1.0376730	1.0345554	0.9390127	0.9116532	0.7584687	0.7296947	0.0156762	0.0107910	0.0902049	0.2383248	0.3134359	0.4741784	-2128007.166
3318000	1.1116945	0.9914851	0.9396388	0.9106802	0.6974188	0.7720002	0.0196756	0.0108246	0.0958576	0.2600602	0.3488624	0.2762860	-2128007.512
3319000	1.0948503	0.9772388	0.9454364	0.9155218	0.7939227	0.7712503	0.0195618	0.0120311	0.1024705	0.4717461	0.4155116	0.3148449	-2128004.506
3320000	1.0239031	1.0112138	0.9480324	0.9103896	0.6505490	0.6892836	0.0173230	0.0113851	0.0963858	0.4146951	0.5114415	0.6580867	-2128010.016
3321000	1.0060826	0.9799789	0.9478263	0.8997138	0.6276375	0.5224119	0.0253405	0.0220404	0.0960835	0.6829905	0.5437618	0.5233948	-2128012.509
3322000	1.0479116	1.0002311	0.9493712	0.9104199	0.6677495	0.4107996	0.0258489	0.0145925	0.0828774	1.0436070	0.4578437	1.0498436	-2128003.366
3323000	1.0590903	0.9952264	0.9495388	0.9067219	0.6084214	0.4675181	0.0193227	0.0092691	0.1269629	0.6260999	0.3408865	0.4045610	-2128004.579
3324000	1.0035349	0.9826071	0.9159920	0.8580914	0.5763714	0.5857518	0.0200770	0.0096605	0.0803311	0.4377812	0.4243420	0.4751462	-2128007.491
3325000	1.0797614	0.9712281	0.8932631	0.8071923	0.6451261	0.6957315	0.0168165	0.0086830	0.1030076	0.5485940	0.6425301	0.4449723	-2128007.563
3326000	1.0240273	0.9931136	0.9240506	0.8533161	0.7033476	0.5874364	0.0214729	0.0133611	0.0717379	0.4893736	0.5278143	0.3787090	-2128009.788
3327000	1.1028716	0.9608686	0.9117380	0.8590885	0.7038058	0.5501832	0.0190727	0.0104831	0.1305304	0.3480533	0.3156420	0.6362474	-2128014.472
3328000	1.0678921	0.9482097	0.9064598	0.8733466	0.6651021	0.5497317	0.0176596	0.0116251	0.1318913	0.2271719	0.2787361	0.4057085	-2128004.693
3329000	1.0758874	0.9756840	0.9181175	0.8878693	0.7053078	0.6484710	0.0144654	0.0111208	0.0795632	0.3258625	0.3388315	0.2568890	-2128001.566
3330000	1.0783627	0.9701961	0.9227595	0.8728902	0.6315591	0.6788736	0.0379489	0.0102101	0.0761467	0.5803075	0.2104013	0.3680815	-2128002.818
3331000	1.0930764	0.9975461	0.9492792	0.8797754	0.6515298	0.6756135	0.0372464	0.0093595	0.1220408	0.8540497	0.2737754	0.3589988	-2128010.916
3332000	1.0116903	0.9908160	0.9490764	0.8909276	0.6664810	0.7190902	0.0158694	0.0089637	0.1331195	0.3263750	0.1914218	0.5526276	-2128005.371
3333000	1.0165909	0.9883187	0.9244423	0.8544732	0.7068418	0.6539229	0.0353444	0.0079017	0.1221725	0.9151572	0.4090056	0.6252741	-2128006.540
3334000	0.9818109	0.9517073	0.8758436	0.8198420	0.6675212	0.7215647	0.0268847	0.0127682	0.1194411	0.9731361	0.3116037	0.7584729	-2128011.273
3335000	1.0008019	0.9761212	0.9266451	0.8368420	0.6445803	0.7086385	0.0190045	0.0135254	0.0995385	0.3458080	0.5859141	0.6418105	-2128009.154
3336000	0.9593786	0.9528499	0.8961470	0.8272746	0.6517315	0.7448603	0.0168581	0.0136666	0.1008728	0.3771877	0.4901138	0.6517920	-2128015.639
3337000	1.0374736	0.9440445	0.8698502	0.8173775	0.5518108	0.7785241	0.0141847	0.0222081	0.1438592	0.3198668	0.7007491	0.7297571	-2128016.848
3338000	1.0986186	0.9714646	0.9042054	0.8285064	0.6008652	0.7811066	0.0286081	0.0120205	0.1866422	0.7670516	0.4584711	0.7660308	-2128008.658
3339000	1.0638605	0.9515041	0.9107267	0.8419836	0.6258952	0.8651417	0.0367726	0.0136320	0.1443728	0.8191773	0.4394137	0.5102688	-2128008.260
3340000	0.9998813	0.9499975	0.9037522	0.8627473	0.7113981	0.8243445	0.0162942	0.0160923	0.0994654	0.2611836	0.4248197	0.3848685	-2128004.226
3341000	1.0169801	0.9838564	0.9037811	0.8543673	0.6837149	0.7910325	0.0192535	0.0127572	0.0835462	0.3212630	0.2795923	0.4764866	-2128009.300
3342000	1.0943850	0.9809403	0.9302007	0.8459000	0.6045524	0.7802014	0.0229380	0.0179895	0.0784143	0.4715105	0.8000105	0.3301660	-2128003.845
3343000	1.0838801	0.9824229	0.9151455	0.8684697	0.6475070	0.8490979	0.0217592	0.0127800	0.0913559	0.4242774	0.4692752	0.4584072	-2128003.424
3344000	1.1061274	0.9633402	0.9138173	0.8266559	0.6534807	0.8713028	0.0191511	0.0119914	0.0889919	0.4301402	0.4106029	0.2448319	-2128000.673
