Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
19258000	1.1028567	0.9792283	0.9180592	0.8379971	0.7331982	0.6021025	0.0234965	0.0140859	0.0870729	0.6844704	0.5492068	0.3134656	-2128006.695
19260000	1.1004421	0.9627795	0.9387330	0.8460816	0.7339902	0.6706048	0.0159532	0.0074692	0.1168043	0.7193421	0.2559213	0.5899579	-2128005.242
19262000	1.0864359	0.9923865	0.9252286	0.8852769	0.6752568	0.7697445	0.0193899	0.0096836	0.1560041	0.3161470	0.2567765	0.5484895	-2128005.228
19264000	1.0675283	0.9488054	0.8071630	0.7767227	0.6100566	0.7316930	0.0198859	0.0117572	0.1190935	0.4429438	0.3802132	0.8906545	-2127999.556
19266000	1.0946124	0.9786732	0.8838748	0.8333325	0.6686955	0.5716938	0.0262361	0.0058114	0.1201286	1.1592631	0.2612984	0.3625192	-2128011.817
19268000	1.0115360	0.9676659	0.9062894	0.8244112	0.7157228	0.6441810	0.0214377	0.0113705	0.0940495	0.5780634	0.5470324	0.8325654	-2128008.765
19270000	1.0106990	0.9823984	0.9233871	0.8625214	0.7139678	0.7007371	0.0179556	0.0112911	0.1210154	0.4617361	0.2650953	0.6076917	-2128012.140
19272000	1.0692141	1.0204392	0.9892417	0.9371936	0.6464747	0.5965109	0.0221591	0.0087822	0.0880276	0.6780843	0.2529302	1.2137757	-2128004.649
19274000	1.0460228	0.9539921	0.8930758	0.8195473	0.5410201	0.6122726	0.0128763	0.0114725	0.0979167	0.2198648	0.4412675	0.4071660	-2128010.426
19276000	1.0990075	0.9784091	0.8641294	0.7730465	0.5692795	0.7627602	0.0293645	0.0112830	0.1034938	0.9637445	0.5199841	0.5309097	-2128007.461
19278000	0.9976291	0.9597458	0.8799932	0.8314533	0.6668148	0.7585240	0.0174260	0.0114626	0.1430283	0.5695729	0.5144321	0.6197220	-2128009.305
19280000	1.0280041	0.9449916	0.8189387	0.7409886	0.5570339	0.5741921	0.0158159	0.0075960	0.0783413	0.6248127	0.3334259	0.4638499	-2128017.172
19282000	1.0753069	0.9930381	0.9347220	0.7589184	0.5319932	0.6731212	0.0194061	0.0080787	0.0924705	0.4171738	0.6236025	0.5474187	-2128011.982
19284000	1.0734935	0.9565732	0.9038328	0.7919212	0.4875124	0.4355028	0.0185759	0.0102173	0.1171254	0.5281849	0.6283588	0.4384238	-2128005.818
19286000	1.0998519	1.0019214	0.9204699	0.8049994	0.4947670	0.4215890	0.0105369	0.0082270	0.0936616	0.5786680	0.5808144	0.4376210	-2128011.053
19288000	1.0193509	1.0156783	0.9705874	0.8788716	0.5752695	0.5083656	0.0099164	0.0089804	0.1148608	0.4447351	0.3191082	0.4366936	-2128002.141
19290000	1.0425708	0.9569153	0.9203110	0.8108157	0.6424517	0.4821441	0.0206991	0.0113483	0.1112601	0.4115215	0.4211458	0.4701558	-2128004.664
19292000	1.0241025	0.9733078	0.9327755	0.8346577	0.6280302	0.5219692	0.0199414	0.0105767	0.1202253	0.6174536	0.4543536	0.4222130	-2128005.461
19294000	1.0651176	0.9649573	0.9230394	0.8242940	0.6617914	0.5929378	0.0127870	0.0122372	0.0899138	0.6220460	0.6313153	0.3601130	-2128004.021
19296000	1.0704996	0.9432617	0.8657038	0.7967707	0.5897541	0.7056683	0.0185645	0.0094980	0.1174679	0.2717472	0.3726106	0.7684986	-2128006.090
19298000	1.0483678	0.9900432	0.9432251	0.9061999	0.7581045	0.7967597	0.0158452	0.0121854	0.1665668	0.4333311	0.9569769	0.7389422	-2128009.954
19300000	1.0416028	1.0039205	0.9491792	0.8947134	0.7163880	0.6688259	0.0114038	0.0112502	0.0663126	0.5053115	0.3342022	0.3124120	-2128010.838
19302000	0.9888638	0.9721681	0.9145781	0.8685506	0.6753925	0.7280473	0.0189338	0.0115482	0.1032108	0.6128990	0.5203668	0.5239430	-2128005.954
19304000	1.0926586	0.9433774	0.8815862	0.8288756	0.6575194	0.6022528	0.0259099	0.0071805	0.1112310	0.3936555	0.5330761	0.3629258	-2128007.882
19306000	1.0562636	0.9511277	0.8997428	0.8589611	0.6256940	0.6217240	0.0158468	0.0141733	0.0918170	0.2999804	0.4473895	0.4713141	-2128014.005
19308000	1.0712001	0.9704701	0.8949619	0.8524268	0.6087506	0.6832173	0.0186832	0.0077847	0.0856719	0.5298873	0.4821995	0.2940844	-2128009.662
19310000	1.1007553	0.9489839	0.8689254	0.7578305	0.5144161	0.6174326	0.0255343	0.0091972	0.1205398	0.6310347	0.3299036	0.3482962	-2128007.831
19312000	1.0855669	0.9575853	0.8951505	0.8693938	0.5521762	0.6853469	0.0211592	0.0242529	0.1209047	0.5910724	0.8614696	0.5247967	-2128006.616
19314000	0.9845491	0.9595744	0.9184562	0.8673117	0.6569551	0.6700381	0.0218198	0.0136083	0.1178038	0.3666769	0.4731775	0.4811662	-2128008.452
19316000	1.0891278	0.9607740	0.9043120	0.8098063	0.6692307	0.6623438	0.0190294	0.0121430	0.1342725	0.4534355	0.3916163	0.7774986	-2128006.332
19318000	1.0799964	0.9837395	0.9310481	0.8552921	0.6129340	0.6737673	0.0130565	0.0082569	0.0843731	0.7663664	0.3140395	0.2343929	-2128007.671
19320000	1.0984691	0.9506431	0.8896370	0.8398545	0.6472618	0.5506110	0.0243671	0.0100827	0.0840230	0.9016216	0.3152527	0.3636057	-2128007.778
19322000	1.0322049	0.9533380	0.9261922	0.8513216	0.5981418	0.5692689	0.0181931	0.0148284	0.0946702	0.3645559	0.4079391	0.4105565	-2128005.437
19324000	1.0949955	0.9554226	0.8840768	0.7963831	0.4740334	0.6967699	0.0246302	0.0183409	0.0706446	0.4496650	0.5370830	0.4499114	-2128012.654
19326000	1.1022387	0.9611645	0.8898576	0.7980977	0.6799378	0.6492134	0.0151603	0.0147518	0.1304576	0.5246039	0.6281541	0.6040385	-2128013.267
19328000	1.1002139	0.9400829	0.8844914	0.8449268	0.6034968	0.5416080	0.0184811	0.0142095	0.1220061	0.3852116	0.8782196	0.4973595	-2128008.332
19330000	0.9906149	0.9478503	0.8916491	0.8466211	0.6761546	0.5515482	0.0185972	0.0112833	0.1052903	0.3661971	0.3381662	0.4169943	-2128004.271
19332000	1.0409556	1.0182757	0.9665671	0.9056157	0.7515005	0.6914621	0.0232332	0.0110516	0.0865160	0.7088857	0.3468767	0.4122631	-2128016.243
19334000	1.0670730	1.0364801	1.0074692	0.9230572	0.6903524	0.6854809	0.0156955	0.0089799	0.1098953	0.3989927	0.2713936	0.3970196	-2128000.285
19336000	1.0722632	0.9911847	0.9519462	0.7948755	0.6384407	0.6492567	0.0175448	0.0091817	0.1145151	0.2934951	0.5523028	0.5383458	-2128007.037
19338000	0.9994082	0.9622417	0.9148354	0.8410860	0.5663061	0.6764190	0.0164437	0.0096684	0.1009174	0.4092291	0.5028941	0.4793592	-2128006.999
19340000	1.0640662	0.9815743	0.9097331	0.8305992	0.5097108	0.7170191	0.0127370	0.0102898	0.1069802	0.3402785	0.3217142	0.6906611	-2128007.907
19342000	0.9947762	0.9817554	0.9425203	0.8886336	0.6121778	0.6081551	0.0260838	0.0119678	0.0857856	0.6973901	0.6366271	0.4135478	-2128006.791
19344000	1.0457632	1.0195112	0.9404346	0.8888462	0.6551123	0.6689477	0.0198065	0.0126106	0.0983133	0.5974539	0.8140581	0.4436849	-2128002.515
19346000	1.0768974	1.0429209	0.9502642	0.7940563	0.5337072	0.6798827	0.0376169	0.0093920	0.0724435	0.8301943	0.5263122	0.2606812	-2128006.781
19348000	1.0714494	0.9540858	0.8789687	0.8350114	0.5605226	0.6322169	0.0156638	0.0103009	0.0750246	0.3260117	0.2988612	0.5214305	-2128010.134
19350000	1.0438455	0.9472847	0.8998035	0.8393391	0.5955321	0.7824323	0.0180513	0.0114298	0.1097097	0.3247486	0.3572554	0.3964423	-2128006.182
19352000	1.0509688	0.9736878	0.9078104	0.8265143	0.6424304	0.6404194	0.0279033	0.0138464	0.0830851	0.6385170	0.4151760	0.5704807	-2128006.028
19354000	1.0602584	0.9654574	0.9009097	0.7482446	0.5961307	0.5406532	0.0161313	0.0187496	0.2199782	0.4960565	0.6885827	0.8307695	-2128004.410
19356000	1.0971752	1.0015880	0.8969817	0.8265595	0.7120122	0.7049611	0.0318560	0.0099529	0.1050859	0.6114186	0.5711437	0.8619317	-2128006.947
19358000	1.0565244	0.9777395	0.8882122	0.8152726	0.7207837	0.6291716	0.0235364	0.0081850	0.1024174	0.5349788	0.3064289	0.4186496	-2128006.086
19360000	0.9854003	0.9664402	0.9069265	0.8519712	0.6828079	0.7304476	0.0252637	0.0144995	0.0979633	0.5457437	0.7240361	0.5649402	-2128006.033
19362000	1.0175016	0.9734137	0.8895007	0.8231853	0.6476942	0.7087407	0.0143121	0.0103575	0.1236758	0.4002106	0.5533517	0.4040424	-2128003.503
19364000	1.0785438	0.9515447	0.9006980	0.8299064	0.5814236	0.7271703	0.0200075	0.0121019	0.1022260	0.3004722	0.2237231	0.4265271	-2128005.841
19366000	1.0706301	0.9709277	0.8895629	0.8313568	0.4711467	0.6719128	0.0137060	0.0115921	0.0750673	0.6172419	0.4878972	0.2305307	-2128005.780
19368000	1.0699653	0.9706504	0.8820530	0.8431390	0.5511255	0.7071717	0.0192398	0.0101233	0.1568378	0.4566498	0.4927645	0.5661035	-2128006.571
19370000	1.1021177	0.9885262	0.9229748	0.8360990	0.4809128	0.5229186	0.0151547	0.0142952	0.1056246	0.3762777	0.5387071	0.5722520	-2128000.786
19372000	1.0909011	0.9555121	0.8547647	0.7665548	0.5393830	0.5987142	0.0219409	0.0065541	0.0903237	0.3034907	0.3635209	0.4445202	-2128010.646
19374000	1.0802890	0.9511835	0.9046022	0.8547170	0.6656384	0.6726797	0.0145081	0.0076193	0.0829356	0.4749343	0.4646397	0.5546643	-2128019.456
19376000	1.0537477	0.9420759	0.8976315	0.8383052	0.6075628	0.7407186	0.0174246	0.0094195	0.0954815	0.5930983	0.2956319	0.6830412	-2128002.968
19378000	1.0688733	0.9992664	0.9585284	0.8857567	0.6251136	0.7470286	0.0143605	0.0112492	0.0845686	0.5188995	0.4377525	0.4261676	-2128012.569
19380000	1.0498661	1.0093620	0.9581352	0.9027859	0.6621144	0.5825173	0.0189131	0.0091661	0.0753183	0.4004056	0.5009494	1.1969823	-2128011.791
19382000	1.0360180	1.0126305	0.9065462	0.8627925	0.6770509	0.6642151	0.0177281	0.0168134	0.1086787	0.7417481	0.9978098	0.3609954	-2128001.920
19384000	1.0294616	0.9728228	0.8794760	0.8234079	0.7489964	0.7870933	0.0147019	0.0106049	0.0861324	0.6747932	0.9413410	0.5207838	-2128005.578
19386000	0.9766963	0.9569183	0.9178936	0.8679305	0.6393530	0.8534565	0.0188747	0.0109646	0.1045556	0.4347195	0.3429848	0.3176172	-2128009.528
19388000	1.0847919	0.9852072	0.9460713	0.8451017	0.6392542	0.7883851	0.0133031	0.0161449	0.0898862	0.8804025	0.4628627	0.4608145	-2128004.714
19390000	1.0324432	1.0231374	0.9371957	0.8754969	0.7146961	0.7781453	0.0226914	0.0109069	0.1123386	0.6336202	0.6678094	0.4112253	-2128002.414
19392000	1.0636506	1.0078202	0.9071104	0.8591098	0.6410593	0.7181993	0.0141632	0.0108533	0.1159006	0.2501924	0.3479256	0.6427616	-2128002.821
19394000	1.0689689	1.0430989	0.9803488	0.8957008	0.6636928	0.7468446	0.0249988	0.0130050	0.0835509	0.5181652	0.6412628	0.1879832	-2128005.504
19396000	1.0234032	1.0068290	0.9674535	0.8842486	0.6137888	0.7178409	0.0165989	0.0089434	0.1018002	0.4165755	0.4682813	0.3996499	-2128006.216
19398000	1.0106681	0.9751561	0.9306647	0.8901669	0.5712421	0.8062539	0.0206253	0.0122441	0.0837508	0.2678121	0.4143268	0.3704880	-2128007.202
19400000	1.0526633	0.9413509	0.9077342	0.8385472	0.6922368	0.7007213	0.0214909	0.0144013	0.1293841	0.3654554	0.3678305	0.5668655	-2128007.279
19402000	1.0527890	0.9476089	0.8550807	0.7942016	0.5951986	0.7712371	0.0123409	0.0095227	0.0630105	0.3877845	0.5397871	0.5986749	-2128002.954
19404000	1.1002916	0.9522953	0.9184484	0.8232103	0.5909595	0.7722439	0.0243516	0.0094444	0.0903923	0.4577940	0.1884221	0.2806100	-2128010.461
19406000	1.0589578	0.9664397	0.9085378	0.8508484	0.6430674	0.6147535	0.0135053	0.0105355	0.1195167	0.3720156	0.2786094	0.6663956	-2128005.251
19408000	1.0992633	0.9600729	0.8905087	0.8492986	0.6859897	0.4831226	0.0203422	0.0088077	0.1387983	0.3159568	0.2892001	0.6650850	-2128013.807
19410000	1.0787572	1.0005862	0.9533346	0.8607420	0.6722291	0.5853460	0.0211944	0.0093312	0.1169511	0.2831475	0.4780690	0.3373489	-2128008.572
19412000	1.0217550	0.9494585	0.8806795	0.8100059	0.5763873	0.7372168	0.0239489	0.0138560	0.0664854	0.7675286	0.4692468	0.4585244	-2128003.727
19414000	1.0761084	0.9482737	0.8783379	0.8107166	0.6056184	0.8121240	0.0222519	0.0113523	0.1305467	0.3053459	0.4387347	0.4993252	-2128015.438
19416000	1.0339247	1.0228353	0.9752572	0.9035265	0.4959385	0.6999493	0.0227075	0.0112748	0.0854518	0.4565762	0.4987300	0.6096439	-2128010.230
19418000	1.0997475	1.0779282	1.0046374	0.9481615	0.6905102	0.6151538	0.0150873	0.0122145	0.1014805	0.2026264	0.3452889	0.5696059	-2128008.260
19420000	1.0513923	1.0335705	1.0043755	0.9494648	0.7711154	0.8198635	0.0204815	0.0152941	0.1573139	0.4512690	0.7168481	0.7365080	-2128004.878
19422000	1.1048758	1.0429436	1.0080751	0.9717209	0.7111734	0.7561989	0.0221174	0.0111876	0.1031154	0.4717901	0.4847290	0.5692658	-2128004.167
19424000	1.0774937	1.0652030	0.9810745	0.9218304	0.7579909	0.7940473	0.0185941	0.0059369	0.1123004	0.4216397	0.3561645	0.8907421	-2128004.024
19426000	1.0721066	1.0476653	1.0137078	0.9427834	0.7704628	0.9276752	0.0133042	0.0164689	0.1264083	0.4580799	1.0916992	0.4713431	-2128014.418
19428000	1.0947212	1.0209025	0.9004818	0.8068432	0.6278392	0.8409534	0.0209654	0.0104057	0.0983011	0.4373633	0.3860758	0.6893623	-2128006.225
19430000	1.0655832	0.9538619	0.8717661	0.7719408	0.5378063	0.6711002	0.0183406	0.0132831	0.0927974	0.7018324	0.3954610	0.3683944	-2128013.954
19432000	1.0566904	0.9539468	0.8419495	0.7247606	0.5416661	0.5422205	0.0122087	0.0175099	0.0932914	0.2862682	0.8589224	0.5842853	-2128009.771
19434000	1.0961029	0.9525995	0.8739079	0.8085781	0.5864530	0.5876863	0.0122292	0.0094523	0.1081085	0.3302895	0.5245663	0.6657493	-2128002.440
19436000	1.1002444	0.9764525	0.9238393	0.8897174	0.7286034	0.7987512	0.0211288	0.0080102	0.1271058	0.3555119	0.3337389	0.7709711	-2128003.533
19438000	1.0950376	1.0107604	0.9382918	0.9094142	0.6723396	0.8173466	0.0240840	0.0144134	0.0986431	0.6558822	0.5368886	0.6005201	-2128009.495
19440000	1.0487402	0.9563580	0.9216850	0.7751543	0.5460980	0.7641151	0.0149417	0.0141730	0.1474333	0.2974177	1.1735656	1.0202231	-2128005.734
19442000	0.9910815	0.9785826	0.8576750	0.7917916	0.5663078	0.8603431	0.0153866	0.0109218	0.0985135	0.5381832	0.4079555	0.7219442	-2128016.282
19444000	1.0692291	0.9705491	0.9319753	0.8657561	0.5814729	0.7728343	0.0159601	0.0130406	0.1213971	0.2853611	0.5937950	0.5513442	-2127998.968
19446000	1.0578451	0.9477452	0.9015603	0.8630233	0.5562709	0.7971297	0.0191843	0.0108310	0.1021304	0.2819900	0.2516821	0.4808962	-2128009.141
19448000	1.0992614	0.9469802	0.8897425	0.7601292	0.5331123	0.6981342	0.0216555	0.0175988	0.0969268	0.3489652	0.5587823	0.3859842	-2128004.498
19450000	0.9959623	0.9538068	0.9327429	0.9038625	0.6738371	0.6557405	0.0221567	0.0101479	0.1437148	0.5259571	0.9454671	0.5524996	-2128007.914
19452000	1.0952578	0.9471217	0.9163333	0.8569077	0.7240943	0.5002364	0.0246034	0.0100156	0.0867581	0.4055153	0.3804361	0.4031984	-2128007.912
19454000	1.0937790	0.9403187	0.9019851	0.8227336	0.5841689	0.7999436	0.0283490	0.0114154	0.1145904	0.3622003	0.4594706	0.3494541	-2128008.277
19456000	1.0374933	0.9523779	0.9064534	0.7834890	0.6099168	0.7302626	0.0232359	0.0113519	0.1193377	0.5621027	0.6729093	0.6611247	-2128005.211
19458000	1.0984703	0.9528594	0.9033200	0.8139028	0.6047645	0.8323154	0.0161156	0.0098690	0.1009410	0.4362746	0.2867838	0.5562187	-2128002.118
19460000	1.0542752	0.9798534	0.9344458	0.8408281	0.6786756	0.7540974	0.0154852	0.0137082	0.0783901	0.4258486	0.5340181	0.3877959	-2128002.790
19462000	1.0444550	0.9613430	0.9186278	0.8614838	0.6849192	0.6031667	0.0176757	0.0077893	0.1244447	0.6249502	0.3615876	0.5449144	-2128009.822
19464000	1.0841646	1.0008577	0.9385256	0.9083479	0.7020474	0.7686032	0.0159373	0.0120136	0.1512878	0.3397812	0.5089594	0.5906018	-2128011.930
19466000	1.0436876	1.0145788	0.9151786	0.8352227	0.6212924	0.8125197	0.0212480	0.0078369	0.0714341	0.6529699	0.5131187	0.2922499	-2128004.961
19468000	0.9741476	0.9492826	0.8673907	0.8123963	0.5587721	0.7707460	0.0179501	0.0096709	0.1402809	0.2315978	0.5437472	0.6378255	-2128006.913
19470000	1.0198345	0.9735277	0.9212789	0.8877522	0.6671956	0.6962610	0.0224733	0.0147962	0.0940490	0.4691251	0.4782992	0.3261096	-2128002.935
19472000	1.0466526	1.0248683	0.8994062	0.8311570	0.6476178	0.7818236	0.0176286	0.0096783	0.1200166	0.9620563	0.6720766	1.1716331	-2128008.028
19474000	1.0920861	0.9936674	0.9180299	0.8341288	0.5967229	0.8150757	0.0189912	0.0116906	0.1143895	0.5516553	0.4982454	0.4424134	-2128008.903
19476000	1.0599214	0.9713822	0.8720306	0.8229478	0.6151686	0.6827012	0.0151711	0.0073097	0.0826685	0.2934982	0.1425759	0.3931254	-2128019.001
19478000	1.0427678	0.9564559	0.8914331	0.7787437	0.6740478	0.7014573	0.0167476	0.0103144	0.1030575	1.0592981	0.3054578	0.3914242	-2128011.772
19480000	1.0618731	0.9974918	0.9454401	0.8766633	0.6237009	0.5958899	0.0169973	0.0138069	0.0890817	0.1846063	0.5509680	0.4279984	-2128004.731
19482000	1.0459689	0.9939933	0.9489694	0.9099379	0.6489466	0.5207101	0.0148892	0.0113169	0.0891820	0.4108018	0.3326876	0.2792594	-2128011.433
19484000	1.0155853	0.9785431	0.9104371	0.8708946	0.5709051	0.5950896	0.0142216	0.0106063	0.1039974	0.4413577	0.4010875	0.2990941	-2128007.194
19486000	1.0573175	0.9883640	0.9085481	0.8597741	0.6131410	0.6734147	0.0132441	0.0121819	0.0851352	0.6047224	0.5561054	0.2586594	-2128004.375
19488000	1.0854260	1.0780275	0.9606310	0.8884848	0.7528059	0.6797842	0.0136954	0.0103395	0.0691804	0.5139141	0.3850097	0.4930984	-2128002.674
19490000	1.0408756	0.9952380	0.9380251	0.9163184	0.7364354	0.8233181	0.0247076	0.0100595	0.1466017	0.5495097	0.3214877	0.7351275	-2128008.116
19492000	1.1101305	1.0019955	0.9738703	0.9178669	0.7515258	0.8903485	0.0175201	0.0165018	0.0885439	0.5366518	0.6921021	0.3435363	-2128011.885
19494000	1.1026168	1.0508140	1.0073868	0.9812867	0.7152569	0.8565652	0.0164154	0.0108382	0.0871666	0.3630675	0.5580969	0.4790004	-2128009.877
19496000	1.0615386	1.0369517	1.0181138	0.9811138	0.8187357	0.7809456	0.0272924	0.0163937	0.1834200	0.4227987	0.3964465	1.0729557	-2128011.678
19498000	1.0911990	1.0810155	1.0330600	1.0005138	0.8663936	0.8282269	0.0150447	0.0122622	0.1111314	0.3682686	0.2424303	0.5535288	-2128005.069
19500000	1.0970676	1.0656600	1.0157239	0.9500333	0.7255917	0.7430773	0.0122396	0.0075932	0.1025794	0.3088871	0.3002398	0.2919810	-2128007.982
19502000	1.0998022	1.0113636	0.9603187	0.9020183	0.6639309	0.8325507	0.0142483	0.0102601	0.0866298	0.3344859	0.4012630	0.3329123	-2128005.627
19504000	1.0189872	0.9657950	0.8956358	0.8620080	0.6887562	0.7709740	0.0392407	0.0096312	0.0747984	0.5121454	0.5866467	0.4445158	-2128018.231
19506000	1.0882476	0.9782666	0.9226123	0.8658815	0.6623223	0.7463230	0.0127973	0.0071202	0.0955586	0.3089661	0.3392088	0.3485870	-2128004.522
19508000	1.0711327	0.9521959	0.9168217	0.8731385	0.6708464	0.6586736	0.0205107	0.0101829	0.1267148	0.4550520	0.3180559	0.4011553	-2128008.864
19510000	1.0036711	0.9999323	0.8914417	0.7983981	0.6160279	0.7413269	0.0156368	0.0142044	0.1102003	0.2089559	0.7355407	0.4599326	-2128007.680
19512000	1.0906482	1.0301381	0.9292448	0.8548453	0.6714740	0.6788424	0.0187778	0.0085191	0.0806579	0.3088124	0.2894249	0.5521713	-2128002.578
19514000	1.0716502	1.0711871	0.9710891	0.9167441	0.7606053	0.6679470	0.0134907	0.0091070	0.1653677	0.5849650	0.5898875	1.2530767	-2128008.650
19516000	1.0854602	1.0099484	0.9404818	0.8836767	0.6952419	0.5285145	0.0183161	0.0143283	0.1539659	0.4282085	0.8302772	0.6623915	-2128008.148
19518000	1.0985510	0.9797905	0.9448656	0.8883728	0.6793015	0.4641915	0.0194104	0.0108502	0.0934229	0.4570758	0.3707729	0.5444579	-2128001.985
19520000	1.0611560	0.9398199	0.9055194	0.8595778	0.7232428	0.5856532	0.0211387	0.0141936	0.1172373	0.3834933	0.3560935	0.4376742	-2128012.823
19522000	1.0828048	0.9615639	0.8947226	0.8589356	0.7501110	0.8189153	0.0294029	0.0153403	0.1084767	0.6348552	0.5674244	0.3958822	-2128002.978
19524000	1.0606742	0.9962888	0.9245469	0.7771390	0.6615064	0.8440028	0.0154471	0.0081445	0.1271992	0.5755760	0.4216720	0.4836230	-2128006.116
19526000	1.0625819	0.9578440	0.8963921	0.8722282	0.6865019	0.7133484	0.0168476	0.0228957	0.1054943	0.1755463	0.7415416	0.5733557	-2128007.354
19528000	1.0288703	0.9746920	0.9034700	0.8432286	0.6441072	0.8049869	0.0166866	0.0119821	0.1218427	0.4346037	0.4084924	0.5808491	-2128009.973
19530000	1.0890647	0.9725875	0.9078899	0.8777856	0.6710089	0.8303825	0.0208090	0.0108927	0.1471067	0.3451436	0.5954498	1.0604958	-2128007.951
19532000	1.0481666	0.9858267	0.9473954	0.8183940	0.5628153	0.7911959	0.0238585	0.0177005	0.0963982	0.5401408	0.9563206	0.3458228	-2128001.503
19534000	1.0965024	0.9696005	0.8933220	0.8532820	0.7386128	0.6371372	0.0173185	0.0150359	0.0987246	0.3890291	1.1263033	0.4212127	-2128008.111
19536000	0.9897333	0.9495643	0.9217769	0.8597977	0.6344146	0.6840974	0.0190785	0.0085900	0.1071725	0.4246119	0.3178016	0.6566788	-2128007.730
19538000	1.0144548	0.9752081	0.9089109	0.8489459	0.4975322	0.4964686	0.0159992	0.0118364	0.1202377	0.3444436	0.3203144	0.4969826	-2128006.573
19540000	0.9833772	0.9734681	0.9029227	0.8200717	0.5457133	0.5072697	0.0223234	0.0103465	0.1355153	0.5001901	0.4061163	0.9444436	-2128012.379
19542000	1.0181384	1.0037015	0.9369845	0.8569810	0.5772486	0.4002545	0.0185456	0.0090782	0.0865854	0.6509257	0.3554484	0.9549275	-2128001.327
19544000	0.9567634	0.9537727	0.8858292	0.7991314	0.6002168	0.4050788	0.0195666	0.0079325	0.0933047	0.2585224	0.4563985	0.5297581	-2128012.189
19546000	1.0769208	0.9512591	0.8769374	0.8335166	0.6743426	0.5750718	0.0174375	0.0105252	0.1306508	0.4106105	0.3287799	0.8361720	-2128007.663
19548000	1.0526105	0.9956669	0.9058388	0.8363682	0.6170031	0.6669537	0.0204188	0.0103174	0.1010863	0.3690597	0.2630109	0.3285116	-2128008.073
19550000	1.0945159	0.9699552	0.9072727	0.8125851	0.6246651	0.6346994	0.0166666	0.0085057	0.1107696	0.4992449	0.3010960	0.6524203	-2128005.587
19552000	1.0479136	0.9640804	0.8657542	0.7672133	0.5137966	0.3918387	0.0242716	0.0103754	0.1136789	0.5172874	0.7137016	0.5912306	-2128010.217
19554000	1.0447812	0.9551668	0.8368590	0.7800628	0.4720324	0.4587354	0.0197033	0.0162030	0.0782847	0.4663581	0.8290414	0.4557255	-2128002.312
19556000	1.0243476	0.9740258	0.9289264	0.8327943	0.4318553	0.4256496	0.0147817	0.0117737	0.0928526	0.2788364	0.3650311	0.2902811	-2128005.782
19558000	1.0730918	0.9994344	0.9143092	0.8415642	0.6913582	0.7872149	0.0149896	0.0058309	0.0675554	0.3930431	0.3635417	0.4100989	-2128007.759
19560000	1.0826962	0.9956195	0.9365412	0.8650511	0.7177866	0.6993095	0.0265176	0.0088030	0.1062801	1.0427397	0.4695637	0.3807672	-2128009.506
19562000	1.0794850	0.9646427	0.9146069	0.8707391	0.6582579	0.4634833	0.0341608	0.0104700	0.0771774	0.9497855	0.2215136	0.5071513	-2128002.765
19564000	1.0328226	1.0231448	0.9790108	0.8818385	0.6463473	0.5701892	0.0246306	0.0095902	0.0901194	0.3817129	0.6616544	0.4847126	-2128004.308
19566000	1.0433722	1.0418302	0.9640150	0.9199350	0.6875333	0.6676803	0.0203975	0.0180173	0.0723668	0.3627884	0.7833677	0.7260457	-2128009.674
19568000	1.0863712	1.0751752	1.0047577	0.9477198	0.6584877	0.5363172	0.0171679	0.0114642	0.0716010	0.4301917	1.1530785	0.5081590	-2128000.129
19570000	1.1013451	1.0360055	0.9958964	0.9135925	0.6028555	0.6024995	0.0159457	0.0160547	0.0815001	0.6962718	0.5244573	0.5226616	-2128011.876
19572000	1.1035244	1.0541699	0.9996428	0.9135983	0.6049162	0.6022311	0.0194619	0.0090887	0.0990347	0.4215321	0.4193770	0.7131504	-2128010.818
19574000	1.1018126	0.9803569	0.9375554	0.8748805	0.5574665	0.6654440	0.0172177	0.0123126	0.1012291	0.2235154	0.4042608	0.5276068	-2128012.845
19576000	1.1016811	1.0204744	0.9383643	0.8950833	0.3995925	0.7702317	0.0163770	0.0108513	0.1083644	0.6793836	0.3815662	0.4002985	-2128006.387
19578000	1.0926673	0.9646893	0.9144134	0.8682699	0.6228346	0.5105135	0.0231193	0.0105650	0.1042497	0.3820354	0.2228145	0.3448944	-2128012.524
19580000	1.0919402	0.9716273	0.9454684	0.8645336	0.6683859	0.4706317	0.0266337	0.0117308	0.0987899	0.5537811	0.6898159	0.5924620	-2128010.201
19582000	1.0916710	0.9929005	0.9465364	0.8511852	0.6591112	0.5960504	0.0292445	0.0107033	0.0845799	0.7074777	0.9789563	0.5455620	-2128006.262
19584000	1.0826633	0.9816341	0.9358419	0.8832433	0.6586642	0.5837732	0.0126784	0.0110139	0.1197531	0.3655595	0.4452604	0.4817108	-2128005.645
19586000	1.0988046	1.0002978	0.9020544	0.8440302	0.6509703	0.8767010	0.0213014	0.0111541	0.0900043	0.6084212	0.5200526	0.4220089	-2128027.122
19588000	1.1030099	1.0379099	0.9371277	0.8882994	0.5625681	0.7174873	0.0172696	0.0084075	0.0585758	0.5708536	0.3298735	0.3098032	-2128005.336
19590000	1.0776391	0.9504452	0.9169863	0.8558298	0.6397905	0.5612783	0.0175503	0.0137889	0.1126963	0.2353958	0.9553077	0.3410818	-2128009.599
