Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
14028000	0.4123250	0.2665803	0.1556635	0.1355699	0.1181791	0.0380223	0.0257883	0.0792380	0.0506685	0.2596108	0.1366665	0.2225239	0.3598914	-638242.510
14029000	0.3984660	0.2456453	0.1558341	0.1392105	0.1296241	0.0491905	0.0286322	0.0696548	0.0479614	0.3077096	0.1132313	0.1025920	0.2157755	-638241.915
14030000	0.4019116	0.2556776	0.1373208	0.1282758	0.1184543	0.0424964	0.0286684	0.0819203	0.0712704	0.2673851	0.1701600	0.2187611	0.2132140	-638235.046
14031000	0.3986169	0.2482338	0.1472624	0.1333733	0.1242098	0.0561836	0.0425924	0.0754435	0.0511248	0.2081267	0.2052404	0.1370651	0.1389532	-638240.564
14032000	0.3832148	0.2501360	0.1547470	0.1302732	0.1186720	0.0507305	0.0320884	0.0699824	0.0445045	0.2167810	0.1392106	0.1174374	0.2710631	-638233.782
14033000	0.3705431	0.2407102	0.1572920	0.1431403	0.1299956	0.0434230	0.0287484	0.0719720	0.0597729	0.2393300	0.1276308	0.1769874	0.2089067	-638235.597
14034000	0.3935638	0.2462391	0.1559449	0.1385475	0.1205393	0.0451872	0.0335650	0.0707639	0.0593840	0.2203432	0.0859416	0.2194323	0.2448975	-638236.464
14035000	0.3896055	0.2370656	0.1586386	0.1430513	0.1232518	0.0507737	0.0372269	0.0839122	0.0511812	0.2353533	0.0871245	0.2032000	0.0819687	-638244.516
14036000	0.3676409	0.2534746	0.1677226	0.1551646	0.1468739	0.0392836	0.0236202	0.0753167	0.0556837	0.2137480	0.2191718	0.1527939	0.1718662	-638252.178
14037000	0.3743602	0.2444464	0.1579164	0.1418168	0.1240661	0.0387682	0.0246622	0.0785490	0.0491877	0.1804539	0.1806250	0.2182202	0.2521780	-638236.836
14038000	0.3900814	0.2267630	0.1328499	0.1182187	0.1014469	0.0474924	0.0279248	0.0766993	0.0505110	0.3146211	0.1814418	0.1525150	0.1868935	-638231.179
14039000	0.3859777	0.2260051	0.1281491	0.1127026	0.0977651	0.0471710	0.0338538	0.0797305	0.0644778	0.2821777	0.0840792	0.1214484	0.1956153	-638243.895
14040000	0.3995322	0.2542465	0.1484681	0.1268663	0.1113770	0.0419063	0.0288724	0.0867701	0.0441441	0.1881055	0.1895959	0.2262608	0.1863432	-638247.804
14041000	0.3907091	0.2596164	0.1405624	0.1258278	0.0991024	0.0416894	0.0272291	0.0863240	0.0452684	0.2443667	0.3268254	0.2862176	0.3709662	-638237.235
14042000	0.4033294	0.2493653	0.1403893	0.1236283	0.1098841	0.0465293	0.0351807	0.0746604	0.0531906	0.2489236	0.0702908	0.1555851	0.2343013	-638238.006
14043000	0.4027349	0.2540079	0.1307446	0.1165112	0.1073605	0.0446924	0.0320216	0.0851924	0.0507893	0.2455261	0.1807518	0.1419200	0.2246085	-638235.296
14044000	0.3949675	0.2754400	0.1305905	0.1109978	0.0927487	0.0359926	0.0276888	0.0733005	0.0654376	0.2780284	0.2163312	0.2266897	0.1398511	-638241.839
14045000	0.3898069	0.2628183	0.1292713	0.1191266	0.1091969	0.0362522	0.0243504	0.0894528	0.0647468	0.3089753	0.1908741	0.2145972	0.2696220	-638233.651
14046000	0.4025684	0.2868421	0.1582637	0.1386502	0.1218657	0.0516013	0.0382132	0.0609378	0.0389604	0.2253180	0.1790069	0.1588338	0.2100832	-638237.088
14047000	0.3809602	0.2523068	0.1475148	0.1279555	0.1147714	0.0535271	0.0330025	0.0608060	0.0563203	0.2730872	0.1467856	0.1101752	0.1940820	-638238.534
14048000	0.3933647	0.2550076	0.1454097	0.1361689	0.1088777	0.0408635	0.0243887	0.0807895	0.0465588	0.2486650	0.2127237	0.1325774	0.2558331	-638242.629
14049000	0.4087133	0.2487826	0.1495707	0.1309417	0.1113287	0.0479846	0.0322249	0.0734233	0.0573288	0.1936686	0.1543215	0.1630221	0.0793066	-638250.997
14050000	0.3994655	0.2342069	0.1294835	0.1185485	0.1006049	0.0428699	0.0264475	0.0752276	0.0598485	0.2490934	0.2301809	0.1696253	0.1936033	-638241.034
14051000	0.3911648	0.2620957	0.1376815	0.1206386	0.1042133	0.0410378	0.0248420	0.0791707	0.0436210	0.2864444	0.2465830	0.1079374	0.2486253	-638242.581
14052000	0.4097357	0.2573007	0.1669211	0.1507829	0.1404961	0.0430626	0.0232571	0.0705609	0.0510778	0.2724603	0.1220556	0.1930115	0.3350379	-638243.830
14053000	0.4013042	0.2526065	0.1426087	0.1208711	0.1059078	0.0474864	0.0353319	0.0724916	0.0447806	0.2656100	0.1301056	0.1469827	0.1011559	-638231.828
14054000	0.3848120	0.2522539	0.1416821	0.1213780	0.1075100	0.0406820	0.0286936	0.0774707	0.0637555	0.2116227	0.3378680	0.2664817	0.1903019	-638235.187
14055000	0.4008786	0.2596588	0.1481170	0.1348539	0.1147979	0.0499814	0.0362090	0.0760369	0.0413634	0.2183749	0.1931391	0.0801534	0.2956318	-638247.752
14056000	0.4022832	0.2496856	0.1447189	0.1250868	0.1102349	0.0432261	0.0274083	0.0753735	0.0495953	0.2432464	0.1932967	0.1043128	0.1983452	-638249.246
14057000	0.4004931	0.2523128	0.1436690	0.1305677	0.1200145	0.0539459	0.0398470	0.0729964	0.0508550	0.2766027	0.1321145	0.1343440	0.3940296	-638236.488
14058000	0.3984968	0.2429057	0.1520947	0.1396988	0.1218678	0.0674218	0.0516804	0.0662609	0.0638904	0.1755883	0.2491174	0.2916476	0.1850348	-638244.817
14059000	0.4112844	0.2499736	0.1672241	0.1513551	0.1386058	0.0540643	0.0352822	0.0779620	0.0489014	0.2623194	0.1887353	0.1362207	0.1818603	-638235.947
14060000	0.3617626	0.2609757	0.1863784	0.1672881	0.1449872	0.0565731	0.0429950	0.0774507	0.0358055	0.2111246	0.3711716	0.2089957	0.2742471	-638235.292
14061000	0.4026278	0.2559868	0.1364154	0.1252887	0.1178021	0.0488890	0.0344649	0.0717773	0.0475193	0.2759574	0.0769290	0.0935135	0.1797707	-638230.507
14062000	0.4137197	0.2363222	0.1509957	0.1359661	0.1195399	0.0570733	0.0360072	0.0691292	0.0542978	0.2428448	0.1085892	0.1828588	0.3137050	-638234.392
14063000	0.4016710	0.2408198	0.1239843	0.1106674	0.0998000	0.0371194	0.0238961	0.0767004	0.0708739	0.2382789	0.1317588	0.2073998	0.1929637	-638234.092
14064000	0.3869929	0.2608813	0.1426791	0.1230857	0.1142462	0.0529247	0.0292885	0.0835876	0.0436770	0.2488174	0.1558377	0.1210980	0.1828379	-638242.036
14065000	0.4013448	0.2664046	0.1332086	0.1204466	0.1091584	0.0396833	0.0253533	0.0864314	0.0481871	0.2411283	0.1740205	0.1928411	0.1525220	-638236.228
14066000	0.3951732	0.2504854	0.1351821	0.1193255	0.1025160	0.0391805	0.0250587	0.0658290	0.0603130	0.3205535	0.1008495	0.2871494	0.2720776	-638250.168
14067000	0.4056553	0.2507788	0.1398816	0.1246319	0.1138328	0.0389626	0.0281122	0.0767256	0.0501954	0.2923913	0.2116185	0.0503439	0.1485674	-638239.415
14068000	0.3611508	0.2578312	0.1338413	0.1203570	0.1025255	0.0471287	0.0257831	0.0713224	0.0645276	0.2271927	0.2862261	0.3951616	0.1702695	-638230.689
14069000	0.4027212	0.2990019	0.1349613	0.1222254	0.1078199	0.0469912	0.0278150	0.0789125	0.0467460	0.1825686	0.1968662	0.1866542	0.1864946	-638250.280
14070000	0.3902262	0.2595944	0.1479980	0.1313209	0.1189566	0.0542346	0.0304506	0.0624040	0.0534992	0.2409571	0.1074373	0.0968250	0.2757990	-638239.330
14071000	0.4060847	0.2558333	0.1354762	0.1160754	0.1041623	0.0483264	0.0319449	0.0816549	0.0495029	0.2744501	0.2176681	0.0746785	0.2708314	-638234.457
14072000	0.3938263	0.2648667	0.1398627	0.1268877	0.1161216	0.0598118	0.0395068	0.0749822	0.0462685	0.2099907	0.3094153	0.0836593	0.1397297	-638238.057
14073000	0.4025120	0.2598361	0.1438810	0.1278676	0.1161405	0.0441259	0.0306232	0.0708977	0.0523155	0.2116908	0.2442123	0.0875189	0.1895562	-638241.934
14074000	0.3999545	0.2342858	0.1419407	0.1260289	0.1170278	0.0534467	0.0352846	0.0806360	0.0503788	0.2408864	0.1831435	0.2451732	0.2361939	-638238.390
14075000	0.4145382	0.2431041	0.1152423	0.1020485	0.0935617	0.0406912	0.0280913	0.0858709	0.0606448	0.2515432	0.2175248	0.1570270	0.2049248	-638244.274
14076000	0.4009219	0.2228072	0.1066994	0.0891065	0.0765860	0.0309211	0.0227572	0.0824702	0.0646506	0.3083662	0.1095967	0.1863270	0.2140868	-638239.666
14077000	0.3794866	0.2783352	0.1294086	0.1062950	0.0916907	0.0493324	0.0305618	0.0768422	0.0614608	0.2112678	0.1619022	0.2563927	0.1400661	-638235.791
14078000	0.3663564	0.2511985	0.1337739	0.1177370	0.1004053	0.0367041	0.0274782	0.0932406	0.0481033	0.2434740	0.2315301	0.0808547	0.1679201	-638236.093
14079000	0.3560027	0.2621719	0.1671665	0.1553825	0.1410539	0.0503475	0.0360701	0.0676900	0.0613802	0.2565741	0.2101734	0.4255338	0.1913710	-638241.774
14080000	0.3999862	0.2520861	0.1691897	0.1549572	0.1345892	0.0551309	0.0431087	0.0721753	0.0432830	0.1776560	0.2717047	0.1928872	0.2747232	-638234.608
14081000	0.4092142	0.2921328	0.1739591	0.1637536	0.1439189	0.0576213	0.0417055	0.0634033	0.0402100	0.2172776	0.1498246	0.1041660	0.1534748	-638235.048
14082000	0.3986783	0.2639096	0.1723346	0.1547034	0.1321179	0.0395556	0.0284966	0.0732953	0.0584811	0.2407624	0.2323218	0.1164239	0.2733275	-638233.451
14083000	0.4036217	0.2544067	0.1717457	0.1571134	0.1414341	0.0562383	0.0405379	0.0659036	0.0565949	0.2646326	0.1231198	0.1493288	0.1805989	-638236.488
14084000	0.4006652	0.2624549	0.1620871	0.1441014	0.1277654	0.0481134	0.0369390	0.0737417	0.0401161	0.2390042	0.1211695	0.1246855	0.2499529	-638237.359
14085000	0.3795322	0.2320768	0.1537936	0.1402765	0.1236843	0.0486769	0.0333544	0.0918955	0.0510874	0.1997096	0.2305603	0.1397296	0.2307075	-638235.872
14086000	0.4050006	0.2619093	0.1803377	0.1602929	0.1497580	0.0532214	0.0375564	0.0563958	0.0487919	0.2068592	0.1930405	0.1523257	0.1745078	-638239.765
14087000	0.4106439	0.2451589	0.1548305	0.1425809	0.1260985	0.0478254	0.0336247	0.0749350	0.0481213	0.2415362	0.1532898	0.0825556	0.1381583	-638233.076
14088000	0.4052833	0.2441348	0.1593341	0.1380711	0.1281990	0.0440693	0.0294202	0.0699718	0.0493473	0.2883506	0.1364311	0.1312989	0.3144535	-638239.422
14089000	0.3861553	0.2532880	0.1424305	0.1261313	0.1144348	0.0341841	0.0189044	0.0732196	0.0523074	0.2667987	0.1676406	0.1605641	0.2029723	-638237.511
14090000	0.3708289	0.2583856	0.1394507	0.1254995	0.1159668	0.0379776	0.0292507	0.0718307	0.0560313	0.2405712	0.2433196	0.1728764	0.1889791	-638234.767
14091000	0.3621209	0.2397792	0.1680401	0.1494849	0.1248970	0.0450830	0.0323485	0.0690794	0.0486589	0.1991955	0.0907057	0.1446732	0.1693559	-638236.608
14092000	0.4014348	0.2494361	0.1484703	0.1327381	0.1222833	0.0487096	0.0303004	0.0586393	0.0546054	0.2853206	0.1774039	0.1754559	0.3216529	-638236.326
14093000	0.4045170	0.2465152	0.1670246	0.1453686	0.1288791	0.0488205	0.0301992	0.0801845	0.0445448	0.2119430	0.2053186	0.2027369	0.3582217	-638240.234
14094000	0.4028001	0.2839548	0.1740707	0.1576097	0.1433977	0.0682154	0.0493106	0.0773767	0.0430694	0.2029323	0.1816712	0.1048003	0.3056379	-638241.983
14095000	0.3668504	0.2607174	0.1624893	0.1481445	0.1286627	0.0473289	0.0339154	0.0878929	0.0468503	0.1996656	0.3903294	0.2392889	0.1678312	-638235.211
14096000	0.3768983	0.2662743	0.1922470	0.1723334	0.1578849	0.0531515	0.0372819	0.0656402	0.0431028	0.2112956	0.3657851	0.1685565	0.1796279	-638243.798
14097000	0.3812234	0.2695351	0.2000588	0.1778049	0.1557008	0.0509512	0.0417758	0.0688257	0.0518840	0.2235710	0.2625970	0.3159249	0.3732291	-638246.525
14098000	0.3720295	0.2711067	0.1785892	0.1531380	0.1334325	0.0439264	0.0243890	0.0587145	0.0469456	0.2756014	0.3435567	0.3366749	0.5869362	-638240.011
14099000	0.4143642	0.2635957	0.1622257	0.1480437	0.1381488	0.0558207	0.0390082	0.0796694	0.0461352	0.2507538	0.2265094	0.1349540	0.1941111	-638231.550
14100000	0.3815117	0.2586589	0.1800305	0.1631214	0.1504585	0.0538445	0.0420909	0.0783008	0.0471223	0.2144803	0.3364660	0.1845832	0.1616816	-638238.470
14101000	0.4091756	0.2618980	0.1851235	0.1660265	0.1502845	0.0660043	0.0494585	0.0594885	0.0378318	0.1784473	0.1797018	0.2184318	0.3064196	-638236.385
14102000	0.3901928	0.2667061	0.1760963	0.1552918	0.1410313	0.0522220	0.0352252	0.1012415	0.0606818	0.1901501	0.4470626	0.2145797	0.1232327	-638242.145
14103000	0.3785295	0.2503318	0.1407310	0.1298702	0.1187015	0.0463999	0.0314172	0.0671084	0.0508869	0.2269014	0.1561418	0.1320760	0.2051286	-638235.832
14104000	0.3290518	0.2514341	0.1335467	0.1198283	0.1070366	0.0506242	0.0338241	0.1044010	0.0509935	0.2779548	0.2137904	0.1338268	0.2075921	-638242.264
14105000	0.3651757	0.2534799	0.1472669	0.1273276	0.1189638	0.0573878	0.0351605	0.0865289	0.0474724	0.1764091	0.3650924	0.0949176	0.2225804	-638233.801
14106000	0.3428790	0.2632195	0.1590393	0.1330977	0.1179491	0.0387539	0.0303631	0.0752868	0.0578229	0.2039618	0.2003378	0.2196331	0.2264303	-638243.046
14107000	0.3770968	0.2335748	0.1419994	0.1222031	0.1062251	0.0438287	0.0315442	0.0811107	0.0510919	0.2129191	0.1367408	0.1804015	0.2469475	-638238.173
14108000	0.4044124	0.2368322	0.1303041	0.1181886	0.1057381	0.0390369	0.0234928	0.0740500	0.0528367	0.2456677	0.1179333	0.0741148	0.2210165	-638237.583
14109000	0.3995232	0.2515844	0.1262674	0.1111421	0.0912844	0.0345078	0.0265096	0.0968745	0.0550956	0.2855220	0.1990736	0.1363169	0.2905324	-638244.817
14110000	0.3861839	0.2816598	0.1256457	0.1145974	0.0995060	0.0471930	0.0328254	0.0798560	0.0546679	0.2595827	0.1367536	0.2050951	0.1788340	-638243.687
14111000	0.3991257	0.2560669	0.1340292	0.1209166	0.1039921	0.0448585	0.0340365	0.0659830	0.0616285	0.3081348	0.0871527	0.1906219	0.1832205	-638248.428
14112000	0.3876571	0.2527931	0.1282073	0.1067602	0.0912768	0.0381973	0.0245318	0.0876405	0.0711043	0.2664068	0.3816944	0.1938416	0.1341704	-638241.566
14113000	0.3816676	0.2577757	0.1083649	0.0960774	0.0855127	0.0398048	0.0263813	0.1141227	0.0596071	0.2716533	0.4259384	0.1818567	0.2300899	-638241.626
14114000	0.4004858	0.2614455	0.1270802	0.1116041	0.1022168	0.0420191	0.0291833	0.0930337	0.0507340	0.2678853	0.4481866	0.1745250	0.3080037	-638233.930
14115000	0.3935967	0.2446818	0.1296270	0.1067766	0.0968093	0.0384485	0.0293610	0.0747545	0.0577944	0.2474223	0.1042831	0.0895456	0.2359755	-638241.123
14116000	0.3897496	0.2565493	0.1379935	0.1191675	0.1062455	0.0419878	0.0270996	0.0924052	0.0547144	0.1807726	0.2285607	0.0960789	0.2650544	-638238.473
14117000	0.4040605	0.2499431	0.1406900	0.1200173	0.1048360	0.0364032	0.0245988	0.0724898	0.0554510	0.2094513	0.0643367	0.1386252	0.1528819	-638242.073
14118000	0.3745459	0.2516117	0.1354773	0.1245048	0.1091190	0.0434158	0.0338032	0.0626953	0.0611421	0.2378027	0.4009178	0.0966755	0.3845610	-638244.116
14119000	0.4027929	0.2494633	0.1442250	0.1314463	0.1170367	0.0643142	0.0397379	0.0724103	0.0461521	0.2825827	0.1769321	0.0994981	0.2594745	-638238.095
14120000	0.3978896	0.2575056	0.1544649	0.1383240	0.1232968	0.0611290	0.0495613	0.0591094	0.0432677	0.2498656	0.1778801	0.2109998	0.4497312	-638231.418
14121000	0.3876875	0.2553853	0.1571129	0.1450345	0.1332135	0.0458948	0.0371476	0.0984093	0.0584211	0.2135650	0.2384272	0.1106499	0.1511348	-638244.783
14122000	0.3770661	0.2560774	0.1721466	0.1545638	0.1370320	0.0396255	0.0238360	0.0860905	0.0453228	0.2995775	0.1750984	0.2920451	0.2570389	-638235.369
14123000	0.3847263	0.2602976	0.1509590	0.1329697	0.1155221	0.0519788	0.0356519	0.0747397	0.0435553	0.2323407	0.2106898	0.1598703	0.3092757	-638240.204
14124000	0.4003520	0.2507216	0.1450844	0.1307618	0.1111453	0.0601614	0.0388692	0.0735059	0.0480398	0.2143250	0.1446580	0.0722871	0.1504080	-638243.017
14125000	0.3989267	0.2556973	0.1590214	0.1316334	0.1190866	0.0511894	0.0374201	0.0733044	0.0515182	0.2364472	0.2953195	0.1595727	0.1471234	-638231.761
14126000	0.3876467	0.2868773	0.1867903	0.1721481	0.1594427	0.0521406	0.0446601	0.1032110	0.0490552	0.2223507	0.3973696	0.1886681	0.1948554	-638243.077
14127000	0.3957885	0.2652994	0.1700233	0.1565579	0.1413322	0.0606586	0.0322610	0.0662862	0.0482032	0.2590688	0.1441559	0.1534468	0.3104429	-638236.329
14128000	0.3822529	0.2587575	0.1814540	0.1636635	0.1407875	0.0686098	0.0526089	0.0657638	0.0443798	0.2304003	0.2878554	0.2051070	0.4392431	-638233.016
14129000	0.4057789	0.2667905	0.1672296	0.1437198	0.1308502	0.0591486	0.0408917	0.0575577	0.0599761	0.1686460	0.1070049	0.4314806	0.2758411	-638247.063
14130000	0.4035718	0.2539520	0.1641320	0.1466725	0.1272844	0.0455322	0.0308339	0.0645338	0.0473012	0.2404075	0.1718797	0.1448651	0.2058915	-638239.088
14131000	0.3561241	0.2473767	0.1360366	0.1269521	0.1102342	0.0488471	0.0360679	0.0636094	0.0556711	0.2517698	0.1378914	0.1852100	0.1642198	-638239.912
14132000	0.3862239	0.2403479	0.1348293	0.1243151	0.1118474	0.0387076	0.0289635	0.0842811	0.0533854	0.3052212	0.1561443	0.1213998	0.2900996	-638235.118
14133000	0.3774565	0.2487428	0.1219097	0.1120184	0.0953193	0.0438888	0.0314597	0.0951114	0.0546267	0.2957943	0.2343590	0.0961851	0.2452024	-638246.575
14134000	0.4154946	0.2586243	0.1375648	0.1250032	0.1074853	0.0468890	0.0314987	0.0736348	0.0495013	0.2076002	0.2251863	0.0871223	0.1499377	-638237.424
14135000	0.3554482	0.2501894	0.1338442	0.1216519	0.1148408	0.0398691	0.0326736	0.1528341	0.0705389	0.2799191	0.5325166	0.2870618	0.2085509	-638240.883
14136000	0.3835979	0.2538571	0.1380422	0.1269007	0.1176963	0.0501714	0.0362094	0.0871415	0.0559647	0.2091660	0.3688432	0.1948260	0.1432792	-638234.234
14137000	0.4000100	0.2459891	0.1351320	0.1233296	0.1098108	0.0485262	0.0352919	0.0879119	0.0595321	0.3243439	0.1826736	0.0852606	0.2667240	-638237.559
14138000	0.3774306	0.2487425	0.1470004	0.1267427	0.1072393	0.0537397	0.0335083	0.0704371	0.0532550	0.1670490	0.1512859	0.1811874	0.1942098	-638247.604
14139000	0.4085699	0.2340876	0.1168174	0.1068511	0.0980766	0.0424715	0.0296008	0.0771409	0.0638055	0.3228397	0.1660362	0.1919406	0.1921226	-638236.634
14140000	0.3924744	0.2357124	0.1262059	0.1067395	0.0992234	0.0401544	0.0307639	0.0854481	0.0680103	0.2742989	0.1007352	0.1972646	0.1446916	-638235.104
14141000	0.4053999	0.2482056	0.1429149	0.1223425	0.1102017	0.0509345	0.0433686	0.0667122	0.0499206	0.2127695	0.1035231	0.1862081	0.0669521	-638241.539
14142000	0.4089852	0.2482444	0.1395628	0.1309116	0.1111917	0.0388914	0.0246249	0.0748234	0.0552399	0.2601812	0.3243774	0.1703071	0.2178115	-638244.129
14143000	0.3774114	0.2601294	0.1454679	0.1242332	0.1151293	0.0590792	0.0427894	0.0792332	0.0418965	0.2089074	0.2242825	0.1985174	0.2081529	-638240.011
14144000	0.3985168	0.2565018	0.1808531	0.1615558	0.1471177	0.0635053	0.0458374	0.0682525	0.0441318	0.2305786	0.1261178	0.2265525	0.2014120	-638234.265
14145000	0.4096956	0.3168020	0.1981678	0.1696583	0.1586995	0.0665584	0.0477977	0.0713727	0.0436796	0.2014739	0.1935597	0.2588716	0.1612962	-638237.097
14146000	0.3970895	0.2707379	0.1975018	0.1844561	0.1641666	0.0854627	0.0737720	0.0807921	0.0472840	0.2630742	0.8526834	0.2427493	0.5168927	-638235.906
14147000	0.3978219	0.3026759	0.2108048	0.1890954	0.1712750	0.0748156	0.0528948	0.0453466	0.0322175	0.1909029	0.2384611	0.2264648	0.3249620	-638249.345
14148000	0.3818881	0.2619018	0.1793897	0.1646457	0.1482749	0.0593059	0.0249402	0.0843338	0.0368684	0.2290450	0.2645882	0.1798479	0.3704736	-638248.083
14149000	0.4043161	0.2604045	0.1741897	0.1607244	0.1479696	0.0633378	0.0437642	0.0660671	0.0441801	0.1876156	0.1047567	0.2608262	0.0920474	-638236.391
14150000	0.4192484	0.3216174	0.1741004	0.1577464	0.1363652	0.0504606	0.0368062	0.0666650	0.0505254	0.1730192	0.2761150	0.2024152	0.1643119	-638234.986
14151000	0.3757428	0.3582312	0.2018705	0.1732241	0.1615260	0.0619871	0.0441810	0.0555008	0.0501869	0.2990761	0.3564575	0.2499605	0.3582728	-638238.419
14152000	0.3572239	0.2699065	0.1974464	0.1774671	0.1493962	0.0625822	0.0521909	0.0614097	0.0455081	0.2112840	0.3233674	0.2594179	0.2912129	-638238.147
14153000	0.4304122	0.2703044	0.1550161	0.1341783	0.1137350	0.0473255	0.0331633	0.0638143	0.0403680	0.2381549	0.1242571	0.1414441	0.1338362	-638250.382
14154000	0.3938003	0.2584516	0.1640123	0.1472409	0.1320231	0.0415773	0.0316278	0.0770868	0.0718456	0.2299311	0.1761367	0.2784651	0.1253606	-638234.734
14155000	0.3930941	0.2461040	0.1370811	0.1273608	0.1084114	0.0572300	0.0383207	0.0712743	0.0573179	0.2305922	0.2650409	0.1557237	0.1789493	-638236.857
14156000	0.3697610	0.2560536	0.1530940	0.1368474	0.1177837	0.0406882	0.0235909	0.0728557	0.0554054	0.2353444	0.1907375	0.1275631	0.2048395	-638230.038
14157000	0.4111749	0.2579184	0.1521906	0.1335615	0.1214025	0.0487231	0.0354983	0.0825178	0.0565440	0.1976478	0.2189472	0.1207895	0.1479151	-638245.247
14158000	0.4131344	0.2891417	0.1531697	0.1360801	0.1206661	0.0503248	0.0347515	0.0672983	0.0387864	0.2090676	0.2308326	0.1163873	0.2395899	-638240.117
14159000	0.4061948	0.2486167	0.1338521	0.1157763	0.1047444	0.0522890	0.0299011	0.0835104	0.0542586	0.2300842	0.1598835	0.1052240	0.1438436	-638236.811
14160000	0.3971814	0.2601011	0.1385276	0.1262430	0.1153063	0.0518292	0.0387858	0.0747271	0.0552447	0.2694471	0.1869719	0.2109361	0.1529025	-638232.578
14161000	0.3971803	0.2539935	0.1474826	0.1356016	0.1131246	0.0476306	0.0331151	0.0692223	0.0467571	0.2162584	0.2055264	0.1115038	0.1690876	-638233.668
14162000	0.3729302	0.2513615	0.1379944	0.1215359	0.1110616	0.0397168	0.0248539	0.0688511	0.0548459	0.2313215	0.1540835	0.1850846	0.2299475	-638241.022
14163000	0.3860090	0.2522199	0.1501604	0.1354035	0.1202711	0.0473004	0.0305809	0.0792257	0.0453362	0.1726923	0.1983466	0.1926631	0.1994210	-638239.341
14164000	0.4019977	0.2535378	0.1538996	0.1429778	0.1288007	0.0444447	0.0319977	0.0716186	0.0590478	0.1893710	0.0832109	0.1696254	0.1696289	-638233.350
14165000	0.3985185	0.2521944	0.1597617	0.1422864	0.1298594	0.0456906	0.0319022	0.0598316	0.0486701	0.2044551	0.1352170	0.0781855	0.1418973	-638235.002
14166000	0.3182672	0.2584989	0.1407892	0.1271928	0.1122931	0.0437437	0.0300435	0.1041636	0.0536418	0.2487768	0.3750916	0.1623656	0.2385243	-638233.620
14167000	0.3891829	0.2714415	0.1580165	0.1432278	0.1307204	0.0523466	0.0377185	0.0650540	0.0726291	0.2202318	0.1891571	0.3715511	0.2311690	-638239.620
14168000	0.3770284	0.2516055	0.1429988	0.1269742	0.1109097	0.0482024	0.0395191	0.0959262	0.0429454	0.2634701	0.2836151	0.3604730	0.2537266	-638238.080
14169000	0.3516434	0.2352775	0.1382386	0.1228417	0.1077669	0.0393649	0.0285875	0.0851374	0.0509658	0.2504513	0.1803260	0.0768768	0.1297960	-638230.416
14170000	0.3900021	0.2494374	0.1472978	0.1254131	0.1094700	0.0435733	0.0309286	0.0683885	0.0725160	0.2334458	0.1440544	0.2529884	0.1545827	-638235.105
14171000	0.3988299	0.2464068	0.1299272	0.1158329	0.1070517	0.0408833	0.0270404	0.0882724	0.0587233	0.2464739	0.2418734	0.1234187	0.1033067	-638236.222
14172000	0.4001873	0.2675531	0.1465397	0.1299171	0.1163989	0.0457405	0.0352867	0.0760121	0.0539461	0.2525150	0.1172269	0.1218564	0.0761342	-638242.448
14173000	0.4018478	0.2533357	0.1448887	0.1359440	0.1180303	0.0475965	0.0325358	0.0716497	0.0584572	0.2047185	0.1441924	0.1534896	0.1727322	-638233.714
14174000	0.3668898	0.2432116	0.1424560	0.1249394	0.1146586	0.0485497	0.0312179	0.0804863	0.0441165	0.2328328	0.1528781	0.1131216	0.3469047	-638234.771
14175000	0.4034508	0.2536111	0.1335617	0.1169009	0.1040617	0.0421471	0.0258373	0.0763801	0.0502222	0.2794312	0.1625298	0.0951887	0.1340631	-638239.911
14176000	0.3950460	0.2506950	0.1233927	0.1095442	0.0953901	0.0311775	0.0221606	0.0958554	0.0656595	0.2049099	0.4491682	0.4564683	0.1667670	-638238.561
14177000	0.3820784	0.2489835	0.1069612	0.0931209	0.0800153	0.0316484	0.0240903	0.0748412	0.0693344	0.2695706	0.1707339	0.1882125	0.1633769	-638236.914
14178000	0.3850781	0.2459040	0.1095755	0.1000391	0.0868917	0.0330994	0.0221863	0.0902882	0.0726163	0.2589861	0.1841476	0.2608719	0.1943399	-638243.068
14179000	0.3913113	0.2457181	0.1018162	0.0934589	0.0851039	0.0328800	0.0240987	0.1026667	0.0545671	0.2540993	0.1410928	0.2382754	0.2390975	-638236.606
14180000	0.4014360	0.2403792	0.1246998	0.1129197	0.1006799	0.0362138	0.0254553	0.0688927	0.0517489	0.2331170	0.1071529	0.0857542	0.1612038	-638235.911
14181000	0.3867754	0.2513406	0.1144071	0.1010311	0.0908678	0.0335629	0.0225366	0.0877438	0.0744450	0.3089144	0.2083047	0.2069131	0.2279860	-638237.860
14182000	0.3850970	0.2674346	0.0977275	0.0880063	0.0808751	0.0356286	0.0216193	0.1027122	0.0896677	0.3077014	0.1754028	0.3497240	0.2530732	-638240.802
14183000	0.3978904	0.2163130	0.1146575	0.0993374	0.0911135	0.0441740	0.0273476	0.0823171	0.0604592	0.2954090	0.0999175	0.2626327	0.1787237	-638247.906
14184000	0.3903607	0.2489723	0.1389093	0.1223802	0.1069698	0.0353842	0.0257456	0.0769812	0.0501181	0.2676399	0.0785435	0.2061013	0.1147111	-638229.010
14185000	0.3972286	0.2539997	0.1376154	0.1206193	0.1037007	0.0408507	0.0280656	0.0682171	0.0496130	0.2606278	0.0858105	0.0873021	0.1798015	-638236.333
