Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
17350000	0.3951255	0.2554067	0.1492868	0.1301323	0.1189091	0.0444015	0.0303103	0.0682938	0.0642127	0.2382291	0.1885093	0.2903046	0.1883739	-638233.215
17351000	0.3975098	0.2483842	0.1526115	0.1332569	0.1213327	0.0392260	0.0242996	0.1097680	0.0561297	0.2912220	0.4251791	0.1183717	0.1869545	-638234.965
17352000	0.4030771	0.2626916	0.1463462	0.1270124	0.1129876	0.0504284	0.0317078	0.0693385	0.0554412	0.2022710	0.1054134	0.1184085	0.1498146	-638243.336
17353000	0.3826261	0.2570299	0.1281477	0.1175882	0.0942697	0.0433246	0.0305162	0.0780629	0.0502087	0.2632240	0.1800243	0.0944594	0.2023940	-638240.700
17354000	0.3962966	0.2323935	0.1318903	0.1177423	0.1067522	0.0386685	0.0247759	0.0841935	0.0576001	0.2759103	0.1393504	0.1029595	0.3153964	-638241.263
17355000	0.3986600	0.2380533	0.1523546	0.1351124	0.1231114	0.0460119	0.0326472	0.0802212	0.0591912	0.3090104	0.2101439	0.1055221	0.6288056	-638238.719
17356000	0.3901629	0.2567801	0.1452433	0.1309341	0.1184670	0.0354732	0.0223264	0.0711830	0.0565642	0.2616465	0.1036578	0.2321644	0.2107162	-638236.744
17357000	0.3999795	0.2450059	0.1294079	0.1213647	0.1039021	0.0474533	0.0283207	0.0852521	0.0525184	0.2522128	0.1369438	0.1558569	0.1735602	-638238.127
17358000	0.4142606	0.2287828	0.1273226	0.1092336	0.0905727	0.0371143	0.0273227	0.0734122	0.0496740	0.2172181	0.1691364	0.1816600	0.2347224	-638245.699
17359000	0.3993258	0.2705546	0.1353845	0.1274924	0.1162560	0.0602248	0.0317523	0.0955864	0.0483337	0.3083381	0.2384581	0.1141460	0.2797037	-638245.255
17360000	0.3875735	0.2538423	0.1427359	0.1273772	0.1118110	0.0466660	0.0306495	0.0985197	0.0467783	0.2149001	0.1866787	0.1665384	0.1037244	-638240.165
17361000	0.3962447	0.2523027	0.1565004	0.1368279	0.1212496	0.0512901	0.0390558	0.0771056	0.0517166	0.2003610	0.1270096	0.1179682	0.1678936	-638230.653
17362000	0.4050099	0.2539293	0.1306879	0.1192086	0.1094969	0.0394293	0.0308060	0.0736664	0.0563835	0.2451174	0.1451975	0.1278385	0.1353359	-638240.431
17363000	0.3886327	0.2407609	0.1226816	0.1097616	0.1014878	0.0503721	0.0368248	0.0774449	0.0531760	0.2560453	0.1080655	0.0949714	0.0938910	-638231.025
17364000	0.3676739	0.2356077	0.1230197	0.1095470	0.1004188	0.0403293	0.0288791	0.0836994	0.0668254	0.2315903	0.1266387	0.1398143	0.1684463	-638246.380
17365000	0.4030974	0.2525007	0.1347741	0.1249895	0.1098739	0.0394114	0.0277822	0.0861544	0.0550152	0.2573090	0.1483631	0.1401495	0.1011920	-638238.697
17366000	0.3941140	0.2426181	0.1405070	0.1290582	0.1164091	0.0450978	0.0347490	0.0816471	0.0579217	0.2108616	0.2052015	0.1209457	0.1280341	-638242.027
17367000	0.4003346	0.2454816	0.1290580	0.1188663	0.1102987	0.0495595	0.0367840	0.0718489	0.0594314	0.2453592	0.1851465	0.1358694	0.4682917	-638240.705
17368000	0.3947288	0.2460874	0.1490998	0.1296790	0.1194463	0.0447533	0.0316241	0.0741332	0.0421527	0.2122845	0.1464318	0.1322535	0.1412333	-638248.668
17369000	0.3984652	0.2659452	0.1610688	0.1474325	0.1293710	0.0486680	0.0355659	0.0639052	0.0422390	0.2279080	0.1895169	0.2334235	0.1547604	-638240.881
17370000	0.3983555	0.2599662	0.1554496	0.1417090	0.1299620	0.0418900	0.0284679	0.0613039	0.0489552	0.2041005	0.1459955	0.1566795	0.1752754	-638235.318
17371000	0.3667648	0.2478231	0.1588466	0.1401790	0.1203124	0.0517937	0.0327907	0.0823976	0.0519043	0.2126265	0.1600015	0.1117126	0.2214081	-638243.886
17372000	0.4029477	0.2402373	0.1454203	0.1323329	0.1206724	0.0380406	0.0296950	0.0787497	0.0568081	0.2428450	0.2265503	0.1081866	0.1300516	-638243.652
17373000	0.3869312	0.2492169	0.1383723	0.1204581	0.1078812	0.0466025	0.0310906	0.0650299	0.0666511	0.2310184	0.1152818	0.2666634	0.1298928	-638236.238
17374000	0.4009129	0.2445649	0.1362964	0.1263914	0.1084765	0.0514394	0.0381053	0.0608601	0.0538329	0.2828539	0.2224215	0.2260055	0.2265415	-638243.508
17375000	0.4077705	0.2780492	0.1337124	0.1223143	0.1118059	0.0435084	0.0269257	0.0859316	0.0601724	0.2480874	0.2334981	0.1214448	0.2246940	-638231.061
17376000	0.3985945	0.2496497	0.1358730	0.1221685	0.1128337	0.0363771	0.0270754	0.0706363	0.0595797	0.2692026	0.1074177	0.1139208	0.1904980	-638234.268
17377000	0.3975854	0.2530531	0.1604972	0.1434582	0.1263889	0.0484345	0.0331596	0.0675463	0.0513549	0.2453806	0.1288874	0.1862652	0.2057550	-638242.743
17378000	0.3754523	0.2528977	0.1648374	0.1467997	0.1370422	0.0567305	0.0425269	0.0722076	0.0413623	0.2458376	0.1525421	0.1582813	0.4350644	-638235.081
17379000	0.3805791	0.2539824	0.1765625	0.1515383	0.1347140	0.0475278	0.0319203	0.0642546	0.0513511	0.2143432	0.1837419	0.1265605	0.1458652	-638235.736
17380000	0.3941961	0.2662726	0.2007635	0.1776809	0.1485789	0.0488010	0.0358918	0.0739223	0.0478250	0.1918887	0.2254117	0.1716169	0.1608412	-638235.846
17381000	0.3742877	0.2793420	0.1510124	0.1374250	0.1194588	0.0529094	0.0374441	0.0703202	0.0548728	0.2302464	0.1098808	0.1327459	0.2160481	-638238.971
17382000	0.4011679	0.2458108	0.1583093	0.1417594	0.1193520	0.0451452	0.0262288	0.0877357	0.0544793	0.3091911	0.2172223	0.1386088	0.2183253	-638237.369
17383000	0.4111054	0.2596992	0.1572515	0.1469670	0.1291176	0.0561805	0.0378499	0.0755542	0.0492557	0.1825262	0.1467844	0.1412641	0.3482502	-638238.031
17384000	0.3919828	0.2734216	0.1570862	0.1512370	0.1389459	0.0389648	0.0277686	0.0940720	0.0673996	0.2237851	0.1374225	0.3180424	0.2437519	-638235.276
17385000	0.3973230	0.2634066	0.1699397	0.1462618	0.1316007	0.0564257	0.0412076	0.0618081	0.0460105	0.2158127	0.1925652	0.2124357	0.1697663	-638237.115
17386000	0.3922131	0.2502002	0.1831889	0.1569425	0.1436178	0.0643047	0.0418140	0.0715943	0.0487578	0.2306982	0.2817786	0.3251789	0.3095474	-638241.655
17387000	0.3650293	0.2676519	0.1364052	0.1244288	0.1080637	0.0484794	0.0401156	0.0718895	0.0475151	0.2333741	0.1839313	0.2700749	0.1171052	-638243.685
17388000	0.3850464	0.2510159	0.1589325	0.1424195	0.1254333	0.0463724	0.0311104	0.0647235	0.0630250	0.3802509	0.2328325	0.4198645	0.3693765	-638242.010
17389000	0.3994955	0.2438001	0.1451782	0.1339628	0.1246160	0.0412153	0.0303568	0.0910641	0.0588720	0.2450081	0.1593305	0.1670625	0.1240097	-638234.986
17390000	0.4052988	0.2562217	0.1473884	0.1273678	0.1170248	0.0383564	0.0283289	0.0654788	0.0652727	0.2482257	0.2104239	0.2611619	0.2957021	-638239.458
17391000	0.3921840	0.2987673	0.1647998	0.1509241	0.1365903	0.0541760	0.0348470	0.0602324	0.0475891	0.2542398	0.1395921	0.2089889	0.2497675	-638238.470
17392000	0.3607499	0.2533689	0.1508079	0.1329947	0.1104213	0.0440226	0.0280285	0.0759855	0.0565228	0.2124121	0.0987101	0.1343735	0.1725946	-638237.992
17393000	0.4016089	0.2413720	0.1234663	0.1098080	0.0968335	0.0332522	0.0239206	0.0761485	0.0632810	0.2397303	0.1064008	0.1508453	0.1881481	-638239.482
17394000	0.3931847	0.2588327	0.1309357	0.1186827	0.1056267	0.0373136	0.0245537	0.0805283	0.0618157	0.2780435	0.1481524	0.1440161	0.2375327	-638236.174
17395000	0.4047779	0.2472296	0.1315851	0.1195187	0.1087080	0.0541931	0.0392149	0.0764075	0.0551804	0.2093335	0.2558420	0.1622032	0.1460697	-638239.640
17396000	0.3779048	0.2620646	0.1350388	0.1199804	0.1004287	0.0454922	0.0275882	0.0778216	0.0572457	0.2676963	0.2275202	0.1049635	0.1943122	-638239.959
17397000	0.3662195	0.2362577	0.1494040	0.1331369	0.1158632	0.0477390	0.0385711	0.0741256	0.0488015	0.2262365	0.1419809	0.2212207	0.1538720	-638237.700
17398000	0.4000620	0.2459665	0.1300559	0.1188937	0.1049898	0.0348789	0.0248001	0.0933216	0.0824997	0.2868261	0.0914245	0.3292987	0.1204551	-638236.358
17399000	0.4102839	0.2501386	0.1373977	0.1222949	0.1035784	0.0458163	0.0315954	0.0639168	0.0462801	0.2377343	0.0877979	0.1356418	0.2310712	-638243.491
17400000	0.3643160	0.2713422	0.1523090	0.1328205	0.1163332	0.0412370	0.0276321	0.0670478	0.0508045	0.2447855	0.1074078	0.1079590	0.2643108	-638236.593
17401000	0.3930703	0.2562626	0.1481502	0.1312932	0.1204792	0.0490055	0.0314293	0.0814366	0.0516752	0.2058245	0.1215107	0.1155835	0.2512893	-638237.486
17402000	0.3718631	0.2306833	0.1318604	0.1176764	0.1033826	0.0427407	0.0310584	0.0854633	0.0553517	0.2399723	0.1310251	0.0860379	0.1374968	-638237.944
17403000	0.4008403	0.2384760	0.1335928	0.1199755	0.1086189	0.0400173	0.0270312	0.0702626	0.0493992	0.2669668	0.1094487	0.1017286	0.1374341	-638237.997
17404000	0.3956059	0.2524082	0.1399618	0.1227205	0.1074344	0.0421680	0.0277403	0.0738585	0.0516620	0.2592734	0.1379775	0.1374315	0.1517980	-638240.939
17405000	0.3955829	0.2588640	0.1530243	0.1315382	0.1164760	0.0596114	0.0354578	0.0506292	0.0510182	0.2400594	0.1205593	0.1910754	0.2415156	-638233.305
17406000	0.3973872	0.2502266	0.1604879	0.1431210	0.1300618	0.0486389	0.0322527	0.0669881	0.0458795	0.2202916	0.1020954	0.0681092	0.1469817	-638234.992
17407000	0.3902823	0.2423081	0.1615461	0.1410561	0.1189557	0.0505950	0.0343978	0.0641429	0.0512070	0.1896294	0.1834845	0.1640972	0.2164261	-638237.538
17408000	0.3897298	0.2846966	0.1682273	0.1508999	0.1371971	0.0455952	0.0319654	0.0650803	0.0559344	0.2392799	0.3057694	0.1733350	0.1827021	-638237.660
17409000	0.3782201	0.2610956	0.1445196	0.1343898	0.1217853	0.0658221	0.0464314	0.0750446	0.0511008	0.2449095	0.1866870	0.4553611	0.4228415	-638233.417
17410000	0.4033710	0.3006369	0.1538529	0.1352925	0.1217953	0.0392739	0.0267961	0.0689668	0.0447449	0.3068569	0.1155501	0.1069683	0.5123645	-638233.507
17411000	0.3966852	0.2515979	0.1511101	0.1321399	0.1175099	0.0534204	0.0427812	0.0813722	0.0510312	0.2489266	0.1688217	0.1188006	0.1504279	-638236.964
17412000	0.3858316	0.2627131	0.1472156	0.1305106	0.1194488	0.0328759	0.0209031	0.0828661	0.0612623	0.2144726	0.1887291	0.3105482	0.4776688	-638234.893
17413000	0.3976971	0.2568562	0.1335509	0.1200695	0.1118657	0.0380569	0.0237377	0.0774814	0.0521568	0.2324072	0.0978173	0.2519697	0.2109529	-638243.425
17414000	0.4000895	0.2469679	0.1231760	0.1152753	0.1068099	0.0481765	0.0340103	0.0741743	0.0680207	0.3604454	0.2312515	0.1449682	0.3613281	-638245.635
17415000	0.4224355	0.2480906	0.1312994	0.1174154	0.1005993	0.0453637	0.0350829	0.0655627	0.0498956	0.2472777	0.1030903	0.1614917	0.2120348	-638237.216
17416000	0.4049190	0.2476483	0.1283055	0.1174963	0.1067681	0.0370471	0.0270821	0.0761840	0.0514608	0.2633913	0.1334319	0.1360123	0.1098648	-638233.356
17417000	0.3851915	0.2496632	0.1278182	0.1156436	0.1045723	0.0449489	0.0352378	0.0839627	0.0586785	0.2875943	0.1448784	0.1445372	0.1517691	-638237.305
17418000	0.4346532	0.2420501	0.1219051	0.1111555	0.1010608	0.0366757	0.0286774	0.0872481	0.0597572	0.2817835	0.2000343	0.1279644	0.1225629	-638236.861
17419000	0.3911755	0.2571755	0.1399830	0.1200968	0.1055643	0.0426746	0.0291294	0.0659287	0.0566471	0.2335374	0.1748748	0.1244389	0.1078677	-638240.946
17420000	0.3721151	0.2574208	0.1435825	0.1298033	0.1197455	0.0486163	0.0316437	0.0647179	0.0463203	0.3288557	0.1975945	0.2068769	0.3616675	-638237.843
17421000	0.3921913	0.2387428	0.1240721	0.1138729	0.0946252	0.0311830	0.0226789	0.0900478	0.0586046	0.3063833	0.1253343	0.2524291	0.1226963	-638236.231
17422000	0.3992492	0.2420193	0.1345567	0.1210146	0.1057847	0.0450568	0.0277107	0.0752836	0.0482053	0.1913474	0.0940556	0.2315122	0.2020506	-638236.339
17423000	0.3969813	0.2389074	0.1259842	0.1083382	0.0984259	0.0457114	0.0306719	0.0841241	0.0598291	0.2443048	0.2077540	0.1528859	0.1568929	-638255.647
17424000	0.3930033	0.2449938	0.1284479	0.1179207	0.0951980	0.0410567	0.0204179	0.0907632	0.0641266	0.2174782	0.1662934	0.1251221	0.3889592	-638238.349
17425000	0.3633832	0.2571817	0.1341955	0.1177535	0.0988380	0.0392021	0.0331072	0.0920223	0.0633187	0.2656096	0.3508294	0.2112362	0.1568043	-638237.996
17426000	0.3885033	0.2611699	0.1503970	0.1313284	0.1152577	0.0519722	0.0351924	0.0642567	0.0437212	0.2188596	0.1277946	0.0842670	0.1547532	-638238.139
17427000	0.4008254	0.2319151	0.1261087	0.1157315	0.1047766	0.0384521	0.0270618	0.0952706	0.0618635	0.2865819	0.1593762	0.1680824	0.1146862	-638243.561
17428000	0.3827606	0.2475377	0.1268379	0.1176554	0.1035533	0.0377160	0.0297213	0.0985015	0.0582384	0.3414191	0.1682103	0.1672676	0.2331442	-638241.142
17429000	0.4103375	0.2515827	0.1331082	0.1213842	0.1095754	0.0524270	0.0390296	0.0853335	0.0564234	0.2598432	0.2032233	0.2025639	0.2467812	-638231.994
17430000	0.4016204	0.2608659	0.1467032	0.1272371	0.1147883	0.0482796	0.0395146	0.0725037	0.0428849	0.2280463	0.2103897	0.1492704	0.1346791	-638236.751
17431000	0.4041887	0.2475512	0.1324405	0.1178830	0.1076832	0.0460882	0.0262089	0.0797769	0.0633969	0.2591668	0.1222153	0.1842343	0.2978582	-638235.524
17432000	0.4031836	0.2316102	0.1275124	0.1164100	0.1020583	0.0389162	0.0283913	0.0849985	0.0503974	0.2626266	0.2097312	0.1326025	0.1063114	-638240.102
17433000	0.3792889	0.2402972	0.1386607	0.1270197	0.1118392	0.0504319	0.0380160	0.0730389	0.0484022	0.2153139	0.1080768	0.0760261	0.1074443	-638233.384
17434000	0.3931668	0.2479122	0.1369297	0.1198256	0.1023311	0.0393727	0.0307954	0.0713841	0.0629957	0.2668491	0.2114017	0.2370499	0.0905199	-638243.516
17435000	0.4063211	0.2519276	0.1474735	0.1269132	0.1160870	0.0468023	0.0368631	0.0710501	0.0627038	0.2139641	0.1863756	0.2611805	0.1680424	-638235.128
17436000	0.4017475	0.2756016	0.1440098	0.1332081	0.1212744	0.0407287	0.0320986	0.0776805	0.0633449	0.2389778	0.1908561	0.2313556	0.1996078	-638246.372
17437000	0.4009625	0.2609056	0.1576246	0.1382293	0.1213288	0.0468610	0.0347667	0.0776582	0.0427242	0.2145596	0.1349957	0.1254869	0.1028012	-638249.532
17438000	0.3965980	0.2431224	0.1392268	0.1258337	0.1146327	0.0423286	0.0300120	0.0848331	0.0498346	0.2557566	0.1761560	0.0884770	0.3280136	-638230.120
17439000	0.4052246	0.2202153	0.1436430	0.1328182	0.1137290	0.0411010	0.0259434	0.0697076	0.0492898	0.2876124	0.1617330	0.1155713	0.2043678	-638245.078
17440000	0.4015426	0.2450378	0.1551812	0.1350657	0.1179550	0.0425562	0.0299542	0.0788779	0.0532666	0.2428915	0.1510414	0.1950244	0.2340079	-638238.793
17441000	0.3992229	0.2505745	0.1684522	0.1524134	0.1333234	0.0491173	0.0397544	0.0648524	0.0506252	0.2403053	0.2022709	0.1749474	0.2275812	-638243.341
17442000	0.3930180	0.2461345	0.1305353	0.1180402	0.1089824	0.0351348	0.0283342	0.0982668	0.0710023	0.3238843	0.2059578	0.4354221	0.1663182	-638241.762
17443000	0.3992554	0.2495785	0.1322659	0.1171967	0.1051713	0.0459525	0.0336181	0.0784082	0.0538922	0.2861094	0.1649125	0.1270368	0.1053410	-638237.356
17444000	0.3737072	0.2559827	0.1502612	0.1376614	0.1226738	0.0430029	0.0264636	0.0985691	0.0573382	0.2802493	0.3166717	0.1522446	0.6608593	-638232.601
17445000	0.3918923	0.2435680	0.1436599	0.1237209	0.1082342	0.0526855	0.0361474	0.0821614	0.0596418	0.2419553	0.1184189	0.1467097	0.4089161	-638234.352
17446000	0.3965000	0.2520171	0.1416502	0.1271479	0.1140612	0.0457219	0.0296290	0.0915131	0.0656369	0.2264802	0.2309006	0.3383638	0.2346391	-638234.208
17447000	0.3872467	0.2395860	0.1340989	0.1213418	0.1062681	0.0476690	0.0378904	0.0866242	0.0572004	0.2384893	0.2912451	0.0658255	0.1036836	-638241.360
17448000	0.3929439	0.2285701	0.1362487	0.1253258	0.1104951	0.0359912	0.0216838	0.0755010	0.0567493	0.3212684	0.0835446	0.0729918	0.2206869	-638234.940
17449000	0.3971604	0.2432581	0.1356220	0.1257701	0.1127760	0.0349172	0.0252156	0.0960012	0.0545582	0.2644226	0.1933077	0.1640812	0.1392548	-638237.385
17450000	0.3566467	0.2476024	0.1229369	0.1143191	0.0993167	0.0373001	0.0247392	0.0808511	0.0579074	0.2179002	0.2072772	0.2023248	0.0957419	-638238.633
17451000	0.3974252	0.2494768	0.1119893	0.1010525	0.0898110	0.0379308	0.0280739	0.0842058	0.0597880	0.2361638	0.1485733	0.1179767	0.1290433	-638228.833
17452000	0.3945851	0.2212563	0.1392274	0.1244556	0.1156211	0.0444457	0.0264240	0.0668397	0.0599439	0.2346891	0.1602853	0.0808126	0.3077654	-638241.962
17453000	0.3721067	0.2528723	0.1291536	0.1051708	0.0940008	0.0418746	0.0284359	0.0569012	0.0623502	0.2479353	0.2884637	0.3860876	0.2077146	-638243.513
17454000	0.3731255	0.2178526	0.1102705	0.0935261	0.0777246	0.0381110	0.0301406	0.0971742	0.0628377	0.2820818	0.2637482	0.1084937	0.1217301	-638230.490
17455000	0.3912990	0.2378117	0.1170700	0.1011279	0.0899737	0.0393791	0.0252540	0.0922829	0.0531509	0.2578844	0.0835870	0.0910428	0.1903302	-638236.472
17456000	0.3987307	0.2424189	0.1211546	0.1084398	0.0968969	0.0360494	0.0281255	0.0828198	0.0634930	0.3494897	0.1885464	0.1498865	0.2341615	-638236.098
17457000	0.3879202	0.2867234	0.1306760	0.1149265	0.1062802	0.0510150	0.0328744	0.0728772	0.0516252	0.2460504	0.1545820	0.1671396	0.2874494	-638237.576
17458000	0.3689670	0.2156332	0.1265415	0.1134582	0.1022275	0.0380304	0.0232608	0.0755613	0.0585188	0.2742073	0.0818819	0.1927584	0.1334908	-638233.948
17459000	0.3990474	0.2486778	0.1194497	0.1038467	0.0873246	0.0339559	0.0257275	0.0842105	0.0515149	0.2751320	0.0884823	0.1565991	0.1304526	-638235.909
17460000	0.3981780	0.2512433	0.1208941	0.1108666	0.1000144	0.0407498	0.0283674	0.0709127	0.0603477	0.2572814	0.0646731	0.1186516	0.1124401	-638245.641
17461000	0.3921935	0.2415900	0.1116645	0.0994046	0.0911125	0.0304075	0.0192985	0.0890966	0.0595290	0.3689518	0.1375727	0.1368371	0.2710518	-638235.151
17462000	0.3994661	0.2401811	0.1273178	0.1140811	0.1019609	0.0414588	0.0264081	0.0805929	0.0560518	0.2566305	0.1558463	0.0868111	0.1573245	-638235.083
17463000	0.3937601	0.2496153	0.1636419	0.1495998	0.1300867	0.0449912	0.0302149	0.0739770	0.0433052	0.2387191	0.1114856	0.1527063	0.2531843	-638240.062
17464000	0.3902339	0.2720677	0.1555183	0.1400669	0.1301296	0.0376516	0.0255658	0.0777647	0.0751972	0.2626423	0.0716943	0.1662076	0.1700848	-638243.922
17465000	0.4038099	0.2479915	0.1314572	0.1161718	0.1062984	0.0350359	0.0273002	0.0779485	0.0597159	0.2607224	0.2506022	0.3064906	0.2819694	-638235.529
17466000	0.3893966	0.2345568	0.1353400	0.1224199	0.1015780	0.0576200	0.0375924	0.0688864	0.0562819	0.2501563	0.1205235	0.1520072	0.2965374	-638237.349
17467000	0.3915510	0.2553575	0.1274493	0.1155974	0.1071368	0.0426452	0.0284947	0.0850987	0.0507918	0.3053965	0.2284283	0.2150642	0.1475572	-638249.206
17468000	0.3997627	0.2533758	0.1533156	0.1294153	0.1080822	0.0443196	0.0278006	0.0839979	0.0492383	0.1816673	0.1395872	0.1103655	0.2061154	-638237.774
17469000	0.3921078	0.2538613	0.1594102	0.1477780	0.1309517	0.0454909	0.0293301	0.0792696	0.0565510	0.2744180	0.1339352	0.1719156	0.3041342	-638235.840
17470000	0.3609936	0.2559578	0.1711345	0.1546598	0.1389035	0.0534996	0.0358461	0.0676603	0.0480891	0.2400994	0.1775399	0.2584750	0.3589302	-638240.403
17471000	0.3784196	0.3021735	0.1434494	0.1293822	0.1193729	0.0566718	0.0344647	0.0634274	0.0498245	0.3016673	0.1772744	0.0889149	0.4557222	-638238.942
17472000	0.3978470	0.2497492	0.1372083	0.1196251	0.1023133	0.0448672	0.0307190	0.0735802	0.0539389	0.2212679	0.1202218	0.1689990	0.2139054	-638235.401
17473000	0.3571123	0.2505378	0.1531039	0.1343360	0.1228546	0.0509710	0.0333325	0.0762496	0.0514172	0.2634628	0.1228855	0.0860063	0.1375986	-638235.196
17474000	0.3978287	0.2520709	0.1659076	0.1479350	0.1367906	0.0447920	0.0249404	0.0737292	0.0524892	0.2805099	0.2119033	0.1211548	0.2145374	-638246.289
17475000	0.3932160	0.2552011	0.1462838	0.1288266	0.1175891	0.0446510	0.0291746	0.0832773	0.0474002	0.2519238	0.0864865	0.1329158	0.1964145	-638239.396
17476000	0.4004614	0.2420874	0.1407175	0.1247273	0.1135341	0.0377531	0.0291559	0.0807717	0.0682916	0.2365137	0.1083308	0.2322074	0.1468810	-638241.314
17477000	0.3996128	0.2504831	0.1331242	0.1219981	0.1102013	0.0422186	0.0324393	0.0842170	0.0595405	0.2362430	0.1731200	0.1951539	0.1728197	-638239.859
17478000	0.3486593	0.2495035	0.1299441	0.1196329	0.1085868	0.0374119	0.0264300	0.0829753	0.0783819	0.2987899	0.0981288	0.1782516	0.1304621	-638234.369
17479000	0.3762577	0.2564229	0.1291795	0.1131456	0.0998135	0.0416372	0.0319699	0.0693483	0.0480056	0.2275205	0.1843778	0.1845067	0.1205181	-638235.912
17480000	0.3947138	0.2472443	0.1203134	0.1118884	0.1007774	0.0384759	0.0296468	0.0765766	0.0717976	0.2826518	0.1499748	0.1697696	0.1927799	-638240.950
17481000	0.3871196	0.2626174	0.1162127	0.1075519	0.0994060	0.0347910	0.0251857	0.1075834	0.0651517	0.2526230	0.2021670	0.1840283	0.0686354	-638244.072
17482000	0.3952731	0.2672278	0.1219811	0.1090924	0.0930135	0.0412688	0.0306701	0.0857972	0.0537352	0.2793996	0.4700536	0.1829733	0.1810347	-638247.451
17483000	0.4018432	0.2317410	0.1259585	0.1057656	0.0895659	0.0354749	0.0246235	0.0615767	0.0652483	0.3663399	0.2494774	0.1389479	0.5067880	-638243.444
17484000	0.3993293	0.2770798	0.1415251	0.1229275	0.1109013	0.0431342	0.0306380	0.0697801	0.0581751	0.2575336	0.0671316	0.2534090	0.1890504	-638240.537
17485000	0.3864037	0.2475917	0.1330311	0.1083552	0.0963744	0.0383643	0.0228890	0.0760944	0.0540169	0.2162990	0.1872870	0.1026200	0.3149303	-638234.675
17486000	0.3864445	0.2802204	0.1458537	0.1269710	0.1140187	0.0417427	0.0300818	0.0810445	0.0642444	0.2949376	0.2153242	0.2047660	0.3482011	-638242.683
17487000	0.3467285	0.2716802	0.1504844	0.1331233	0.1087678	0.0426788	0.0319468	0.0725468	0.0483651	0.2654082	0.1368432	0.2428040	0.2467489	-638237.519
17488000	0.3857152	0.2532946	0.1534832	0.1416577	0.1275506	0.0473798	0.0330912	0.0638945	0.0506653	0.1858128	0.1376727	0.1304391	0.2014635	-638239.759
17489000	0.3690374	0.2511900	0.1498589	0.1344671	0.1172085	0.0473922	0.0295921	0.0675947	0.0478707	0.1673713	0.3622374	0.1573340	0.3740032	-638242.572
17490000	0.3928262	0.2629190	0.1335779	0.1191701	0.1044484	0.0456946	0.0305630	0.0827876	0.0468428	0.2767062	0.1283132	0.1155929	0.3099756	-638235.211
17491000	0.4083489	0.2578640	0.1311965	0.1182701	0.1029215	0.0469126	0.0348032	0.0760455	0.0611281	0.2257080	0.1271611	0.1470488	0.0759818	-638242.425
17492000	0.3873728	0.2381265	0.1229603	0.1025740	0.0916315	0.0350626	0.0213971	0.0807111	0.0583951	0.3040450	0.0839480	0.1625877	0.3284722	-638239.121
17493000	0.4101566	0.2449086	0.1351686	0.1204419	0.1016188	0.0416600	0.0275466	0.0708171	0.0513161	0.2567102	0.1900922	0.0866529	0.1690336	-638234.048
17494000	0.3874654	0.2376209	0.1272059	0.1130602	0.1006124	0.0444361	0.0272423	0.0858459	0.0532988	0.2343330	0.1274790	0.1379468	0.1905294	-638233.407
17495000	0.4017257	0.2333737	0.1255914	0.1139112	0.1015826	0.0442141	0.0297419	0.0721382	0.0642980	0.3136324	0.2190755	0.1441539	0.2545879	-638248.465
17496000	0.3926329	0.2515627	0.1299318	0.1124496	0.0988426	0.0503642	0.0388262	0.0648081	0.0555363	0.2355233	0.1525201	0.1620566	0.2826600	-638248.009
17497000	0.3959513	0.2494060	0.1504091	0.1374541	0.1192562	0.0404456	0.0295310	0.0946077	0.0583417	0.2229084	0.2406102	0.1577353	0.2602221	-638236.588
17498000	0.3913450	0.2540362	0.1413397	0.1293623	0.1117300	0.0507670	0.0408125	0.1059830	0.0594881	0.2037990	0.2270018	0.0915732	0.0935932	-638247.317
17499000	0.4044314	0.2446275	0.1384424	0.1243374	0.1108497	0.0473084	0.0297127	0.0741349	0.0524688	0.2429273	0.3257219	0.1034742	0.2130448	-638237.395
17500000	0.3949734	0.2610163	0.1488283	0.1306345	0.1182047	0.0511680	0.0366557	0.0824054	0.0518017	0.2119692	0.1209821	0.1267678	0.2260201	-638244.387
17501000	0.3833634	0.2485322	0.1524974	0.1404138	0.1237112	0.0573738	0.0444140	0.0681888	0.0655628	0.2102320	0.0731184	0.2025371	0.2131835	-638243.254
17502000	0.4130674	0.2564403	0.1561100	0.1416380	0.1241023	0.0470253	0.0336980	0.0750391	0.0404060	0.1981646	0.1246125	0.1389701	0.1195389	-638235.040
17503000	0.3855313	0.2444113	0.1607968	0.1482169	0.1315670	0.0423562	0.0343357	0.0841679	0.0533162	0.2103581	0.3352548	0.3028986	0.1745205	-638244.421
17504000	0.4007064	0.2603413	0.1585319	0.1405528	0.1257723	0.0350673	0.0194882	0.0886797	0.0561063	0.2197026	0.2378968	0.2395099	0.1828429	-638235.589
17505000	0.3754080	0.2471761	0.1423975	0.1316156	0.1209028	0.0412459	0.0233959	0.0903045	0.0560591	0.2539614	0.2683489	0.0919521	0.1708308	-638242.787
17506000	0.3983955	0.2636473	0.1648833	0.1486567	0.1348697	0.0448533	0.0321551	0.1017765	0.0426208	0.2551214	0.4473498	0.1652276	0.2023983	-638233.761
17507000	0.3550587	0.2593404	0.1612314	0.1380571	0.1209222	0.0531378	0.0431489	0.0622828	0.0607134	0.2252908	0.2569173	0.1081738	0.2079256	-638235.601
