Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
338000	1.0915081	1.0443160	1.0223673	0.7863846	0.6678852	0.4988021	0.0181458	0.0147121	0.1133590	0.8217569	0.5980674	0.4938053	-2128010.855
340000	1.0973889	0.9678614	0.8724525	0.8007313	0.6153225	0.5427641	0.0177879	0.0126937	0.1682578	0.3100303	0.4792889	0.8029404	-2128012.585
342000	1.0653511	0.9690956	0.8689110	0.7980787	0.6445711	0.6287449	0.0211897	0.0132181	0.1149368	0.4212767	0.7523160	0.3784379	-2128005.053
344000	1.0390226	0.9716013	0.8954646	0.8287415	0.6336239	0.6027378	0.0206544	0.0088438	0.0730216	0.6858468	0.5209616	0.3044469	-2128005.489
346000	1.0372516	0.9510420	0.9067332	0.8284128	0.5502328	0.8027982	0.0181448	0.0139021	0.1372644	0.2930267	0.5277016	0.2359098	-2128009.705
348000	1.1061030	0.9549254	0.9105200	0.8456753	0.6635154	0.7270844	0.0101207	0.0089195	0.1232482	0.6189131	0.2219929	1.0767052	-2128010.561
350000	1.0559463	0.9801628	0.8245419	0.7402674	0.5511886	0.8244381	0.0315921	0.0127314	0.0858613	0.7882468	0.6292163	0.3151610	-2128001.987
352000	1.0547119	0.9559445	0.8536957	0.7518425	0.6230676	0.7443432	0.0169528	0.0205260	0.0990782	0.4488677	0.5708601	0.4311312	-2128006.747
354000	1.0745945	0.9538957	0.8791763	0.8284537	0.6514372	0.7274847	0.0349023	0.0135951	0.0878039	1.0116463	0.7374511	0.5434608	-2128009.084
356000	1.0216191	0.9697744	0.9037498	0.7563949	0.5276086	0.6321057	0.0149920	0.0103644	0.1027891	0.2790658	0.8620250	0.2792007	-2128009.717
358000	1.0284715	0.9834583	0.8792923	0.8145513	0.5118174	0.6235575	0.0231205	0.0077310	0.0901124	0.4353581	0.3312397	0.5090842	-2128003.337
360000	0.9918567	0.9605974	0.8931513	0.8390805	0.4302374	0.7179839	0.0153982	0.0127824	0.0820550	0.5421403	0.3902797	0.2248609	-2128009.827
362000	1.0587842	0.9829151	0.8890537	0.8423028	0.5603445	0.7081529	0.0322763	0.0218037	0.1146973	0.6369217	0.7317109	0.5459071	-2128010.376
364000	1.0797188	0.9803181	0.9220280	0.8889757	0.5240040	0.8024420	0.0217552	0.0099606	0.1131897	0.2876855	0.2725324	0.2990930	-2128011.197
366000	1.0709370	1.0099739	0.8991452	0.8211654	0.5919917	0.7432251	0.0175173	0.0080416	0.1052306	0.4041255	0.4652623	0.6418046	-2128011.226
368000	1.1111540	0.9654657	0.9063980	0.8559194	0.5708492	0.6644074	0.0227916	0.0132400	0.0953099	0.3634533	0.5058764	0.3846276	-2128009.617
370000	1.0826554	0.9762050	0.9215608	0.8721951	0.6350638	0.7900829	0.0279883	0.0187881	0.1038399	0.6724365	0.8407422	0.4805538	-2128013.241
372000	1.1017485	0.9522925	0.8854615	0.8345686	0.5809256	0.7659455	0.0203258	0.0130511	0.0830237	0.7717133	0.3735422	0.4919011	-2128003.147
374000	1.0644607	0.9606070	0.8642088	0.7689804	0.4985862	0.5610199	0.0228430	0.0125361	0.0974689	0.4394296	0.8712026	0.6812099	-2128009.756
376000	1.0021081	0.9342897	0.8510207	0.8022798	0.5197548	0.4762290	0.0192687	0.0145738	0.1178405	0.3634076	0.5053594	0.3526228	-2128014.397
378000	0.9829167	0.9801379	0.8899601	0.7302121	0.5634960	0.4864258	0.0228794	0.0230611	0.1057095	0.9917562	1.0871255	0.6002787	-2128014.016
380000	1.0357501	0.9716446	0.8750420	0.7743182	0.5138718	0.6086454	0.0163474	0.0100186	0.1246507	0.3301014	0.5938844	0.8674666	-2128005.036
382000	1.0266191	0.9697365	0.9399504	0.8972539	0.5879805	0.6772435	0.0244110	0.0107839	0.0883126	0.4784081	0.5559983	0.3299377	-2128006.157
384000	1.0459572	0.9735612	0.8846564	0.8221716	0.5704225	0.8202735	0.0223387	0.0089304	0.1141243	0.4118400	0.3858598	0.4893182	-2128004.555
386000	1.0710011	0.9636818	0.8926179	0.7861154	0.3956605	0.8345721	0.0128262	0.0085750	0.1504310	0.4909502	0.5009287	0.8872974	-2128005.885
388000	1.0997564	0.9960996	0.9105165	0.8591931	0.3595356	0.7963076	0.0260798	0.0170956	0.1423342	0.6835915	0.5578622	0.5395405	-2128018.101
390000	1.0668723	0.9738019	0.9259856	0.8266951	0.4235471	0.7407195	0.0247599	0.0088037	0.0990216	0.3806316	0.6984486	0.5066177	-2128004.607
392000	1.0928758	1.0583912	0.8867632	0.8069619	0.5878564	0.7872040	0.0142737	0.0082249	0.1016370	0.4164324	0.6580141	0.3901640	-2128001.781
394000	1.0738572	1.0103677	0.9752207	0.9253113	0.6845912	0.7948786	0.0181761	0.0110529	0.1003698	0.4441318	0.3561994	0.4592917	-2128012.491
396000	1.0521580	0.9868952	0.9424256	0.8839539	0.6584443	0.6675439	0.0146158	0.0110425	0.1140812	0.3498348	0.3245057	0.4781353	-2128010.608
398000	1.0671352	1.0201584	0.9465216	0.8513961	0.5341023	0.4771908	0.0260619	0.0174098	0.0948252	0.5117053	0.4827022	0.6048892	-2128003.972
400000	1.0903680	0.9733234	0.9070969	0.7822106	0.4549771	0.7589007	0.0147207	0.0153126	0.0944070	0.3923566	0.6984441	0.3398993	-2128005.041
402000	1.0367166	0.9595558	0.7706244	0.7062301	0.4594271	0.7066747	0.0207526	0.0108959	0.1410951	0.7082968	0.5863693	0.6537892	-2128007.249
404000	1.0838398	0.9921227	0.7585139	0.6985492	0.4818800	0.7293249	0.0154352	0.0121935	0.0941701	0.3033329	0.7066264	0.8208787	-2128002.090
406000	1.0437820	1.0024994	0.9407130	0.7082017	0.4853123	0.7909103	0.0135222	0.0144314	0.1081286	0.4296456	0.8444112	0.8083395	-2128013.107
408000	1.0586233	0.9500481	0.8217913	0.6842003	0.5334764	0.6666527	0.0238109	0.0154023	0.0954620	0.9637841	1.1066813	0.5816418	-2128004.345
410000	1.0447739	1.0250722	0.8039692	0.7464687	0.4718108	0.7253905	0.0226110	0.0127761	0.0953057	0.6422378	0.4992317	0.6203771	-2128010.069
412000	1.0575452	1.0078705	0.9268992	0.8688662	0.6090858	0.8822025	0.0309832	0.0117868	0.0976964	0.5071963	0.4632378	0.5708379	-2128005.488
414000	1.1061567	0.9795832	0.9540529	0.8058706	0.5993999	0.7303959	0.0242733	0.0134685	0.1191544	0.6757206	0.3784608	0.2701988	-2128005.857
416000	1.0769032	0.9549850	0.9131868	0.8198641	0.5972588	0.6228408	0.0181356	0.0145148	0.1220389	0.2109871	0.5346270	0.3166127	-2128003.112
418000	1.0897571	0.9485045	0.8883182	0.8277036	0.6105888	0.6088831	0.0166954	0.0094414	0.1125445	0.4372233	0.3377138	0.8081406	-2128006.801
420000	1.0255416	0.9653809	0.9364140	0.8371775	0.5733894	0.5646245	0.0153028	0.0109751	0.1001760	0.2656154	0.2976538	0.2920215	-2128012.596
422000	1.0700103	1.0038047	0.9230672	0.8374900	0.5367231	0.5243079	0.0197168	0.0092378	0.0821583	0.4115048	0.6067260	0.2776565	-2128004.664
424000	1.0705286	0.9499509	0.8744095	0.8118912	0.5885851	0.4653067	0.0172772	0.0108043	0.1041732	0.4970441	0.2495196	0.2560817	-2128008.373
426000	1.0189617	0.9476303	0.8979552	0.8541879	0.5885607	0.3831915	0.0189689	0.0153328	0.1228689	0.4225213	0.3992190	0.4542345	-2128006.883
428000	1.0474247	0.9703571	0.9389869	0.8585171	0.5048766	0.4319227	0.0205549	0.0151601	0.1131603	0.3359090	0.5418923	0.9883481	-2128006.749
430000	1.0539716	0.9517906	0.8497561	0.8005961	0.4362563	0.4689150	0.0156220	0.0096527	0.1186805	0.4933213	0.7057031	0.5496148	-2128013.683
432000	1.0893536	0.9816412	0.8777142	0.8379927	0.4259259	0.6712570	0.0212305	0.0088775	0.0647580	0.9278444	0.3551606	0.5362162	-2128014.766
434000	1.1073005	0.9584627	0.8895661	0.8154552	0.5384932	0.6255094	0.0139028	0.0140646	0.1114238	0.4632737	0.3479038	0.2790096	-2128013.120
436000	1.0596033	0.9881317	0.9279439	0.8288636	0.5620970	0.7784385	0.0186095	0.0092040	0.1080164	0.6189558	0.4339254	0.4494430	-2128002.719
438000	1.0921791	0.9999014	0.8890273	0.8410673	0.6055900	0.5989295	0.0137922	0.0111900	0.0907679	0.3908541	0.7595285	0.9610077	-2128005.632
440000	1.0630738	0.9432033	0.8724200	0.8257939	0.6582021	0.4641666	0.0218659	0.0113513	0.1007877	0.7751748	0.4535878	0.6246357	-2128004.332
442000	1.0731309	0.9722559	0.8600162	0.8306190	0.6296851	0.7102565	0.0191777	0.0100180	0.1163012	0.3711657	0.2673748	0.5375720	-2128007.317
444000	1.0557829	0.9782551	0.9028665	0.7678318	0.5649505	0.6033074	0.0155156	0.0143016	0.0924902	0.4106433	0.5559554	0.6601369	-2128010.104
446000	1.0168794	0.9425219	0.8751589	0.8068920	0.6207949	0.7347972	0.0233308	0.0126379	0.0981749	0.4668601	0.5452919	0.5985039	-2128012.132
448000	0.9640704	0.9587153	0.8934241	0.8353807	0.6468694	0.8227455	0.0152022	0.0089222	0.0794264	0.7466649	0.3753531	0.3609756	-2128006.762
450000	0.9528690	0.9508539	0.9089797	0.8422653	0.6432776	0.8211838	0.0141238	0.0104286	0.1364179	0.6600895	0.6551348	0.5992300	-2128009.005
452000	0.9970581	0.9448832	0.9007603	0.7956151	0.6308152	0.7275750	0.0186596	0.0164966	0.0914029	0.5167266	0.9946671	0.4308178	-2128004.262
454000	1.0213620	0.9910108	0.9629405	0.8946659	0.6006163	0.7858180	0.0213967	0.0103910	0.1331867	0.5979174	0.7158717	0.4843265	-2128004.729
456000	1.0212510	0.9636059	0.9238004	0.8515308	0.6091416	0.8924142	0.0199662	0.0124104	0.1473092	0.4656175	0.3858497	0.8341829	-2128002.272
458000	1.0465199	1.0072919	0.8922452	0.8439890	0.6139786	0.8819497	0.0167804	0.0074539	0.1718062	0.6174306	0.5582231	1.1017555	-2128002.637
460000	1.0458076	1.0012929	0.8670567	0.8246962	0.5805988	0.7791112	0.0250033	0.0073156	0.1029787	0.7179009	0.4868337	0.4794214	-2128021.837
462000	0.9900149	0.9736450	0.8511399	0.7830644	0.5313584	0.7607235	0.0171838	0.0057656	0.0890438	0.8078154	0.4934074	0.6036144	-2128004.950
464000	1.0156073	0.9808852	0.8830339	0.7284674	0.4963683	0.7677221	0.0156082	0.0100487	0.1801960	0.6475687	0.5068239	0.6354967	-2128005.046
466000	0.9880077	0.9864967	0.8964754	0.8225110	0.4881676	0.5110539	0.0181375	0.0185240	0.1363597	0.6260652	0.8259731	0.7984864	-2128004.071
468000	1.0605904	0.9692526	0.9239507	0.8829353	0.6929086	0.5089594	0.0262345	0.0094472	0.1328704	0.6112288	0.4661182	0.3639986	-2128009.239
470000	1.0523258	0.9561934	0.9206225	0.8754585	0.5772498	0.6975371	0.0184647	0.0097399	0.1228743	0.4074459	0.4461732	0.5783841	-2128012.905
472000	1.0724273	0.9882022	0.9303491	0.8486896	0.4991444	0.5922002	0.0151464	0.0100835	0.1680253	0.4823915	0.8550268	0.7532514	-2128002.155
474000	1.0441278	0.9742111	0.9369199	0.8844723	0.5596645	0.6971990	0.0264945	0.0170657	0.1051158	0.4471023	0.5917473	0.6113920	-2128005.219
476000	1.0849546	1.0138004	0.9718367	0.9122031	0.6693135	0.7429141	0.0226013	0.0070751	0.1047751	0.6083468	0.4979162	0.9022533	-2128014.874
478000	1.1019907	1.0029453	0.9695042	0.9010299	0.6117095	0.7279559	0.0205333	0.0113491	0.1464982	0.7595850	0.3484528	0.5084548	-2128008.999
480000	1.0866397	1.0825454	0.9663673	0.8845652	0.7096190	0.8000005	0.0172787	0.0109003	0.0659422	0.3451258	0.3548278	0.4131907	-2128006.885
482000	1.0807089	1.0257497	0.9627195	0.8982572	0.5558260	0.8701418	0.0191646	0.0131081	0.0855205	0.3756825	0.3987990	0.6525830	-2128000.058
484000	1.0435275	1.0316597	0.8948514	0.8165430	0.5918376	0.7648049	0.0223341	0.0148295	0.0779310	0.3834691	0.3962402	0.5008590	-2128006.546
486000	1.0654440	0.9649271	0.8349331	0.7656461	0.6308733	0.6812414	0.0259619	0.0139095	0.1283727	0.5243408	0.9391884	0.6884287	-2128000.823
488000	1.0457340	0.9547572	0.8816597	0.7952179	0.5109880	0.7560212	0.0183585	0.0095209	0.0676440	0.2474315	0.5649986	0.2447113	-2128015.162
490000	1.0906531	0.9511893	0.9155189	0.8495099	0.5418399	0.5291163	0.0190958	0.0104067	0.1525126	0.5672362	0.4356480	0.7965686	-2128012.612
492000	1.0795253	0.9602698	0.9188678	0.8409838	0.5714111	0.7349978	0.0150817	0.0116821	0.1227552	0.3843829	0.3096205	0.3331519	-2128004.629
494000	1.0168037	0.9816421	0.9049207	0.8584369	0.5933709	0.6155898	0.0189039	0.0125482	0.0903159	0.3704736	0.4582025	0.4501899	-2128012.093
496000	1.0214924	0.9663567	0.9107438	0.8680778	0.6031293	0.5714297	0.0203844	0.0104493	0.1819500	0.5349246	0.2584370	0.6463873	-2128002.700
498000	1.0608062	0.9653056	0.8514751	0.8123803	0.5475216	0.6547823	0.0201791	0.0123656	0.1177289	0.4841641	0.6313814	0.5221897	-2128002.367
500000	1.1054917	0.9778472	0.9137486	0.8623656	0.6369274	0.6449735	0.0160225	0.0102460	0.1195262	0.5257457	0.4967033	0.5819700	-2128004.607
502000	1.0978725	1.0014398	0.9532204	0.8559179	0.6323524	0.6963857	0.0200193	0.0117777	0.0790699	0.9134100	0.3761809	0.3832106	-2128005.965
504000	1.0977431	1.0013065	0.9153890	0.8372455	0.5592576	0.8166937	0.0122743	0.0110628	0.1124113	0.2776568	0.3712161	0.4526577	-2128002.719
506000	1.0742639	0.9505188	0.8914843	0.8207028	0.5793092	0.7988263	0.0201236	0.0124129	0.1007011	0.2682550	0.4116157	0.4100697	-2128007.450
508000	1.0588485	0.9673268	0.8781258	0.7813761	0.6262794	0.7893686	0.0137873	0.0088537	0.1387383	0.4856981	0.4294956	0.5849425	-2128010.751
510000	1.0321604	0.9464216	0.8610778	0.8071957	0.6101275	0.7353071	0.0235912	0.0100554	0.0916233	0.5366890	0.2971498	0.3986173	-2128010.904
512000	1.0695925	0.9670841	0.9142256	0.8482896	0.5237410	0.6815780	0.0159913	0.0119663	0.1064857	0.4837114	0.2858613	0.5933787	-2128006.917
514000	1.0788324	0.9505487	0.8777585	0.8071250	0.4976400	0.6369902	0.0234262	0.0088950	0.1092469	0.5031301	0.3092466	0.4371088	-2128012.360
516000	1.0635850	0.9562638	0.8593259	0.7736207	0.5115868	0.6299712	0.0505545	0.0102633	0.0815768	1.2676166	0.3468280	0.7175422	-2128011.978
518000	1.1075317	0.9920939	0.8823974	0.8220576	0.5062586	0.5077120	0.0270987	0.0086583	0.1061911	0.6046313	0.3939239	0.5220507	-2128008.228
520000	1.0954674	0.9619656	0.8727810	0.8229836	0.5544333	0.7053484	0.0145990	0.0102660	0.0855037	0.3827923	0.5251582	0.6781264	-2128003.434
522000	1.0904526	0.9818667	0.8645809	0.8219369	0.6736598	0.7032513	0.0171265	0.0087523	0.0905170	0.4986201	0.4905046	0.3256166	-2128004.288
524000	1.0686616	1.0226192	0.8794466	0.7813257	0.6707587	0.6184480	0.0171747	0.0116768	0.1349062	0.4669606	0.4580785	0.9308084	-2128010.312
526000	1.0643867	1.0056874	0.9572260	0.8468549	0.5657353	0.8230219	0.0193287	0.0126049	0.0785270	0.2665178	0.7974601	0.6619760	-2128006.180
528000	1.0384289	0.9626841	0.9097984	0.8630528	0.6419039	0.8094607	0.0167150	0.0129746	0.1129810	0.4734455	0.5186758	0.6452869	-2128001.597
530000	1.0354805	0.9675718	0.9108867	0.8504946	0.6987996	0.7536486	0.0165215	0.0097596	0.1119030	0.2822093	0.3702858	0.3235520	-2128008.316
532000	1.0761175	0.9493607	0.9128550	0.8493721	0.5735198	0.6459502	0.0161519	0.0125789	0.0769285	0.1230789	0.6282234	0.3230238	-2128005.916
534000	1.0857489	0.9778269	0.9343224	0.8446357	0.6366383	0.6030143	0.0186544	0.0152063	0.0880601	0.5359374	0.7718634	0.4864438	-2128005.637
536000	0.9878255	0.9802596	0.9302998	0.8319615	0.6175331	0.7353991	0.0155250	0.0163041	0.0666878	0.4077541	0.5302078	0.4306416	-2128007.637
538000	1.0567700	1.0130902	0.9289170	0.8134382	0.5811069	0.7482507	0.0146677	0.0148049	0.1119802	0.3509019	0.5463981	0.8184801	-2128009.978
540000	1.0985083	0.9561715	0.9172073	0.8759993	0.5151760	0.4529039	0.0165727	0.0122150	0.1082975	0.4041122	0.9766646	0.6267286	-2128006.927
542000	1.0493186	0.9670146	0.9492521	0.8992745	0.6916289	0.4833897	0.0227413	0.0077948	0.0800146	0.5356953	0.4080620	0.8034821	-2128006.049
544000	1.0573939	0.9750814	0.9485237	0.8954977	0.7175027	0.5576528	0.0171220	0.0092624	0.1159300	0.6054293	0.4635920	0.4787069	-2128007.352
546000	1.0691800	1.0138347	0.9657114	0.8854146	0.7244804	0.5140996	0.0150139	0.0125866	0.0798708	0.4322744	0.3842248	0.4303475	-2128005.674
548000	1.0984617	0.9619339	0.9322034	0.8785000	0.7488870	0.4983044	0.0205137	0.0094849	0.0891522	0.3148558	0.6174646	0.4321878	-2128011.963
550000	1.0685991	0.9511661	0.8672995	0.8271621	0.7641635	0.4522389	0.0169013	0.0091798	0.0976283	0.3832096	0.4915395	1.1323831	-2128002.510
552000	1.0851555	0.9539912	0.9195092	0.8527042	0.7189217	0.6197683	0.0158032	0.0091868	0.1088842	0.4186385	0.3235522	0.4749803	-2128003.560
554000	1.0894919	0.9827625	0.9219406	0.8489371	0.6129911	0.6008285	0.0150576	0.0105181	0.0857954	0.2189208	0.3458688	0.8600572	-2128002.997
556000	1.0504861	0.9596111	0.9081419	0.8152919	0.6709236	0.5867290	0.0174939	0.0117289	0.0933522	0.3375880	0.4695716	0.3073851	-2128016.638
558000	1.0047799	0.9646703	0.9279937	0.8870625	0.6319950	0.5878923	0.0184987	0.0112973	0.0794324	0.4710137	0.5567155	0.4742958	-2128009.338
560000	0.9511272	0.9427933	0.8930049	0.8627971	0.6897346	0.7012472	0.0184006	0.0146534	0.1360280	0.4797846	0.3697491	0.6307003	-2128012.422
562000	0.9855343	0.9639459	0.8968418	0.8196495	0.6213355	0.6567798	0.0118961	0.0099525	0.2122274	0.3319839	0.3400551	0.9967270	-2128007.425
564000	0.9908744	0.9714948	0.9008349	0.8646941	0.6432731	0.6902381	0.0232155	0.0110237	0.1071387	0.6627214	0.4621259	0.3788486	-2128006.104
566000	0.9758791	0.9573985	0.9099211	0.8583731	0.5473093	0.7320413	0.0160011	0.0155881	0.0823446	0.4113873	0.5206318	0.3909003	-2128010.645
568000	1.0107147	1.0039407	0.9241850	0.8824970	0.5277360	0.7373574	0.0259495	0.0138509	0.1094929	0.9604972	0.4937736	0.5117073	-2128012.469
570000	0.9969579	0.9745393	0.9238364	0.8764726	0.7474015	0.8179420	0.0205827	0.0117693	0.1292247	0.3684396	0.4660771	0.5162811	-2128007.632
572000	0.9913221	0.9799381	0.9491673	0.8104884	0.6702711	0.7517527	0.0148452	0.0142642	0.1089255	0.6616234	0.6421209	0.4018977	-2128005.873
574000	1.0300253	0.9618652	0.9120604	0.8409704	0.6625349	0.6737978	0.0157388	0.0106280	0.0943180	0.4211183	0.3119581	0.6874199	-2128007.946
576000	0.9830703	0.9682211	0.9314511	0.8743235	0.6034779	0.5581583	0.0219441	0.0228816	0.0993341	0.5327428	1.0629994	0.5216801	-2128007.120
578000	1.0322683	0.9482867	0.8930860	0.8068725	0.5511834	0.6592407	0.0142278	0.0136800	0.0749716	0.3387263	0.4995984	0.6237421	-2128004.435
580000	1.0693943	0.9773215	0.8639382	0.7971747	0.5398151	0.6615984	0.0282672	0.0132156	0.0774672	0.8063932	0.4670454	0.2827073	-2128000.247
582000	1.1001101	0.9513695	0.8726522	0.8160563	0.5970862	0.6744340	0.0138259	0.0087914	0.0861294	0.2304483	0.3198665	0.3493568	-2128005.129
584000	1.0974364	0.9490947	0.8593976	0.8079232	0.6221588	0.6705594	0.0201394	0.0105843	0.0944815	0.3876318	0.2887619	0.4340944	-2128011.835
586000	1.1028476	0.9876125	0.9423955	0.7706206	0.4496822	0.7271858	0.0229139	0.0128188	0.0938906	0.5388807	0.7599203	0.4927632	-2128013.475
588000	1.0646260	1.0255442	0.8795562	0.8026631	0.3776248	0.8980239	0.0162783	0.0132660	0.1542718	0.5500092	0.4602669	0.4916960	-2128015.262
590000	1.0329646	0.9604644	0.9180235	0.8577219	0.3883088	0.7222348	0.0216103	0.0139032	0.1062208	0.5494316	0.6617358	0.5398412	-2128011.589
592000	1.0144618	0.9536264	0.8782701	0.7995176	0.4760015	0.7146774	0.0272698	0.0092215	0.1373798	1.2314283	0.3341558	0.4692273	-2128007.636
594000	1.0502132	0.9553879	0.8909821	0.8349183	0.6760785	0.7276447	0.0241178	0.0094722	0.1550834	0.3854820	0.3730013	0.5989013	-2128007.035
596000	1.0381248	0.9634231	0.8850937	0.8455673	0.7451771	0.7531671	0.0231782	0.0182185	0.1076622	0.6289385	0.4620888	0.5533864	-2128008.742
598000	1.0989199	0.9610857	0.9127201	0.8674295	0.7444553	0.6450662	0.0197366	0.0124050	0.1616847	0.3887662	0.4023068	0.9240900	-2128006.048
600000	1.1013096	1.0026077	0.9346332	0.8708332	0.6985615	0.8408559	0.0208238	0.0128886	0.0992636	0.3897347	0.3152787	0.4315016	-2128004.369
602000	1.0445533	0.9738917	0.9189901	0.8525431	0.6548672	0.6744275	0.0249711	0.0112013	0.1050573	0.6911521	0.4675969	0.2525347	-2128006.837
604000	1.0938684	0.9495001	0.9181285	0.8630345	0.6359532	0.7807389	0.0215092	0.0110661	0.0775550	0.2762271	0.4362203	0.4539063	-2128003.276
606000	1.0542240	0.9712300	0.8977660	0.7708051	0.6743632	0.6326884	0.0183502	0.0117999	0.0651898	0.4486796	0.4192004	0.3323986	-2128014.207
608000	1.0971646	0.9511033	0.8964599	0.8383968	0.6559970	0.7246737	0.0140456	0.0137060	0.1027721	0.9728578	0.3432772	0.3847991	-2128005.352
610000	1.0505163	0.9537508	0.8862286	0.7825132	0.5551840	0.5598559	0.0138259	0.0087783	0.1416659	0.3109876	0.2391112	0.4227661	-2128007.011
612000	1.1008396	0.9558205	0.9108590	0.8454722	0.5430396	0.6078750	0.0137325	0.0099249	0.1285314	0.4395556	0.3919555	0.4985317	-2128005.753
614000	1.0869747	0.9357008	0.8009524	0.7450977	0.5002849	0.6733217	0.0230574	0.0104239	0.1228298	0.4034839	0.3337282	0.5450481	-2128007.257
616000	1.0993372	0.9595835	0.9237976	0.8676148	0.6709622	0.6896887	0.0174176	0.0100428	0.0956500	0.3343205	0.3191693	0.2878589	-2128006.702
618000	1.0963428	0.9937336	0.8825452	0.8226564	0.6063364	0.7603918	0.0152047	0.0139776	0.0922103	0.5944993	0.5834101	0.4090673	-2128001.998
620000	1.0269569	0.9621464	0.9311792	0.8793467	0.5885125	0.4853247	0.0155703	0.0095576	0.1254715	0.6994881	0.3908217	0.6253509	-2128008.470
622000	1.1004866	1.0007906	0.9340868	0.8569503	0.5690633	0.6092067	0.0242894	0.0088059	0.1090562	0.3988061	0.1851630	0.4768503	-2128013.806
624000	1.0923453	1.0393723	1.0072358	0.8956819	0.5604469	0.6140234	0.0195492	0.0092269	0.0820769	0.6966211	0.4381198	0.5743216	-2128014.440
626000	1.1126713	0.9504254	0.9000843	0.8304210	0.5942489	0.4306186	0.0178743	0.0133573	0.0964450	0.3754054	0.6232734	0.3740489	-2128002.840
628000	1.0832221	0.9529177	0.9099456	0.8500683	0.5756931	0.6307024	0.0175146	0.0085764	0.0902712	0.5539202	0.3715650	0.2724128	-2128005.564
630000	1.0897644	0.9634256	0.8839264	0.8470598	0.4816569	0.5303077	0.0246262	0.0143359	0.1049730	0.9359516	0.4391514	0.7957527	-2128007.588
632000	1.0828187	1.0208581	0.9659130	0.8887314	0.6019410	0.6593203	0.0202992	0.0124899	0.0951276	0.4351421	0.5623692	0.2582358	-2128004.923
634000	1.0939615	0.9975432	0.9474754	0.8846786	0.5790569	0.7558118	0.0161370	0.0160624	0.0905554	0.6153200	1.3011306	0.3254863	-2128007.669
636000	1.0894264	0.9663310	0.8805873	0.8052195	0.4989103	0.5627986	0.0222481	0.0111637	0.1212699	0.6668229	0.4026380	0.4900990	-2128004.072
638000	1.0566360	0.9810366	0.9119139	0.8101356	0.6384421	0.7021100	0.0207441	0.0150165	0.0858319	0.7103412	0.5572150	0.6036549	-2128008.022
640000	1.0873443	1.0120180	0.9798957	0.8850829	0.6595257	0.7339314	0.0244146	0.0098705	0.1081109	0.8210873	0.4463499	0.4038995	-2128006.451
642000	1.0442221	1.0053993	0.9597862	0.9084040	0.5628698	0.8784748	0.0159352	0.0105852	0.0996181	0.4916053	0.4375606	0.6810359	-2128004.694
